# LAST EDIT: 2021/04/11 - SUPERNOVA
###############
# CARTOGRAPHY #
###############
###ÄNSI
#
# EVENTS
#
#
# FAKE MAP MODES
#
JOB_FAKE_MAP_MODE_Holdings_6;\nHoldings: §Y6§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Holdings_7;\nHoldings: §Y7§!\n;;;;;;;;;;;;;x
#
# NUMBER OF HOLDING SLOTS:
#
JOB_FAKE_MAP_MODE_Holding_Slots_1;\nHolding Slots: §Y1§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Holding_Slots_2;\nHolding Slots: §Y2§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Holding_Slots_3;\nHolding Slots: §Y3§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Holding_Slots_4;\nHolding Slots: §Y4§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Holding_Slots_5;\nHolding Slots: §Y5§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Holding_Slots_6;\nHolding Slots: §Y6§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Holding_Slots_7;\nHolding Slots: §Y7§!\n;;;;;;;;;;;;;x
#
# NUMBER OF EMPTY HOLDING SLOTS:
#
JOB_FAKE_MAP_MODE_Empty_Holdings_0;\nEmpty Holding Slots: §YNone§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Empty_Holdings_1;\nEmpty Holding Slots: §Y1§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Empty_Holdings_2;\nEmpty Holding Slots: §Y2§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Empty_Holdings_3;\nEmpty Holding Slots: §Y3§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Empty_Holdings_4;\nEmpty Holding Slots: §Y4§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Empty_Holdings_5;\nEmpty Holding Slots: §Y5§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Empty_Holdings_6;\nEmpty Holding Slots: §Y6§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Empty_Holdings_7;\nEmpty Holding Slots: §Y7§!\n;;;;;;;;;;;;;x
#
# PROSPERITY AND DEPOPULATION:
#
JOB_FAKE_MAP_MODE_Prosperity_3;\n§YBooming§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Prosperity_2;\n§YFlourishing§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Prosperity_1;\n§YProspering§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Depopulation_1;\n§YMinor Depopulation§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Depopulation_2;\n§YSignificant Depopulation§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Depopulation_3;\n§YSevere Depopulation§!\n;;;;;;;;;;;;;x
#
# HOSPITAL LEVEL:
#
JOB_FAKE_MAP_MODE_HOSPITAL_0;\nHospital: §YNone§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_HOSPITAL_1;\nHospital: §YLevel I§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_HOSPITAL_2;\nHospital: §YLevel II§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_HOSPITAL_3;\nHospital: §YLevel III§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_HOSPITAL_4;\nHospital: §YLevel IV§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_HOSPITAL_5;\nHospital: §YLevel V§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_HOSPITAL_6;\nHospital: §YLevel VI§!\n;;;;;;;;;;;;;x
#
# DISEASE RESISTANCE:
#
JOB_FAKE_MAP_MODE_DISEASE_NEG_30S;\nDisease Resistance §Y< -30%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_NEG_20S;\n§Y-30% <=§! Disease Resistance §Y< -20%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_NEG_10S;\n§Y-20% <=§! Disease Resistance §Y< -10%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_NEG_01S;\n§Y-10% <=§! Disease Resistance §Y< 0%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_0;\n§Y0% <=§! Disease Resistance §Y< 10%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_10;\n§Y10% <=§! Disease Resistance §Y< 20%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_20;\n§Y20% <=§! Disease Resistance §Y< 30%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_30;\n§Y30% <=§! Disease Resistance §Y< 40%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_40;\n§Y40% <=§! Disease Resistance §Y< 50%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_50;\n§Y50% <=§! Disease Resistance §Y< 60%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_60;\n§Y60% <=§! Disease Resistance §Y< 70%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_70;\n§Y70% <=§! Disease Resistance §Y< 80%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_80;\n§Y80% <=§! Disease Resistance §Y< 90%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_90;\n§Y90% <=§! Disease Resistance §Y< 100%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_100;\n§Y100% <=§! Disease Resistance\n;;;;;;;;;;;;;x
#
# SUCCESSION LAWS:
#
JOB_FAKE_MAP_MODE_NOMAD_SUCCESSION;\nSuccession: §YNomadic§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_ELECTIVE_GAVELKIND;\nSuccession: §YElective Gavelkind§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_TANISTRY;\nSuccession: §YTanistry§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_ELDERSHIP;\nSuccession: §YEldership§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_GAVELKIND;\nSuccession: §YGavelkind§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_FEUDAL_ELECTIVE;\nSuccession: §YElective Monarchy§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_ULTIMOGENITURE;\nSuccession: §YUltimogeniture§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_SENIORITY;\nSuccession: §YSeniority§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_PRIMOGENITURE;\nSuccession: §YPrimogeniture§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_TURKISH_SUCCESSION;\nSuccession: §YOpen§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_PATRICIAN_ELECTIVE;\nSuccession: §YPatrician Elective§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_OPEN_ELECTIVE;\nSuccession: §YOpen Elective§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_INVESTITURE;\nSuccession: §YInvestiture§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_PAPAL_SUCCESSION;\nSuccession: §YPapal§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_APPOINTMENT;\nSuccession: §YAppointment§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_OFFMAP_SUCCESSION;\nSuccession: §YAppointment§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_HRE_ELECTIVE;\nSuccession: §YImperial Elective§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_BYZANTINE_ELECTIVE;\nSuccession: §YPrincely Elective§!\n;;;;;;;;;;;;;x
#
# POWER RELATIVE TO LIEGE:
#
JOB_FAKE_MAP_MODE_Vassal_Power_0_to_25;\nPower Relative to Liege: §Y0-25%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Vassal_Power_25_to_50;\nPower Relative to Liege: §Y25-50%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Vassal_Power_50_to_75;\nPower Relative to Liege: §Y50-75%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Vassal_Power_75_to_100;\nPower Relative to Liege: §Y75-100%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Vassal_Power_100_to_125;\nPower Relative to Liege: §Y100-125%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Vassal_Power_125_to_150;\nPower Relative to Liege: §Y125-150%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Vassal_Power_150_to_175;\nPower Relative to Liege: §Y150-175%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Vassal_Power_175_to_200;\nPower Relative to Liege: §Y175-200%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Vassal_Power_200;\nPower Relative to Liege: §Y>=200%§!\n;;;;;;;;;;;;;x
#
# POWERFUL VASSALS:
#
JOB_FAKE_MAP_MODE_POWERFUL_VASSAL;\nPowerful Vassal\n;;;;;;;;;;;;;x
#
# RELATIVE POWER AS A DEFENDER (INCLUDING ALLIES):
#
JOB_FAKE_MAP_MODE_REALM_POWER_DEFENDER_0_to_25;\nRelative Power as a Defender: §Y0-25%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_DEFENDER_25_to_50;\nRelative Power as a Defender: §Y25-50%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_DEFENDER_50_to_75;\nRelative Power as a Defender: §Y50-75%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_DEFENDER_75_to_100;\nRelative Power as a Defender: §Y75-100%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_DEFENDER_100_to_125;\nRelative Power as a Defender: §Y100-125%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_DEFENDER_125_to_150;\nRelative Power as a Defender: §Y125-150%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_DEFENDER_150_to_175;\nRelative Power as a Defender: §Y150-175%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_DEFENDER_175_to_200;\nRelative Power as a Defender: §Y175-200%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_DEFENDER_200;\nRelative Power as a Defender: §Y>=200%§!\n;;;;;;;;;;;;;x
#
# RELATIVE POWER AS AN ATTACKER (INCLUDING ALLIES):
#
JOB_FAKE_MAP_MODE_REALM_POWER_ATTACKER_0_to_25;\nRelative Power as an Attacker: §Y0-25%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_ATTACKER_25_to_50;\nRelative Power as an Attacker: §Y25-50%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_ATTACKER_50_to_75;\nRelative Power as an Attacker: §Y50-75%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_ATTACKER_75_to_100;\nRelative Power as an Attacker: §Y75-100%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_ATTACKER_100_to_125;\nRelative Power as an Attacker: §Y100-125%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_ATTACKER_125_to_150;\nRelative Power as an Attacker: §Y125-150%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_ATTACKER_150_to_175;\nRelative Power as an Attacker: §Y150-175%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_ATTACKER_175_to_200;\nRelative Power as an Attacker: §Y175-200%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_ATTACKER_200;\nRelative Power as an Attacker: §Y>=200%§!\n;;;;;;;;;;;;;x
#
# REGIONS:
#
JOB_FAKE_MAP_MODE_OLD_WORLD_EMPIRE;\nRegion: §YThe Empire§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_OLD_WORLD_BORDER_PRINCES;\nRegion: §YBorder Princes§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_OLD_WORLD_BRETONNIA;\nRegion: §YBretonnia§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_OLD_WORLD_TILEA;\nRegion: §YTilea§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_OLD_WORLD_ESTALIA;\nRegion: §YEstalia§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_OLD_WORLD_KISLEV;\nRegion: §YKislev§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_TROLL_COUNTRY;\nRegion: §YTroll Country§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_NORSCA;\nRegion: §YNorsca§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_CHAOS_WASTES;\nRegion: §YChaos Wastes§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_DARKLANDS;\nRegion: §YDarklands§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_DRAK_ANKOR;\nRegion: §YDrak Ankor§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_KARAZ_ANKOR;\nRegion: §YKaraz Ankor§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_BADLANDS;\nRegion: §YBadlands§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_GREATER_ARABY;\nRegion: §YAraby§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_NEHEKHARA;\nRegion: §YNehekhara§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_NEW_WORLD_LUSTRIA;\nRegion: §YLustria§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_NEW_WORLD_NAGGAROTH;\nRegion: §YNaggaroth§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_NEW_WORLD_ARNHEIM;\nRegion: §YArnheim§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_ULTHUAN;\nRegion: §YUlthuan§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_ATHEL_LOREN;\nRegion: §YAthel Loren§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_ALBION;\nRegion: §YAlbion§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_DRAGON_ISLES;\nRegion: §YDragon Isles§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_MOUNTAINS_MOURN;\nRegion: §YMountains of Mourn§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_UNDEREMPIRE;\nRegion: §YUnder-Empire§!\n;;;;;;;;;;;;;x
#
# CONTROL:
#
JOB_FAKE_MAP_MODE_NOT_CONTROLLED_TOP_LIEGE;Not completely controlled by top liege\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_NOT_CONTROLLED_LOCAL_COUNT;Not completely controlled by local count\n;;;;;;;;;;;;;x
#
# TECHNOLOGY:
#
JOB_FAKE_MAP_MODE_PoP_0;\n§YCorrupt§! Place of Power\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_PoP_1;\n§YInactive§! Place of Power\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_PoP_2;\n§YActive§! Place of Power\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_PoP_3;\n§YDrained§! Place of Power\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_PoP_4;\nNo Place of Power\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_ulthuan_depop_0;\n§YLightly§! Depopulated\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_ulthuan_depop_1;\n§YModerately§! Depopulated\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_ulthuan_depop_2;\n§YHeavily§! Depopulated\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_ulthuan_depop_3;\n§YSeverely§! Depopulated\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_ulthuan_depop_4;\nNo Depopulation\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_corruption_0;\nProvince is §YTainted I§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_corruption_1;\nProvince is §YTainted II§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_corruption_2;\nProvince is §YTainted III§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_corruption_3;\nProvince is §YTainted IV§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_corruption_4;\nProvince is §YTainted V§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_corruption_5;\nProvince has §YWarpdust Traces§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_corruption_6;\nProvince has §YWarpstone§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_corruption_7;\nProvince has no Corruption\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_lustrian_jungle_0;\n§YLight§! Jungle\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_lustrian_jungle_1;\n§YMedium§! Jungle\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_lustrian_jungle_2;\n§YDense§! Jungle\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_lustrian_jungle_3;\n§YOppressive§! Jungle\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_lustrian_jungle_4;\nNo Jungle\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_beastmen_0;\n§YHerdstone§! Location\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_beastmen_1;\nBeastmen §YRegions§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_beastmen_2;\n§YScattered§! Beastmen\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_beastmen_3;\nBeastmen §YScourging I§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_beastmen_4;\nBeastmen §YScourging II§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_beastmen_5;\nBeastmen §YScourging III§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_beastmen_6;\nNo Beastmen\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_greenskin_0;\n§YScattered§! Greenskin Population\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_greenskin_1;\n§YMinimal§! Greenskin Population\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_greenskin_2;\n§YMedium§! Greenskin Population\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_greenskin_3;\n§YLarge§! Greenskin Population\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_greenskin_4;\n§YDangerous§! Greenskin Population\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_greenskin_5;\nNo Greenskin Presence\n;;;;;;;;;;;;;x
herdstone_location_TT;Herdstones only exist in certain locations across the world.;;;;;;;;;;;;;x
