province_slave_raid_chaos_dwarf_desc;A host of Chaos Dwarfs has laid waste to this province and taken most of its population as slaves.;;;;;;;;;;;;x
province_devastated_chaos_dwarf;Devastated by Chaos Dwarfs;;;;;;;;;;;;x
province_devastated_chaos_dwarf_desc;A host of Chaos Dwarfs has laid waste to this province.;;;;;;;;;;;;x
sell_stuff_chaos_dwarfs;Sell armaments to [Root.GetTitledFirstName];;;;;;;;;;;;x
sell_stuff_chaos_dwarfs_desc;The Chaos Dwarfs are known to trade the armaments they produce on their factories with the Chaos worshippers of the Northern Wastes and the Greenskins, in exchange for gold or slaves.\n [Root.GetTitledFirstName] will get the choice to buy either weapons and armours for your warriors, or a contingent of Doomcannons from us.;;;;;;;;;;;;x
courtierssacrificed;Some courtiers residing in [From.GetName] will be sacrificed to Hashut.;;;;;;;;;;;;x
must_sacrifice_hashut;Hasn't made Sacrifices;;;;;;;;;;;;x
must_sacrifice_hashut_desc;This character has committed sacrilege against the Father of Darkness by forgoing to feed any sacrifices to the furnaces of Hashut for too long. An offering must be made to the Bullfather soon, or this character will face the disdain of its peers.;;;;;;;;;;;;x
hashut_curse;Hashut's Scorn;;;;;;;;;;;;x
hashut_curse_desc;This character has earned the ire of Hashut by providing an unworthy sacrifice.;;;;;;;;;;;;x
grand_sacrifice_hashut;Celebrate a Grand Sacrifice;;;;;;;;;;;;x
grand_sacrifice_hashut_desc;Raise the icon. Load the furnaces. The Father of Darkness will have His spoils today, that we may be blessed tomorrow...;;;;;;;;;;;;x
hashut_kdaai;Hashuti K'daai;;;;;;;;;;;;x
hashut_kdaai_desc;The K'daai Zharr - Scions of Fire - are Hashut's servants. Forged from the raging blood and metal of the Bullfather's sacrifice pits, the K'daai are half-daemon and half-raging fire, an elemental force of destruction few mortals can hope to survive.;;;;;;;;;;;;x
hashut_demon;Daemon of Hashut;;;;;;;;;;;;x
hashut_demon_desc;Though Hashut has fewer daemons aligned to him than the greater Chaos gods, they're still powerful entities, made to enslave and destroy all those who oppose him.;;;;;;;;;;;;x
RET_bull_centaurs;Bull Centaurs;;;;;;;;;;;;x
RET_infernalguard;Infernal Guard;;;;;;;;;;;;x
RET_fireglaives;Infernal Guard with Fireglaives;;;;;;;;;;;;x
RET_earthshaker;Earthshaker Cannons;;;;;;;;;;;;x
