#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# Last Edit: 11.2.17 -Komioski
#################
# MAGIC SPELLS  #
#################
####ÄNSI
# GENERAL
#
ice_lore.30_desc;You recite invocation of ice storm and summon a swirling flurry of snow and ice to throw at enemy army. Unit movement is difficult and enemy missile units are crippled, unable to use their weapons effectivly within the blizzard. [GetBattleCastingFinal];;;;;;;;;;;;x
blinded_by_blizzard_tactic;Caught within Blizzard Tactic;;;;;;;;;;;;x
ice_lore.30_enemy_titl;Blizzard!;;;;;;;;;;;;x
ice_lore.30_enemy_desc;An enemy witch sent swirling flurry of snow and ice towards your units! Soldiers are blinded by ice storm and your regiment cannot maneuver effectivly in such conditions.;;;;;;;;;;;;x
# Biting wind 24 magic points
ice_lore.40_title;Biting Wind;;;;;;;;;;;;x
ice_lore.40_desc;You channel icy energies of Kislev into a howling gale of cold. Enemy army is time and again whipped by blasts of freezing winds.;;;;;;;;;;;;x
ice_lore.40_enemy_desc;Enemy witch [From.GetBestName] unleashed freezing winds and shardstorms upon your army, supprised troops have no shelter against piercing cold, the weaker were killed in matter of minutes.;;;;;;;;;;;;x
#
# Dark Lore : Chaos undivided
#
chaos_cast_title;Dark Magic;;;;;;;;;;;;;x
chaos_cast_desc;No One Can Stand Against my Power!;;;;;;;;;;;;;x
chaos_lore.1A_desc;You unleash destructive magic of chaos upon opponent army, dozens of spells reach enemy troops, soldiers die in agony as dark energies burn the flesh, twist their bodies and shatter minds.;;;;;;;;;;;;;x
chaos_lore.1B_desc;You gather corrupting winds of Dhar and form a cloud of mutating energies that engulfs enemy regiment. Many afflicted soldiers go mad or give into despair seeing their comrades transformed into misshapen piles of flesh.;;;;;;;;;;;;;x
chaos_lore.1C_desc;Dark magic allow you to extinguish dozens of souls to break weakend enemy you recite one of the secret names of the Chaos Gods, power of incantation causes incredible pain to all that hear it, whole enmy unit is devasted.;;;;;;;;;;;;;x
chaos_lore.1D_desc;In the heat of battle, where the fight is the thickest you used your sorcery to open portals to Realm of Chaos, from them dozens of deaemons emerge cutting everything in their path to pieces.;;;;;;;;;;;;;x
chaos_lore.1_tooltip;[This.GetBestName] is exposed to corrupting energies;;;;;;;;;;;;;x
chaos_lore.2_title;Corrupting Spell;;;;;;;;;;;;;x
chaos_lore.2_desc;You were struck by foul sorcery of [From.GetBestName], corruption cloud engulfs you , chaos energy burns your flesh something in your body changes yet you struggle to resist.;;;;;;;;;;;;;x
chaos_lore.2_opt;Foul sorcery!;;;;;;;;;;;;;x
chaos_lore.2_tooltip;You gain mutation;;;;;;;;;;;;;x
# Dark Lore: Chaos: Veil of corruption
chaos_lore.3_title;Veil of Corruption;;;;;;;;;;;;;x
chaos_lore.3_desc;Your spell struck enemy commander [From.GetBestName], you witness [From.GetHerHis] glorious transformation as gifts of Dark Gods are bestowed upon [From.GetHerHim].;;;;;;;;;;;;;x
chaos_lore.3_opt;Gift of Dark Gods wasted;;;;;;;;;;;;;x
chaos_lore.3_tooltip;Enemy gains mutation;;;;;;;;;;;;;x
chaos_lore.5_desc;By the Gods! Before your very eyes the fabric of reality is torn apart and otherwordly energies pour through the gaping hole bringing feaer, destruction and daemons into battlefield.;;;;;;;;;;;;;x
#
# Dark Lore: Tzeentch
#
tzeentch_cast_title;The Fires of Change;;;;;;;;;;;;;x
tzeentch_cast_desc;Change the path of the battle!;;;;;;;;;;;;;x
#tzeentch_level1_opt;Flickering Fire of Tzeentch;;;;;;;;;;;;;x -> Blue Fire of Tzeentch
#tzeentch_level2_opt;Gift of Chaos;;;;;;;;;;;;;x # Maybe Tzeentch's Blessing
#tzeentch_level3_opt;Bolt of Change;;;;;;;;;;;;;x # Nowhere
#
chaos_lore.1E_desc;With sorcerous gift of your Master Tzeentch you bathe your enemies in rainbow-colored flames burning their bodies and souls alike. Under such might enemy ranks wither quickly.;;;;;;;;;;;;;x
chaos_lore.1F_desc;You conjure Blasphemous Storm of purple flame within enemy ranks, firestorm incinerates enemy troops turning them into pile of pink ash. The ashes swirl around and slowly coalesce into deamonic pack of Pink Horrors of Tzeentch. Those who survived Tzeentech's Fire Storm are now facing daemon horrors.;;;;;;;;;;;;;x
chaos_lore.4_title;Tzeentch's Firestorm;;;;;;;;;;;;;x
chaos_lore.4_desc;A Blasphemous Storm of purple flame struck your ranks incinerating your troops to swiring pink ash... Yet that wasn not end of the end of horror. From the ashes a daemon pack slowly coalesced, now the remanants of the unit are facing daemonic band.;;;;;;;;;;;;;x
chaos_lore.4_opt;May [Root.Religion.GetHighGodName] protect us!;;;;;;;;;;;;;x
#
# Dark lore: Nurgle
#
# Dark lore: Streams of Corruption (dmg spell)
chaos_lore.1G_desc;You use unholy might of loving Plague Father to spew putrid jets of blood, slime and maggots on enemy troops. As disease and corruption spreads within enemy ranks death follows, those who do not succumb to disease are consumed by terror.;;;;;;;;;;;;;x
# Dark lore: Nurgle: Plague Wind
chaos_lore.1H_desc;You call forth foul winds of Nurgle to sweep across battlefield, spreading death and disease. Enemy units now suffer intolerable agonies as the greatest gifts of loving Grandfather are spread among them!;;;;;;;;;;;;;x
# Report: Streams of Corruption
chaos_lore.6_title;Streams of Corruption;;;;;;;;;;;;;x
chaos_lore.6_desc;[This.Religion.GetHighGod] defend us! [From.GetBestTitle] causes an unstopable tide of pestillence that ravages our ranks - few are spared from corruption and disease...;;;;;;;;;;;;;x
chaos_lore.6_opt;We shall prevail!;;;;;;;;;;;;;x
# Plague Wind : report
chaos_lore.7_title;Plague Wind;;;;;;;;;;;;;x
chaos_lore.7_desc;What vile sorcery is that - as your troops advance a truly horrific stench spreads across battlefield causing sickness and terror within your ranks, mintues pass and wind is gone, yet men are weakend, some run in futile hope to escape invisble death...;;;;;;;;;;;;;x
chaos_lore.7_opt;Stand and fight!;;;;;;;;;;;;;x
# Plague Wind : troops afflicted
chaos_lore.8_title;Nurgle's Rot;;;;;;;;;;;;x
chaos_lore.8_desc;A catastrophy! A most horrible disease afflicted your troops, their bodies started to rot and dozens of other different symptoms manifested - a day passed and it was certain that Nurgle's Rot has spread in your ranks - if nothing will be done whole army maybe damned!;;;;;;;;;;;;;x
chaos_lore.8_opta;Kill the afflicted and burn their bodies;;;;;;;;;;;;x
chaos_lore.8_optb;Leave them to die;;;;;;;;;;;;x # Chance to cause empidemy
chaos_lore.8_optc;Welcome the glorious gift of Grandfather Nurgle!;;;;;;;;;;;;x
#
# Dark Lore: Slaanesh
#
# Lash of Slaanesh
chaos_lore.1I_desc;With power of Slaanesh time and again you lash enemy soldier with tongues formed of magical energy filling them with agonizing pain. At the same time wherever you go magics of Prince of Desire inspired your troops to feats of martial perfection!;;;;;;;;;;;;;x
# Pavane of Slaanesh
chaos_lore.1J_desc;You channel winds of magic in Aethyreal sounds of Slaanesh music, those from enemy ranks that were not willfull engugh were forced to dance to unearthly music, rendering them helpless against charge of your troops.;;;;;;;;;;;;;x
pavane_of_slaanesh_tactic;Pavane of Slaanesh;;;;;;;;;;;;x
chaos_lore.9_title;Unearthly Music;;;;;;;;;;;;x
chaos_lore.9_desc;A chaos reigns! A sorcerer bearing marks of Slaanesh put terrible spell on your troops, doznes of them break their formation and started dancing to unearthly tune, enemy used it to slaughtered helpless men in orgy of violence!;;;;;;;;;;;;;x
chaos_lore.9_opta;[This.Religion.GetHighGodName] protect us!;;;;;;;;;;;;x
#
# Dark lore: Black magic (Dark elves lore)
#
dark_magic_cast_title;Dhar;;;;;;;;;;;;;x
dark_magic_cast_desc;Make your enemies flee in terror!;;;;;;;;;;;;;x
dark_magic_level1_opt;Doombolt;;;;;;;;;;;;;x
dark_magic_level2_opt;Bladewind;;;;;;;;;;;;;x
dark_magic_level3_opt;Soul Stealer;;;;;;;;;;;;;x
dark_magic_level4_opt;Arnizpal's Black Horror;;;;;;;;;;;;;x
#
# Fire lore spells TODO
#
fire_cast_title;Aqshy;;;;;;;;;;;;;x
fire_cast_desc;Burn the enemy!;;;;;;;;;;;;;x
fire_level1_opt;Fireball;;;;;;;;;;;;;x
fire_level2_opt;Burning Head;;;;;;;;;;;;;x
fire_level3_opt;Conflagration of Doom;;;;;;;;;;;;;x
fire_level4_opt;Wall of Fire;;;;;;;;;;;;;x
#
# light spells
light_cast_title;Hysh;;;;;;;;;;;;;x
light_cast_desc;Blind your opponent!;;;;;;;;;;;;;x
light_level1_opt;Pha's Illumination;;;;;;;;;;;;;x
light_level2_opt;Shem's Burning Gaze;;;;;;;;;;;;;x
light_level3_opt;Dazzling Brightness;;;;;;;;;;;;;x
light_level4_opt;Blinding Light;;;;;;;;;;;;;x
#
# beast spells
beast_cast_title;Ghur;;;;;;;;;;;;;x
beast_cast_desc;Call upon the beasts of the wild!;;;;;;;;;;;;;x
beast_level1_opt;Eagle's Cry;;;;;;;;;;;;;x
beast_level2_opt;Bear's Anger;;;;;;;;;;;;;x
beast_level3_opt;Crow's Feast;;;;;;;;;;;;;x
beast_level4_opt;The Wolf Hunts;;;;;;;;;;;;;x
#
# metal spells
metal_cast_title;Chamon;;;;;;;;;;;;;x
metal_cast_desc;Apply your alchemical research!;;;;;;;;;;;;;x
metal_level1_opt;Rule of Burning Iron;;;;;;;;;;;;;x
metal_level2_opt;Commandment of Brass;;;;;;;;;;;;;x
metal_level3_opt;Law of Gold;;;;;;;;;;;;;x
metal_level4_opt;Bane of Forged Steel;;;;;;;;;;;;;x
#
# life spells
life_cast_title;Ghyran;;;;;;;;;;;;;x
life_cast_desc;Let the very rocks cry out!;;;;;;;;;;;;;x
life_level1_opt;Father of the Thorn;;;;;;;;;;;;;x
life_level2_opt;Howler Wind;;;;;;;;;;;;;x
life_level3_opt;Master of the Wood;;;;;;;;;;;;;x
life_level4_opt;Master of Stone;;;;;;;;;;;;;x
#
# heavens spells
heavens_cast_title;Azyr;;;;;;;;;;;;;x
heavens_cast_desc;Split the sky!;;;;;;;;;;;;;x
heavens_level1_opt;Forked Lightning;;;;;;;;;;;;;x
heavens_level2_opt;Uranon's Thunderbolt;;;;;;;;;;;;;x
heavens_level3_opt;Storm of Cronos;;;;;;;;;;;;;x
heavens_level4_opt;Comet of Cassandora;;;;;;;;;;;;;x
#
# death spells
death_cast_title;Shyish;;;;;;;;;;;;;x
death_cast_desc;Draw upon the power of the realm of the dead!;;;;;;;;;;;;;x
death_level1_opt;Dark Hand of Death;;;;;;;;;;;;;x
death_level2_opt;Steal Soul;;;;;;;;;;;;;x
death_level3_opt;Drain Life;;;;;;;;;;;;;x
death_level4_opt;Doom and Darkness;;;;;;;;;;;;;x
#
# shadow spells
shadow_cast_title;Ulgu;;;;;;;;;;;;;x
shadow_cast_desc;They'll never see you coming!;;;;;;;;;;;;;x
shadow_level1_opt;Creeping Death;;;;;;;;;;;;;x
shadow_level2_opt;Shades of Death;;;;;;;;;;;;;x
shadow_level3_opt;Unseen Lurker;;;;;;;;;;;;;x
shadow_level4_opt;Pit of Shades;;;;;;;;;;;;;x
#
# waaagh spells
waaagh_cast_title;WAAAGH!!;;;;;;;;;;;;;x
waaagh_cast_desc;Stomp 'em Mork!\nSquash 'em Gork!;;;;;;;;;;;;;x
waaagh_level1_opt;Brain Bursta;;;;;;;;;;;;;x
waaagh_level2_opt;'eadbutt;;;;;;;;;;;;;x
waaagh_level3_opt;Bash 'em Ladz;;;;;;;;;;;;;x
waaagh_level4_opt;WAAAGH!;;;;;;;;;;;;;x
#
# nurgle spells
nurgle_cast_title;Decay and Despair;;;;;;;;;;;;;x
nurgle_cast_desc;Release the rot of Nurgle;;;;;;;;;;;;;x
nurgle_level1_opt;Miasma of Pestilence;;;;;;;;;;;;;x
# miasama both 2ed and battle - debuff
nurgle_level2_opt;Stream of Corruption;;;;;;;;;;;;;x
# both 2ed and battle - damage and debuff
nurgle_level3_opt;Rancid Visitation;;;;;;;;;;;;;x
# jedyny nieokreslony
#nurgle_level4_opt;Plague Wind;;;;;;;;;;;;;x
# plageu both 2ed and battle - neiglish rot, morale dmg
#
# slaaneesh spells
slaaneesh_cast_title;The Lure of Perfection;;;;;;;;;;;;;x
slaaneesh_cast_desc;Tempt your enemies;;;;;;;;;;;;;x
slaaneesh_level1_opt;Cacaphonic Caress;;;;;;;;;;;;;x
slaaneesh_level2_opt;Slicing Shards of Slaaneesh;;;;;;;;;;;;;x
slaaneesh_level4_opt;Phantasmorgia;;;;;;;;;;;;;x
#
# hashut spells
hashut_cast_title;The Tyranny of Flame;;;;;;;;;;;;;x
hashut_cast_desc;Unleash the flames of Hashut!;;;;;;;;;;;;;x
hashut_level1_opt;Burning Wrath;;;;;;;;;;;;;x
hashut_level2_opt;Curse of Hashut;;;;;;;;;;;;;x
hashut_level3_opt;Hell Hammer;;;;;;;;;;;;;x
hashut_level4_opt;Flames of Azgorh;;;;;;;;;;;;;x
#
# nehekhara spells
nehekhara_cast_title;The Might of Nehekhara;;;;;;;;;;;;;x
nehekhara_cast_desc;From the restless sands, arise!;;;;;;;;;;;;;x
nehekhara_level1_opt;Djaf's Incantation of Cursed Blades;;;;;;;;;;;;;x
nehekhara_level2_opt;Ptra's Incantation of Righteous Smiting;;;;;;;;;;;;;x
nehekhara_level3_opt;Usirian's Incantation of Vengeance;;;;;;;;;;;;;x
nehekhara_level4_opt;Sakhmet's Incantation of the Skullstorm;;;;;;;;;;;;;x
#
