############
# RETINUES #
############
###ÄNSI
#
# AMAZON RETINUES
#
RETTYPE_CUL_ASRAI9;Way Watchers;;;;;;;;;;;;;x
RETTYPE_CUL_ASRAI10;Bladesingers;;;;;;;;;;;;;x
RETTYPE_REL_ASRAI1;Treekin;;;;;;;;;;;;;x
RETTYPE_REL_ASRAI2;Dryads;;;;;;;;;;;;;x

#
# BEASTMAN RETINUES
#
HORDE_RETTYPE_BEASTMEN1;Ungor Raiders;;;;;;;;;;;;;
HORDE_RETTYPE_BEASTMEN2;Gor Raiders;;;;;;;;;;;;;
HORDE_RETTYPE_BEASTMEN3;Bestigor Raiders;;;;;;;;;;;;;
HORDE_RETTYPE_BEASTMEN4;Centigor Raiders;;;;;;;;;;;;;
HORDE_RETTYPE_BEASTMEN5;Razorgor Chariots;;;;;;;;;;;;;
HORDE_RETTYPE_BEASTMEN6;Harpies;;;;;;;;;;;;;
HORDE_RETTYPE_BEASTMEN7;Minotaur Pack;;;;;;;;;;;;;
#
# BRETONNIAN RETINUES
#
RETTYPE_BATTLE_PILGRIMS;Battle Pilgrims;;;;;;;;;;;;;x
RETTYPE_CUL_BRET1;Peasant Mob;;;;;;;;;;;;;x
RETTYPE_CUL_BRET2;Foot Squires;;;;;;;;;;;;;x
RETTYPE_CUL_BRET3;Mounted Yeomen;;;;;;;;;;;;;x
RETTYPE_CUL_BRET4;Knights Errant;;;;;;;;;;;;;x
RETTYPE_CUL_BRET5;Knights of the Realm;;;;;;;;;;;;;x
RETTYPE_CUL_BRET6;Field Trebuchet;;;;;;;;;;;;;x
RETTYPE_CUL_BRET7;Hippogryph Knights;;;;;;;;;;;;;x
RETTYPE_BRET_REPUBLIC1;Merchant Guard;;;;;;;;;;;;x
#
# DRUCHII RETINUES
#
blackguard;Blackguard of Naggarond;;;;;;;;;;;;;x
ghrondsorceresses;Ghrond Sorceresses;;;;;;;;;;;;;x
karondkarcorsairs;Karond Kar Corsairs;;;;;;;;;;;;;x
harganethexecutioners;Har Ganeth Executioners;;;;;;;;;;;;;x
coldoneknights;Cold One Knights;;;;;;;;;;;;;x
druchispearmen;Druchi Spearmen;;;;;;;;;;;;;x
druchicrossbows;Druchi Crossbows;;;;;;;;;;;;;x
darkriders;Dark Riders;;;;;;;;;;;;;x
witchelves;Witch Elves;;;;;;;;;;;;;x
#
# DAWI RETINUES
#
organ_guns;Organ Guns;;;;;;;;;;;;;x
dwarflongbeards;Dwarf Longbeards;;;;;;;;;;;;;x
#
# DAWI ZHARR RETINUES
#
RET_hobgoblin_slavers;Hobgoblin Slavers;;;;;;;;;;;;;x
knightsoftherealm;Knights of the Realm;;;;;;;;;;;;;x
blackorcs;Black Orcs;;;;;;;;;;;;;x
#ORC RETINUES#
goblin_big_un;Goblin Big 'Uns;;;;;;;;;;;;x
orc_big_un;Orc Big 'Uns;;;;;;;;;;;;x
#Main
orc_boyz;Orc Boyz;;;;;;;;;;;;x
orc_arrer_boyz;Orc Arrer Boyz;;;;;;;;;;;;x
orc_boar_boyz;Orc Boar Boyz;;;;;;;;;;;;x
orc_boar_chariots;Orc Boar Chariots;;;;;;;;;;;;x
#Savage
orc_savage_boyz;Savage Orcs;;;;;;;;;;;;x
orc_savage_boar_boyz;Savage Orc Boar Boyz;;;;;;;;;;;;x
#Night Goblin
goblin_squig_hoppers;Night Goblin Squig Hoppers;;;;;;;;;;;;x
#Goblin
goblin_wolf_riders;Goblin Wolf Riders;;;;;;;;;;;;x
goblin_wolf_chariots;Goblin Wolf Chariots;;;;;;;;;;;;x
goblin_boyz;Goblin Boyz;;;;;;;;;;;;x
goblin_arrer_boyz;Goblin Arrer Boyz;;;;;;;;;;;;x
goblin_nasty_skulker;Nasty Skulkers;;;;;;;;;;;;x
rogue_idolz;Rogue Idols;;;;;;;;;;;;x
greenskin_lobbers;Goblin Rock Lobbers;;;;;;;;;;;;x
#
# ESTALIAN RETINUES
#
rodeleros;Rodeleros;;;;;;;;;;;;;x
terciosquare;Tercio Square;;;;;;;;;;;;;x
guardiareal;Guardia Real;;;;;;;;;;;;;x
#
# TILEAN RETINUES
#
duelists;Duelists;;;;;;;;;;;;;x
pikecondottieri;Pike Condottieri;;;;;;;;;;;;;x
musketeercondottieri;Arquebusier Condottieri;;;;;;;;;;;;;x
#
# MYKEN RETINUES
#
foederati_scutarii;Scutarii Eximus;;;;;;;;;;;;;x
comitos_primoti;Comitos Primoti;;;;;;;;;;;;;x
excubitoroi_seniores;Excubitoroi Seniores;;;;;;;;;;;;;x
#
# ESTALIAN/TILEAN SPECIAL RETINUES
#
RETTYPE_MYRMIDONS;Myrmidons;;;;;;;;;;;;;x
conquistadors;Conquistadors;;;;;;;;;;;;;x
tileansharpshooters;Sharpshooters;;;;;;;;;;;;;x
#
# SARTOSAN RETINUES
#
buccaneers;Buccaneers;;;;;;;;;;;;;x
corsairs;Corsairs;;;;;;;;;;;;;x
reavers;Reavers;;;;;;;;;;;;;x
mercmarauders;Mercenary Marauders;;;;;;;;;;;;;x
grand_bombards;Grand Bombard Artillery;;;;;;;;;;;;;x
#
# FIMIR RETINUES
#
fimirraiders;Fimir Raiders;;;;;;;;;;;;;x
#
# HALFLING RETINUES
#
RETTYPE_HALFLINGCHEF;Crazy Chef;;;;;;;;;;;;x
RETTYPE_HALFLINGTRACKER;Halfling Tracker;;;;;;;;;;;;x
RETTYPE_HALFLINGPANTRY;Pantry Guard;;;;;;;;;;;;x
RETTYPE_HALFLINGWAR;War Sheep Rider;;;;;;;;;;;;x
RETTYPE_HALFLINGRAM;Battle Ram Rider;;;;;;;;;;;;x
RETTYPE_HALFLINGHOTPOT;Hot Pot Catapult;;;;;;;;;;;;x
RETTYPE_HALFLINGEAGLES;Great Eagle Rider;;;;;;;;;;;;x
#
# IMPERIAL RETINUES
#
RETTYPE_ST_SWORDSMEN;Swordsmen State Troop;;;;;;;;;;;;;x
RETTYPE_ST_SPEARMEN;Spearmen State Troop;;;;;;;;;;;;;x
RETTYPE_ST_HALBERDIERS;Halberdier State Troop;;;;;;;;;;;;;x
RETTYPE_ST_GREATSWORDS;Greatsword State Troop;;;;;;;;;;;;;x
RETTYPE_ST_ARCHERS;Archer State Troop;;;;;;;;;;;;;x
RETTYPE_ST_HUNTSMEN;Huntsmen;;;;;;;;;;;;;x
RETTYPE_ST_CROSSBOWS;Crossbow State Troop;;;;;;;;;;;;;x
RETTYPE_ST_OUTRIDER;Outrider State Troop;;;;;;;;;;;;;x
RETTYPE_ST_ROADWARDEN;Road Wardens;;;;;;;;;;;;;x
RETTYPE_ST_KNIGHTS;Imperial Knight;;;;;;;;;;;;;x
RETTYPE_ST_HANGUNNERS;Hangunner State Troop;;;;;;;;;;;;;x
RETTYPE_ST_CANNONS;Imperial Cannon Troop;;;;;;;;;;;;;x
RETTYPE_DEATHWATCH;Deathwatch;;;;;;;;;;;;;x
RETTYPE_NORDLANDERBESERKERS;Nordlander Beserkers;;;;;;;;;;;;;x
RETTYPE_BEASTHUNTERS;Beast Hunters Company;;;;;;;;;;;;;x
RETTYPE_AVERLANLANDSKNECHT;Averlander Landsknecht;;;;;;;;;;;;;x
RETTYPE_MIDDENLANDGREAT;Carroburg Greatsword Company;;;;;;;;;;;;;x
RETTYPE_FORLORNHOPE;Forlorn Hope Company;;;;;;;;;;;;;x
RETTYPE_SOLBLACKRIDER;Black Rider;;;;;;;;;;;;;x
RETTYPE_REIKSGUARD;Reiksguard Knight;;;;;;;;;;;;;x
RETTYPE_LONGRIFLES;Long Rifle Company;;;;;;;;;;;;;x
RETTYPE_OSTLANDEROGRES;Ogre Company;;;;;;;;;;;;;x
RETTYPE_PIKESQUARE;Pike-and-Shot Company;;;;;;;;;;;;;x
RETTYPE_WESTERLANDMARINES;Westerlander Marine Company;;;;;;;;;;;;;x
RETTYPE_WISSENGUN;Nuln Repeater;;;;;;;;;;;;;x
RETTYPE_WISSENARTY;Nuln Artillery;;;;;;;;;;;;;x
#
# KISLEVITE RETINUES
#
RETTYPE_CUL_KISLEV1;Kossars;;;;;;;;;;;;;x
RETTYPE_CUL_KISLEV2;Kremlin Guard;;;;;;;;;;;;;x
RETTYPE_CUL_KISLEV3;Svistyashchiy Cavalry;;;;;;;;;;;;;x
RETTYPE_CUL_KISLEV4;Zastyvshiy Warriors;;;;;;;;;;;;;x
RETTYPE_CUL_KISLEV5;Pochtennyy Warbears;;;;;;;;;;;;;x
RETTYPE_CUL_KISLEV6;Slavnyy Winged Lancers;;;;;;;;;;;;;x
RETTYPE_CUL_KISLEV7;Urugan Cannons;;;;;;;;;;;;;x
RETTYPE_CUL_KISLEV8;Ice Guard;;;;;;;;;;;;;x
#
# NEHEKHARAN RETINUES
#
skeletonarchers;Skeleton Archers;;;;;;;;;;;;;x
skeletonspearmen;Skeleton Spearmen;;;;;;;;;;;;;x
skeletoncavalry;Skeleton Cavalry;;;;;;;;;;;;;x
#
# NORSCAN/CHAOS RETINUES
#
nurglitechampions;Plague Champions;;;;;;;;;;;;;x
khornatechampions;Khorne Berserkers;;;;;;;;;;;;;x
slaaneshichampions;Exalted Ones;;;;;;;;;;;;;x
tzeentchchampions;Brood Lords;;;;;;;;;;;;;x
chaosmarauders;Marauders;;;;;;;;;;;;;x
chaosmarauderchampions;Marauder Champions;;;;;;;;;;;;;x
chaoswarriors;Chaos Warriors;;;;;;;;;;;;;x
chaosmarauderhorsemen;Marauder Horsemen;;;;;;;;;;;;;x
chaos_knights;Chaos Knights;;;;;;;;;;;;;x
chaosmarauderchariots;Gorebeast Chariots;;;;;;;;;;;;;x
chaostrolls;Trolls;;;;;;;;;;;;;x
chaosgiants;Giants;;;;;;;;;;;;;x
norscanskinwolves;Skin Wolves;;;;;;;;;;;;;x
chaosmammoth;War Mammoths;;;;;;;;;;;;;x
dragonogres;Dragon Ogres;;;;;;;;;;;;;x
dragonogreshaggoth;Dragon Ogre Shaggoths;;;;;;;;;;;;;x
chaosforsaken;Forsaken;;;;;;;;;;;;;x
chaosspawn;Chaos Spawn;;;;;;;;;;;;;x
#
# OGRE RETINUES
#
HORDE_RETTYPE_OGRE1;Ogres;;;;;;;;;;;;;x
HORDE_RETTYPE_OGRE2;Ironguts;;;;;;;;;;;;;x
HORDE_RETTYPE_OGRE3;Leadbelchers;;;;;;;;;;;;;x
HORDE_RETTYPE_OGRE4;Gnoblar Horde;;;;;;;;;;;;;x
HORDE_RETTYPE_OGRE5;Giants;;;;;;;;;;;;;x
HORDE_RETTYPE_OGRE6;Hobgoblin Mercenaries;;;;;;;;;;;;;x
HORDE_RETTYPE_OGRE7;Stonehorns;;;;;;;;;;;;;x
HORDE_RETTYPE_OGRE8;Ironblasters;;;;;;;;;;;;;x
#
# ORIENTAL/JADE RETINUES
#
jade_retinue;Jade Zi;;;;;;;;;;;;;
jade_retinue_desc;A group of Jade exterminators.;;;;;;;;;;;;;
#
# SKAVEN RETINUES
#
stormvermin_retinue;Stormvermin Retinue;;;;;;;;;;;;;
assassins_squad;Assassins' Squad;;;;;;;;;;;;;
warplightning_cannons;Warplightning Cannons;;;;;;;;;;;;;
doom_wheel;Doomwheel;;;;;;;;;;;;;
hellpit_abominations;Hellpit Abominations;;;;;;;;;;;;;
plagueclaw_catapults;Plagueclaw Catapults;;;;;;;;;;;;;
#
# STRIGANY RETINUES
#
striganyinfantry;Strigany Infantry;;;;;;;;;;;;;x
wainriders;Wainriders;;;;;;;;;;;;;x
ghoulguard;Ghoul Guard;;;;;;;;;;;;;x
bloodlegioncavalry;Blood Legion Cavalry;;;;;;;;;;;;;x
#
# VAMPIRE RETINUES
#
RETTYPE_UNDEADHORDE;Undead Horde;;;;;;;;;;;;;x
RETTYPE_DIREWOLVES;Dire Wolves;;;;;;;;;;;;;x
RETTYPE_V_CRYPTGHOULS;Crypt Ghouls;;;;;;;;;;;;;x
RETTYPE_V_CAIRNWRAITHS;Cairn Wraiths;;;;;;;;;;;;;x
RETTYPE_V_GRAVEGUARD;Grave Guard;;;;;;;;;;;;;x
RETTYPE_V_HEXWRAITHS;Hexwraiths;;;;;;;;;;;;;x
RETTYPE_V_BLACKKNIGHTS;Black Knights;;;;;;;;;;;;;x
RETTYPE_V_VAMPIREKNIGHTS;Vampire Knights;;;;;;;;;;;;;x
RETTYPE_V_CORPSECARTS;Corpse Carts;;;;;;;;;;;;;x
RETTYPE_V_CRYPTHORRORS;Crypt Horrors;;;;;;;;;;;;;x
RETTYPE_V_VARGHEISTS;Vargheists;;;;;;;;;;;;;x
#
# RELIGIOUS RETINUES
#
RETTYPE_SIGMARMONKS;Warrior Priests of Sigmar;;;;;;;;;;;;;x
RETTYPE_WOLFULRIC;Wolves of Ulric;;;;;;;;;;;;;x
RETTYPE_GREENHATS;Company of the Green Hat;;;;;;;;;;;;;x
RETTYPE_DRUIDS;Druids of the Secret Fire;;;;;;;;;;;;;x
RETTYPE_STORMGUARD;Stormguard;;;;;;;;;;;;;x
#
# SUDENBURG RETINUES
#
RETTYPE_SUDINFBLOCK;Imperial Free Company;;;;;;;;;;;;;x
RETTYPE_SUDHEVINFBLOCK;Imperial Infantry Company;;;;;;;;;;;;;x
RETTYPE_SUDCAVBLOCK;Imperial Cavalry Company;;;;;;;;;;;;;x
RETTYPE_SUDGUNBLOCK;Imperial Gunner Company;;;;;;;;;;;;;x
RETTYPE_SUDARTYBLOCK;Imperial Artillery Company;;;;;;;;;;;;;x
RETTYPE_SUDELEPHANT;Imperial Elephant Company;;;;;;;;;;;;;x
#
# SPECIAL TROOP TYPES
#
gunpowder;Gunners;;;;;;;;;;;;;x
gunpowder_offensive;Gunpowder Attack;;;;;;;;;;;;;x
gunpowder_defensive;Gunpowder Defense;;;;;;;;;;;;;x
gunpowder_morale;Gunpowder Morale;;;;;;;;;;;;;
gunpowder_modifier;Combat Modifier boost to Gunpowder Troops;;;;;;;;;;;;;x
#
artillery;Artillery;;;;;;;;;;;;x
artillery_offensive;Artillery Attack;;;;;;;;;;;;x
artillery_defensive;Artillery Defense;;;;;;;;;;;;x
artillery_morale;Artillery Morale;;;;;;;;;;;;x
artillery_modifier;Combat Modifier boost to Artillery;;;;;;;;;;;;;x
#
magical_spells;Magical Spells;;;;;;;;;;;;x
magical_spells_offensive;Magical Spells Attack;;;;;;;;;;;;x
magical_spells_defensive;Magical Spells Defense;;;;;;;;;;;;x
magical_spells_morale;Magical Spells Stability;;;;;;;;;;;;;x
magical_spells_modifier;Combat Modifier boost to Magical Spells;;;;;;;;;;;;x
#
summoned_treekin;Summoned Treekin;;;;;;;;;;;;x
summoned_treekin_offensive;Summoned Treekin Attack;;;;;;;;;;;;x
summoned_treekin_defensive;Summoned Treekin Defense;;;;;;;;;;;;x
summoned_treekin_morale;Summoned Treekin Stability;;;;;;;;;;;;;x
summoned_treekin_modifier;Combat Modifier boost to Summoned Treekin;;;;;;;;;;;;x
ogre_maneater;Ogre Maneaters;;;;;;;;;;;;x
ogre_maneater_offensive;Ogre Maneaters Attack;;;;;;;;;;;;x
ogre_maneater_defensive;Ogre Maneaters Defense;;;;;;;;;;;;x
ogre_maneater_morale;Ogre Maneaters Morale;;;;;;;;;;;;;x
#
vampire_knights;Vampire Knights;;;;;;;;;;;;;
vampire_knights_desc;A company of immortal knights in dark armor.;;;;;;;;;;;;;x
vampire_knights_offensive;Vampire Knights Attack;;;;;;;;;;;;;x
vampire_knights_defensive;Vampire Knights Defense;;;;;;;;;;;;;x
vampire_knights_morale;Vampiric Will;;;;;;;;;;;;;x
vampire_knights_modifier;Combat Modifier boost to Vampire Knights;;;;;;;;;;;;;x
#
undead_horde;Undead Horde;;;;;;;;;;;;;x
undead_horde_desc;A shambling horde of undead warriors summoned from the grave by foul sorcery.;;;;;;;;;;;;;x
undead_horde_offensive;Undead Horde Attack;;;;;;;;;;;;;x
undead_horde_defensive;Undead Horde Defense;;;;;;;;;;;;;x
undead_horde_morale;Undead Horde Stability;;;;;;;;;;;;;x
undead_horde_modifier;Combat Modifier boost to Undead Horde;;;;;;;;;;;;;x
#
daemonic_host;Daemonic Host;;;;;;;;;;;;;x
daemonic_host_offensive;Daemonic Attack;;;;;;;;;;;;;x
daemonic_host_defensive;Daemonic Shielding;;;;;;;;;;;;;x
daemonic_host_morale;Daemonic Stability;;;;;;;;;;;;;x
daemonic_host_modifier;Combat Modifier boost to Daemonic Host;;;;;;;;;;;;;x
#
siege_tanks;War Engine;;;;;;;;;;;;x
siege_tanks_offensive;War Engine Attack;;;;;;;;;;;;x
siege_tanks_defensive;War Engine Defense;;;;;;;;;;;;x
siege_tanks_morale;War Engine Morale;;;;;;;;;;;;x
siege_tanks_modifier;Combat Modifier boost to War Engines;;;;;;;;;;;;;x
#
chariots;Chariots;;;;;;;;;;;;x
chariots_offensive;Chariots Attack;;;;;;;;;;;;x
chariots_defensive;Chariots Defense;;;;;;;;;;;;x
chariots_morale;Chariots Morale;;;;;;;;;;;;x
chariots_modifier;Combat Modifier boost to Chariots;;;;;;;;;;;;;x
#
war_elephants;War Beasts;;;;;;;;;;;;x
war_elephants_offensive;War Beasts Attack;;;;;;;;;;;;x
war_elephants_defensive;War Beasts Defense;;;;;;;;;;;;x
war_elephants_morale;War Beasts Morale;;;;;;;;;;;;x
war_elephants_modifier;Combat Modifier boost to War Beasts;;;;;;;;;;;;;x
#
magic_archers;Magic Archers;;;;;;;;;;;;x
magic_archers_offensive;Magic Archers Attack;;;;;;;;;;;;x
magic_archers_defensive;Magic Archers Defense;;;;;;;;;;;;x
magic_archers_morale;Magic Archers Morale;;;;;;;;;;;;x
magic_archers_modifier;Combat Modifier boost to Magic Archers;;;;;;;;;;;;;x
#
# SHALLYAN RETINUES
#
RETTYPE_SHALLYAN_BATTLE_PILGRIMS;Shallyan Battle Pilgrims;;;;;;;;;;;;x
RETTYPE_SHALLYAN_GUARDIAN_PILGRIMS;Shallyan Guardians;;;;;;;;;;;;x
#
# MISC RETINUES
#
norscanreavers;Reavers;;;;;;;;;;;;;x
norscanwarband;Warband;;;;;;;;;;;;;x
norscanoathsworn;Oathsworn;;;;;;;;;;;;;x
RETTYPE_CUL_ARABY;Arabyan Camelry;;;;;;;;;;;;x
RETTYPE_CUL_ARABY2;Arabyan Immortals;;;;;;;;;;;;x
RETTYPE_CUL_ARABY3;Arabyan Grivpanvar;;;;;;;;;;;;x
RETTYPE_CUL_BAJAYI;Bayaji Jungle Ambushers;;;;;;;;;;;;x
RETTYPE_CUL_WASAI;Wasai Spirit Warriors;;;;;;;;;;;;x
RETTYPE_CUL_STRIGOS;Strigany Caravan Guard;;;;;;;;;;;;x
HORDE_RETTYPE_MAMMOTH;Chaos War Mammoth;;;;;;;;;;;;x
RETTYPE_CUL_CATHAY;Cathayan Imperial Regiment;;;;;;;;;;;;x
RETTYPE_CUL_NIPPON;Nipponese Samurai;;;;;;;;;;;;x
RETTYPE_CUL_IND;Indish War Elephants;;;;;;;;;;;;x
RETTYPE_CUL_ALBION;Albion Woad Raiders;;;;;;;;;;;;x
RETTYPE_CUL_HALFLING_MIYAN;Miyan Tiki Warriors;;;;;;;;;;;;x
RETTYPE_CUL_LAHMIAN;Lahmian Khopesh Guards;;;;;;;;;;;;x
RETTYPE_CUL_STRYGAN;Strygan Blood Legion;;;;;;;;;;;;x
RETTYPE_CUL_WASAILI;Wasaili Pike Guard;;;;;;;;;;;;x
