reconquista_luccini_desc;§Y[Root.GetTitledName]§! start a war to oust the infidels from the region of §Y[k_luccini.GetBaseName]§!, and retake all provinces in the §Y[d_luccini.GetFullName]§!, §Y[d_aldente.GetFullName]§!, §Y[d_organza.GetFullName]§! and §Y[d_pavezzano.GetFullName]§! held by §Y$TARGET$§!.;;;;;;;;;;;;;x
CB_NAME_RECONQUISTA_VEREZZO;Reconquest of Verezzo;;;;;;;;;;;;;x
WAR_NAME_RECONQUISTA_VEREZZO;$ORDER$Reconquest War for Verezzo;;;;;;;;;;;;;x
reconquista_verezzo_desc;§Y[Root.GetTitledName]§! start a war to oust the infidels from the region of §Y[k_verezzo.GetBaseName]§!, and retake all provinces in the §Y[d_verezzo.GetFullName]§! and §Y[d_bragante.GetFullName]§! held by §Y$TARGET$§!.;;;;;;;;;;;;;x
CB_NAME_RECONQUISTA_REMAS;Reconquest of Remas;;;;;;;;;;;;;x
WAR_NAME_RECONQUISTA_REMAS;$ORDER$Reconquest War for Remas;;;;;;;;;;;;;x
reconquista_remas_desc;§Y[Root.GetTitledName]§! start a war to oust the infidels from the region of §Y[k_remas.GetBaseName]§!, and retake all provinces in the §Y[d_remas.GetFullName]§! and §Y[d_urbimo.GetFullName]§! held by §Y$TARGET$§!.;;;;;;;;;;;;;x
CB_NAME_RECONQUISTA_PAVONA;Reconquest of Pavona;;;;;;;;;;;;;x
WAR_NAME_RECONQUISTA_PAVONA;$ORDER$Reconquest War for Pavona;;;;;;;;;;;;;x
reconquista_pavona_desc;§Y[Root.GetTitledName]§! start a war to oust the infidels from the region of §Y[k_pavona.GetBaseName]§!, and retake all provinces in the §Y[d_pavona.GetFullName]§! and §Y[d_astiano.GetFullName]§! held by §Y$TARGET$§!.;;;;;;;;;;;;;x
CB_NAME_RECONQUISTA_TRANTIO;Reconquest of Trantio;;;;;;;;;;;;;x
WAR_NAME_RECONQUISTA_TRANTIO;$ORDER$Reconquest War for Trantio;;;;;;;;;;;;;x
reconquista_trantio_desc;§Y[Root.GetTitledName]§! start a war to oust the infidels from the region of §Y[k_trantio.GetBaseName]§!, and retake all provinces in the §Y[d_trantio.GetFullName]§!, §Y[d_perigua.GetFullName]§! and §Y[d_scorcio.GetFullName]§! held by §Y$TARGET$§!.;;;;;;;;;;;;;x
CB_NAME_RECONQUISTA_MIRAGLIANO;Reconquest of Miragliano;;;;;;;;;;;;;x
WAR_NAME_RECONQUISTA_MIRAGLIANO;$ORDER$Reconquest War for Miragliano;;;;;;;;;;;;;x
reconquista_miragliano_desc;§Y[Root.GetTitledName]§! start a war to oust the infidels from the region of §Y[k_miragliano.GetBaseName]§!, and retake all provinces in the §Y[d_miragliano.GetFullName]§! and §Y[d_firento.GetFullName]§! held by §Y$TARGET$§!.;;;;;;;;;;;;;x
CB_NAME_RECONQUISTA_MONTE_CASTELLO;Reconquest of Monte Castello;;;;;;;;;;;;;x
WAR_NAME_RECONQUISTA_MONTE_CASTELLO;$ORDER$Reconquest War for Monte Castello;;;;;;;;;;;;;x
reconquista_monte_castello_desc;§Y[Root.GetTitledName]§! start a war to oust the infidels from the region of §Y[k_monte_castello.GetBaseName]§!, and retake all provinces in the §Y[d_monte_castello.GetFullName]§! and §Y[d_luparno.GetFullName]§! held by §Y$TARGET$§!.;;;;;;;;;;;;;x
###############
# CORONATION  #
###############
uncrowned_modifier_desc;A ruler who has not been officially crowned by a member of the Church will never be fully accepted by his vassals as legitimate.\nThe more years he wastes before being anointed, the more likely his vassals will be to doubt the validity of his right to rule.;;;;;;;;;;;;x
uncrowned_2_desc;A ruler who has not been officially crowned by a member of the Church will never be fully accepted by his vassals as legitimate.\nThe more years he wastes before being anointed, the more likely his vassals will be to doubt the validity of his right to rule.;;;;;;;;;;;;x
uncrowned_3_desc;A ruler who has not been officially crowned by a member of the Church will never be fully accepted by his vassals as legitimate.\nThe more years he wastes before being anointed, the more likely his vassals will be to doubt the validity of his right to rule.;;;;;;;;;;;;x
EVTOPTAHF20200;Only the Grand Theoginist is fit to crown me!;;;;;;;;;;;;;x
EVTTOOLTIPHF20201;Write a letter to the Pope, requesting him to crown you §Y[Root.GetTitle]§! of §Y[Root.PrimaryTitle.GetName]§!.;;;;;;;;;;;;;x
EVTOPTBHF20200;Send for the most powerful Bishop in the realm!;;;;;;;;;;;;;x
EVTTOOLTIPBHF20200;Write a letter to the most influential and powerful [Root.Religion.GetName] Bishop in your realm, asking him to crown you §Y[Root.GetTitle]§! of §Y[Root.PrimaryTitle.GetName]§!.;;;;;;;;;;;;;x
EVTTOOLTIPCHF20200;Write a letter to a minor Bishop, asking him to crown you §Y[Root.GetTitle]§! of §Y[Root.PrimaryTitle.GetName]§!. \nThough a less prestigious choice than others, doing so will at least placate your vassals and will be less likely to bankrupt your realm.;;;;;;;;;;;;;x
EVTOPTCHF20201;I AM THE POPE! I WANT ALL OF THE STUFF!;;;;;;;;;;;;;x
EVTDESCHFA20203;To the Excellent [Root.GetTitledName],\nI shall be honored to officiate [Root.GetHerHisCap] [Root.GetHonorific]'s coronation, provided that [Root.GetHerHisCap] [Root.GetHonorific] donates a small sum of money to the Holy Mother Church as a show of [Root.GetHerHisCap] devotion.\n\nEver [Root.GetHerHis] [Root.GetHonorific]'s servant\n[From.GetTitledName];;;;;;;;;;;;;x
