greenskin_power_4_desc;The Greenskins now completely respect your authority.;;;;;;;;;;;;x
#
# GOBLIN/ORC CHARACTER MODIFIERS
#
weak_warboss;Weak Boss;;;;;;;;;;;;x
weak_warboss_desc;This Greenskin has been deemed a weak leader by its peers, and must now face their animosity;;;;;;;;;;;;x
preparing_waaagh_invasion;Preparing WAAAGH!;;;;;;;;;;;;x
attempted_waaagh;Attempted WAAAGH!;;;;;;;;;;;;x
scattered_greenskins;Defeated Greenskins;;;;;;;;;;;;x
scattered_greenskins_desc;This ruler has recently thwarted the attempts of a Greenskin horde to conquer their lands. The Greenskins will not dare to intrude intro this character's demesne for 5 years.;;;;;;;;;;;;x
greenskin_law_timer;Imposed Greenskin Law;;;;;;;;;;;;x
tagged_recipient;Tagged Recipient;;;;;;;;;;;;x
tagged_recipient_desc;This Greenskin is awaiting for a proper reward to be given to him.\n\n----------------\n\n Right click on any title you wish to grant him.;;;;;;;;;;;;x
#
# GOBLIN/ORC OPINION MODIFIERS
#
preparing_waaagh_invasion_opinion;Attempting to invade;;;;;;;;;;;;x
preparing_waaagh_invasion_opinion_against_me;Attempting to invade me;;;;;;;;;;;;x
#
# GOBLIN/ORC PROVINCE MODIFIERS
#
minimal_greenskin_population;Small Greenskin Population;;;;;;;;;;;;x
medium_greenskin_population;Greenskins occupying province §C<§! §Y1§! §C/§! §Z2§! §C>§!;;;;;;;;;;;;;x ;;;;;;;;;;;;;
medium_greenskin_population_desc;Hordes of Greenskins are occupying this province, transforming the land in their particular way.;;;;;;;;;;;;;x ;;;;;;;;;;;;;
large_greenskin_population;Greenskins occupying province §C<§! §Z2§! §C/§! §Z2§! §C>§!;;;;;;;;;;;;x
large_greenskin_population_desc;Hordes of Greenskins are occupying this province, transforming the land in their particular way.;;;;;;;;;;;;x
greenskin_population_bad;Greenskin Hideouts;;;;;;;;;;;;x
greenskin_population_bad_desc;While this province's Greenskin population is mostly leaderless and disorganized, they remain a threat, waiting in their hideouts for a chance to pillage and destroy nearby settlements. Marshal of this province's ruler will eventually try to organize an expedition to eradicate them.;;;;;;;;;;;;x
hunting_greenskins;Hunting Greenskins;;;;;;;;;;;;x
hunting_greenskins_desc;Attempt to exterminate the Greenskins of this province is ongoing. Note if the attempt fails, this might spur the local Greenskins into action.;;;;;;;;;;;;x
greenskins_wrecking_province;Greenskins Wrecking;;;;;;;;;;;;x
greenskins_wrecking_province_desc;Marauding bands of Greenskins are tearing down buildings and causing general mayhem while colonizing this province.;;;;;;;;;;;;x
greenskins_animosity_province;Greenskin Animostiy;;;;;;;;;;;;x
greenskins_animosity_province_desc;For whatever trivial reason, the Greenskins in this area have started a massive province-wide brawl.;;;;;;;;;;;;x
#
# GOBLIN/ORC ACTIONS
#
action_make_province_green;Make land Green;;;;;;;;;;;;x
action_make_province_green_desc;Boyz, let'z make dese 'ere lands green and propa!\n This councillor action will make a province with a Tribal capital eventually get Greenskin Colonization modifiers, which have 2 levels \n After level 2, the event will flip the provinces to [Root.Culture.GetName] culture and [Root.Religion.GetName] religion, and convert all the remaining non-Temple holdings into Tribal holdings;;;;;;;;;;;;x
#
# GOBLIN/ORC CB TYPES
#
waaagh_invasion;WAAAGH! on [Title.GetBaseName];;;;;;;;;;;;x
waaagh_invasion_desc;Launches the WAAAGH! on the target kingdom. If the war is won, §Y$CLAIMANT$§! will get all the titles inside of it, the provinces conquered will be instantly converted to his culture and religion and their holdings will be converted to tribal ones.;;;;;;;;;;;;x
CB_NAME_WAAAGH;WAAAGH! of [Title.GetBaseName];;;;;;;;;;;;x
WAR_NAME_WAAAGH;WAAAGH! $CLAIMANT$;;;;;;;;;;;;x
orc_county_conquest;Greenskin Invasion of [Title.GetBaseName];;;;;;;;;;;;x
orc_county_conquest_desc;Greenskins can attack any neighbouring county even if it is held by fellow Greenskins. §Y$CLAIMANT$§! can also attack any bordering province and occupy them, as far as the boyz can manage.;;;;;;;;;;;;x
CB_NAME_ORC_COUNTY_CONQUEST;Invasion of [Title.GetBaseName];;;;;;;;;;;;x
WAR_NAME_ORC_COUNTY_CONQUEST;$ORDER$$FIRST_ADJ$ Greenskin Invasion of $OTHER_TITLE$;;;;;;;;;;;;x
orc_duchy_conquest;Greenskin Invasion;;;;;;;;;;;;x
orc_duchy_conquest_desc;Greenskins can attack any neighbouring duchy even if it is held by fellow Greenskins, but only if they have the Medium Greenskin Power law or higher. To reflect their warlike ways, the truce cooldown period is only one year.;;;;;;;;;;;;x
CB_NAME_ORC_DUCHY_CONQUEST;Greenskin Invasion of [Title.GetBaseName];;;;;;;;;;;;x
WAR_NAME_ORC_DUCHY_CONQUEST;$ORDER$$FIRST_ADJ$ Greenskin Invasion of [Title.GetBaseName];;;;;;;;;;;;x
greenskin_uprising_desc;§Y$CLAIMANT$§! can wage war to take any land for his horde.;;;;;;;;;;;;x
CB_NAME_GREENSKIN_UPRISING;Greenskin Uprising;;;;;;;;;;;;x
WAR_NAME_GREENSKIN_UPRISING;$ORDER$$FIRST_ADJ$ Greenskin Uprising of $OTHER_TITLE$;;;;;;;;;;;;x
purge_greenskins;Purge the Greenskins;;;;;;;;;;;;x
purge_greenskins_desc;Purge the Greenskin pests in [Title.GetBaseName]!;;;;;;;;;;;;x
CB_NAME_ORC_COUNTY_PURGE;Greenskin Extermination in [Title.GetBaseName];;;;;;;;;;;;x
WAR_NAME_ORC_COUNTY_PURGE;$ORDER$$FIRST_ADJ$ Greenskin Extermination of [Title.GetBaseName];;;;;;;;;;;;x
#
# GOBLIN/ORC DECISIONS
#
orkyfy_provinces;Tribalize province capitals;;;;;;;;;;;;x
orkyfy_provinces_desc;Make this 'ere lands [Root.Culture.GetName] 'n propa!;;;;;;;;;;;;x
impose_greenskin_law_change;Impose your rule;;;;;;;;;;;;x
impose_greenskin_law_change_desc;I am da [Root.GetTitle] of dis 'ere tribe, 'an you's do as I say!;;;;;;;;;;;;x
adopt_greenskin_heir_named;Take Greenskin into your clan;;;;;;;;;;;;x
adopt_greenskin_heir;Take [Root.GetBestName] into your clan;;;;;;;;;;;;x
adopt_greenskin_heir_desc;Dis 'ere boy [Root.GetBestName] wud make da [From.GetOnlyDynastyName] clan stronga!. Note that you can only have a total of 3 adopted heirs, living or dead.;;;;;;;;;;;;x
unite_the_clans;Unite the [Root.GetOnlyDynastyName] Clans;;;;;;;;;;;;x
unite_the_clans_desc;OI! I'z da biggest, meanest warboss 'dere iz! \nThis decision will upgrade your primary King title into a titular Empire.;;;;;;;;;;;;x
unite_the_clans_1;Unite the [Root.GetOnlyDynastyName] Clans;;;;;;;;;;;;x
unite_the_clans_1_desc;OI! I'z a big bad warboss ya git! \nThis decision will upgrade your primary Duke title into a titular Kingdom.;;;;;;;;;;;;x
declare_waaagh;Declare Waaagh! against [Root.GetBestName];;;;;;;;;;;;x
declare_waaagh_desc;Declaring a WAAAGH! against a target gives you access to the WAAAGH! Invasion cb against any of the target's de-jure kingdoms.\n During 2 years, hordes of Greenskins will flock to your banner. Not declaring war within two years cancels the invasion and has a heavy Prestige cost. You can only declare WAAAGHs against realms adjacent to yours.;;;;;;;;;;;;x
bash_heads;Bash [Root.GetBestName]'s head;;;;;;;;;;;;x
bash_heads_desc;I'ma krump dis weak boy boss on 'is head...;;;;;;;;;;;;x
bash_runts;Stomp [Root.GetBestName];;;;;;;;;;;;x
bash_runts_desc;We'z da [From.Culture.GetName], and we be bossed by no stinkin' [Root.Culture.GetName]! STOMP HIM!;;;;;;;;;;;;x
duel_greenskin_liege_decision;Challenge da boss!;;;;;;;;;;;;x
duel_greenskin_liege_decision_desc;[Root.Liege.GetTitledFirstName] Iz a squigg-lova 'an a runt, 'an he'z gunna get his 'ead smashed!;;;;;;;;;;;;x
gather_greenskin_army;Gatha da boyz!;;;;;;;;;;;;x
gather_greenskin_army_desc;If there'z sum good scrappin' you'z can count on da boyz to fight wit ya...;;;;;;;;;;;;x
make_land_green;Make [Root.Location.GetName] Green;;;;;;;;;;;;x
make_land_green_desc;Send in da boyz ta make da land green! Note that Greenskin colonization is inherently destructive, and it will destroy all holdings but the capital at the end of the process, which will become a Tribal holding if it isn't already.;;;;;;;;;;;;x
give_province_greenskin_1;Determine Task;;;;;;;;;;;;x
give_province_greenskin_1_desc;Maybe dis 'ere boy deserves a reward....\n\n ----------------\n\n To grant titles to a new holder as a Greenskin you need to first tag the selected character through this decision, then right click on the title you wish to give away to complete the process before the assigned modifier tag runs out.;;;;;;;;;;;;x
give_province_greenskin_2;Assign Territory;;;;;;;;;;;;x
give_province_greenskin_2_desc;OI! Rememba? Yous gonna give dis ere git a propa reward....\n\n----------------\n\n  Once you've tagged a Greenskin through character decision, pick this decision to grant him this title.;;;;;;;;;;;;x
establish_greenskin_tribe;Establish Greenskin Tribe at [Root.Location.GetName];;;;;;;;;;;;x
establish_greenskin_tribe_desc;OI! Boss! [Root.Location.GetName] looks kinda empty. Maybe we's should have da boyz place sum dung-huts in dis 'ere place?;;;;;;;;;;;;x
give_province_greenskin_ai;AI Greenskin decision;;;;;;;;;;;;x
give_province_greenskin_ai_desc;AI Greenskin decision;;;;;;;;;;;;x
choose_greenskin_branch;Greenskin god preference;;;;;;;;;;;;x
choose_greenskin_branch_desc;Every Greenskin holds one of their twin gods, Gork and Mork, in higher esteem than the other, which usually causes constant arguments and conflict ( As does everything else for them ) over who's the strongest.;;;;;;;;;;;;x
cleanse_greenskin_presence;Cleanse Greenskins Presence;;;;;;;;;;;;x
cleanse_greenskin_presence_desc;The Greenskins have left destruction in their wake on this province. With a little founding you could call for an expedition to eliminate them entirely from the area.;;;;;;;;;;;;x
#
# GOBLIN/ORC EVENTS
#
EVTDESCORCS.0;Orc reproduction remains a mystery, but every dynasty needs heirs and these are close kin of yours and will inherit your possessions upon your death.;;;;;;;;;;;;x
EVTDESCORCS.1;Orcs and goblins grow in size from the number of battles they have fought in and won. As you have reached the age of adulthood, your size is...;;;;;;;;;;;;x
EVTDESCORCS.2;With each victory in battle, you grow a little in size and strength!;;;;;;;;;;;;x
EVTDESCORCS.10;Today, your favourite grot dropped your best choppa on his foot when the handle came off...;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS10A;Ya stupid git ruined ma best choppa!;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS10B;ZOG IT!!;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS.11;After doing your daily drops, you notice a goblin attempting to make away with a heavy, double bladed choppa...;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS11A;Oi! Dat's mine! Git 'im, lads!;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS11B;Meh, zog it...;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS11C;Woit... Lessee wher' 'is stash is...;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS11D;You cunningly tail the goblin back to his stash... As sneakily as an orc can...;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS.12;After a near un-orc-ish display of cunning brutality, you stand before the goblin's secret stash, a pile of pilfered weaponry which must have taken several goblin generations to collect...;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS12A;Da's gonna git me a big bag 'o teef...!;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS12B;Oi'm 'now a few lads who'd loik a gud choppa...;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS.13;In times of war, it's not uncommon for orc shamans to join a Warboss's retinue, so that they may witness their nascent legend.;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS13A;Wot? Jus' tell 'im ta stay outta mah way!!;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS13B;Oi'm not sure 'bout dat... Wot if he makes meeb head splode?;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS.14;Some goblin told me I could get myself a lot more fungus beer if I planted the fungus on my own personal dropping ground...;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS14A;Gud Idea, Skumzog!;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS14B;Wot if we try ta stick you in da ground instead?;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS.15;The boyz look around all shifty-eyed at the Fungus beer you "cultivate".;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS15A;Dats it, lads! Drink up! Wot? Don't mind da aftertaste...;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS15B;Make me wonda... Wot if I use da fungus dowots instead...;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS15C;Maybe your brews will be liked better if they don't contain rotting goblin...;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS.16;I recently placated an upstart orc by tanking him full with booze...;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS16A;Have anuvva, boyz!;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS16B;I could make me a right gud fungus wine outta dis...;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS16C;There's nothing more orcish then getting stinking drunk!;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS.17;Da gobbo's I planted aren't making fer very gud beer...;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS17A;...But dey look zoggin' nice on me lawn!;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS17B;Mebbeh I should plant fungus instead...;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS.18;Since I put Skumzog's head on a stick, no goblin has tried making away with any of my choppas.;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS18A;If Oi put up more, Oi bet dey won't even shit in me lawn!;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS18B;Dat's da spirit!;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS.19;The boyz have been strangely motivated lately...;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS19A;Dats jus' cuz I'm da best brewer in da camp.;;;;;;;;;;;;x,,,,,,,;;
EVTDESCORCS19B;Me' garden showed 'em wots wot!;;;;;;;;;;;;x,,,,,,,;;
#
EVTOPTorc.1;Who carez about 'da vamps, we krump 'em eazy!;;;;;;;;;;;;;;x
EVTDESC_greenskin_uprising_revolt_greenskin;OI!Da boyz [Root.GetName] iz sayin' you'z not a propa warboss and dat da camp iz deir's!;;;;;;;;;;;;x
EVTOPTAgreenskin_uprising_revolt_greenskin;Dey don't know whoz dey i'z messin' wit! Zogg em!;;;;;;;;;;;;x
EVTDESCA_greenskins_waaagh_waited;You'z waited too long ya git. Da boyz dat joined da WAAAGH! don't care 'bout you'z no more and started scrapin' wit each otha! 'Dere goez ur great WAAAGH!, you'z blown it!;;;;;;;;;;;;x
EVTOPTA_greenskins_waaagh_waited;OI, I'z a good boss! Get back 'ere ya runtz!;;;;;;;;;;;;x
EVTDESCA_greenskins_waaagh_horde;A great horde of [Root.Culture.GetName]s haz come to scrap unda your WAAAGH! banna! Dey can't waitz to start krumpin' ur enemies!;;;;;;;;;;;;x
EVTOPTA_greenskins_waaagh_horde;We'z gunna stomp 'em good!;;;;;;;;;;;;x
EVTDESCA_greenskins_waaagh_horde_bigun;Da boss of a smalla [Root.Culture.GetName] horde haz come to da camp! He'z 'eard of da great WAAAGH! you'z iz makin' and want'z ta join ya!;;;;;;;;;;;;x
EVTOPTA_greenskins_waaagh_horde_bigun;He can join, but I'z da boss! we'z gunna zogg 'em good now!;;;;;;;;;;;;x
EVTDESCA_greenskins_waaagh_horde_small;A smalla horde of [Root.Culture.GetName]s wantz to fight unda da WAAAGH! banna! Dey say dey can 'elp ya zogg da gits!;;;;;;;;;;;;x
EVTOPTA_greenskins_waaagh_horde_small;We'z da best, and dey know'z it!;;;;;;;;;;;;x
EVTDESC_greenskins_break_off_vassal;OI! Wot you'z tink about da new boss, [Root.Liege.GetTitledFirstName]?;;;;;;;;;;;;x
EVTOPTA_greenskins_break_off_vassal;He'z a [Root.Culture.GetName] boss, gud 'n propa!;;;;;;;;;;;;x
EVTOPTB_greenskins_break_off_vassal;He'z a stoopid lil' git and a snottling-hugga!;;;;;;;;;;;;x
EVTDESC_greenskins_break_off_liege;[From.GetBestName] tinks you'z not a propa boss, and dat he'z da new boss of [From.GetTitle];;;;;;;;;;;;x
EVTOPTA_greenskins_break_off_liege;OI! I'll stomp dat git if he don't zogg off!;;;;;;;;;;;;x
EVTDESC_greenskins_liege_challenged;Da runt [From.GetFirstName] says he can krump ya easy, dat you'z a right git and dat he should be da boss!;;;;;;;;;;;;x
EVTOPTA_greenskins_liege_challenged;OI! I'm gunna bash ur 'ead!;;;;;;;;;;;;x
EVTDESC_greenskins_liege_challenger;Dat runt, squigg-lova [From.Culture.GetName] you'z got as ur boss sayz he'z gunna bash ur 'ead for dat! SHOW HIM!;;;;;;;;;;;;x
EVTOPTA_greenskins_liege_challenger;WAAAAAAGH!!;;;;;;;;;;;;x
EVTDESC_orc_kills_orc;Da [Root.Culture.GetName]s Only follow da biggest 'an da meanest! You smashed [From.GetTitledFirstName] 'an da clan iz now yourz!;;;;;;;;;;;;x
EVTOPTA_orc_kills_orc;I'm da greatest!;;;;;;;;;;;;x
EVTDESC_orc_kills_orc_liege;[From.GetFirstName] Haz [From.GetTitledFirstName], one of yer bosses in a krumpin' and taken [From.GetHerHis] place as da boss!;;;;;;;;;;;;x
EVTOPTA_orc_kills_orc_liege;Runtz...;;;;;;;;;;;;x
EVTOPTA_greenskins_settling_normal;[From.Location.GetName] iz green!;;;;;;;;;;;;x
EVTDESCADR_greenskins_settling_normal;Dere'z a lotta new boyz comin' ta [From.Location.GetName]! All of dem plunderin' and scrappin' the runty huts in'ta propa green camps!;;;;;;;;;;;;x
EVTDESCADR_greenskins_settling_animosity;Boyz arrivin' at [From.Location.GetName] were fightin' ova da best spot to place da hut... or ova who would get da biggest squigg herd... whaddeva. Da important bit iz dat da boyz are now scrappin' all ova [From.Location.GetName], and dat'z bad...;;;;;;;;;;;;;x
EVTOPTA_greenskins_settling_animosity;OI! YOU! Get back ta work ya git!;;;;;;;;;;;;x
DR_greenskins.206.desc;so... who'z fo you'z fink is da biggest, baddest god?;;;;;;;;;;;;x
DR_greenskins.206.opta;Gork is best cuz he'z cunnin' anl' brutal!;;;;;;;;;;;;x
DR_greenskins.206.optb;Mork is best cuz he'z brutal an' cunnin'!;;;;;;;;;;;;x
EVTDESCgreenskinlaws.110;Da boyz of da [Root.PrimaryTitle.GetName] Tribe iz sartin' to respekt ya in da propa way!;;;;;;;;;;;;x
EVTOPTgreenskinlaws.110;Dey betta be or i'll krump 'em!;;;;;;;;;;;;x
EVTDESCgreenskinlaws.120;Da boyz of da [Root.PrimaryTitle.GetName] Tribe iz startin' to respekt ya even more!;;;;;;;;;;;;x
EVTOPTgreenskinlaws.120;[Root.Culture.GetName] [Root.Culture.GetName] [Root.Culture.GetName] [Root.Culture.GetName];;;;;;;;;;;;x
EVTDESCgreenskinlaws.130;Da boyz of da [Root.PrimaryTitle.GetName] Tribe now really really respekt ya!;;;;;;;;;;;;x
EVTOPTgreenskinlaws.130;I'm da greenist, an' I'm da meanest!;;;;;;;;;;;;x
EVTDESCgreenskinlaws.140;Da boyz of da [Root.PrimaryTitle.GetName] tribe tink you'z da biggest, meaniest, greeniest [Root.Culture.GetName] 'dere is!!;;;;;;;;;;;;x
EVTOPTgreenskinlaws.140;[Root.Religion.GetHighGodName] iz wiv' me!!;;;;;;;;;;;;x
EVTDESCgreenskinlaws.111;Da boyz of da [Root.PrimaryTitle.GetName] Tribe 'ave lost all respekt for ya!;;;;;;;;;;;;x
EVTDESCgreenskinlaws.121;Da boyz of da [Root.PrimaryTitle.GetName] Tribe 'ave lost all respekt for ya, but still fearz ya choppa!;;;;;;;;;;;;x
EVTDESCgreenskinlaws.131;Da boyz of da [Root.PrimaryTitle.GetName] Tribe no longa tinks you'z da baddest, but still respekt ya in da propa way!;;;;;;;;;;;;x
EVTDESCgreenskinlaws.141;Da boyz of da [Root.PrimaryTitle.GetName] Tribe no longa tinks you'z da meanest, but still respekt ya in da propa way!;;;;;;;;;;;;x
EVTOPTgreenskinlaws.111;I'm gunna zogg deez gits!;;;;;;;;;;;;x
DR_greenskins.152.desc;You'z got zogged in da duel ya git! None of da boyz iz gunna listen to you'z now!;;;;;;;;;;;;x
DR_greenskins.152.opta;I could still krump dem boyz...;;;;;;;;;;;;x
DR_greenskins155DESC;All da otha boyz iz lookin' at you'z funny. You'z a weak boss now! Meaner an' greener bosses may try to krump you'z and take ova da clan...;;;;;;;;;;;;x
DR_greenskins155OPTA;Dem boyz don't got'z what it takez! I'll zogg 'em any time!;;;;;;;;;;;;x
DR_greenskins161DESC;Da otha boyz iz startin' to laugh at ya, dey sayz you'z a weak git an' not a propa orc warboss...;;;;;;;;;;;;x
DR_greenskins161OPTA;OI! Dey iz da gits, I'll zogg dem nice and good!;;;;;;;;;;;;x
DR_greenskins.150.desc_liege;OI! Boss! Da boyz in [From.Location.GetName] iz chantin' an' plunderin' in yer name! Dis land belongs to da [Root.Culture.GetName]s!;;;;;;;;;;;;x
DR_greenskins.150.opta_liege;I'm da gratest [Root.Culture.GetName] der iz!;;;;;;;;;;;;x
DR_greenskins.150.descB_liege;OI! Boss! Dis 'ere land of [From.Location.GetName] haz been made green by da boyz! We knocked down der buildin's an' put up some propa orc onez! Da boyz iz all chantin' an' plunderin' in yer name!;;;;;;;;;;;;x
DR_greenskins.150.descC_liege;OI! Boss! While plunderin' da boyz found a bigg droppin' in [From.Location.GetName] wiv da face ov [Root.Religion.GetRandomGodName] in it! [Root.Religion.GetHighGodName] favaas you'z!;;;;;;;;;;;;x
EVTDESCADR_greenskins_settle_boyz;Some of da new boyz comin' ta [Root.Location.GetName] 'ave come to yer camp, hopin' dat you'z can lead 'em to a propa scrap!;;;;;;;;;;;;x
EVTDESCBDR_greenskins_settle_boyz;Dis 'ere land of [Root.Location.GetName] haz been made green by da boyz! We knocked down der buildin's an put up some propa orc onez! A small band ov boyz 'as come to yer camp, 'opin dat you'z lead 'em to a propa scrap!;;;;;;;;;;;;x
EVTDESCCDR_greenskins_settle_boyz;A small band ov boyz 'as come to [Root.Location.GetName], 'opin dat you'z lead 'em to a propa scrap!;;;;;;;;;;;;x
EVTOPTA_greenskins_settle_boyz;Come 'ere boyz! We'z gonna get really mean!;;;;;;;;;;;;x
EVTDESCADR_greenskins_settle_boyz_liege;OI! Boss! A small band ov boyz 'as come to [From.Location.GetName], 'opin dat you'z lead 'em to a propa scrap!;;;;;;;;;;;;x
EVTDESCBDR_greenskins_settle_boyz_liege;Dis 'ere land of [From.Location.GetName] haz been made green by da boyz! We knocked down der buildin's an put up some propa orc onez! A small band ov boyz 'as come to yer camp, 'opin dat youz lead 'em to a propa scrap!;;;;;;;;;;;;x
EVTDESCCDR_greenskins_settle_boyz_liege;OI! Boss! A small band ov boyz 'as come to [From.Location.GetName], 'opin dat you lead 'em to a propa scrap!;;;;;;;;;;;;x
EVTOPTA_greenskins_settle_boyz_liege;Come 'ere boyz! We'z gonna get really mean!;;;;;;;;;;;;x
