#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# Last Edit: 11.2.17 -Komioski
####################
# LIZARDMEN EVENTS #
####################
lizardman101desc;Since the Great Catastrophe, the world has been tainted by the mark of Chaos. The immense power and attunement to magic of the Slann makes their minds vulnerable, and when they awaken from their deep contemplation, their spirits become clouded by unreason and uncertainty.;;;;;;;;;;;;;x
lizardman102desc;The march of ages and the power of Chaos takes a steady toll on the mind of the Slann. Only through deep contemplation and avoiding all contact with this tainted world can they protect their souls.;;;;;;;;;;;;;x
lizardman103desc;The deep contemplation of the Great Plan and the will of the Old Ones is soothing. Memories of a world, untainted by Chaos, can set the mind back on its straight path.;;;;;;;;;;;;;x
deepen_contemplation_decision;Deepen Contemplation;;;;;;;;;;;;;x
lighter_sleep_decision;Sleep Lighter;;;;;;;;;;;;;x
lighter_sleep_decision_desc;The minds of the Slann are ever at risk of corruption and misdirection by the forces of Chaos. Ascending to a lighter level of contemplation will make it easier to completely rouse from your sleep, but you will also be more exposed to the forces of madness.;;;;;;;;;;;;;x
lizardman103optA;The Great Plan is soothing.;;;;;;;;;;;;;x
lizardman102optA;My mind is unravelling.;;;;;;;;;;;;;x
lzardman251desc;[This.GetName] is now part of the Lustrian jungles.;;;;;;;;;;;;;x
lizardman203desc;Your [GetFromRelation] [From.GetBestName] has contracted a serious disease due to exposure to the jungles of Lustria.;;;;;;;;;;;;;x
lizardman251desc;Adds Lustrian Jungle to the Lustrian Jungle and should be invisible.;;;;;;;;;;;;;x
lizardman205desc;Great hunting cats, cannibalistic monkey-kin, and the buzzing swarms of enormous insect life makes the jungle a constant battle zone, where survival is an hourly struggle, yet most dangerous of all that hunt beneath the canopies are the giant reptiles. You have had the misfortune of stumbling upon one of the dread creatures!;;;;;;;;;;;;;x
lizardman204desc;Your [GetFromRelation] [From.GetBestName] has has died from a serious disease [From.GetSubjectPronoun] caught in the jungles of Lustria.;;;;;;;;;;;;;x
lizardman202desc;The vast majority of Lustria is covered in jungle so thick that its many levels of canopy block out the sky. Even the high peaks and plateaus are blanketed, and it is said that arboreal creatures can cross the entire continent without once stepping upon the ground. In places, the trees soar many hundreds of feet in the air and some are even older than the race of humans.;;;;;;;;;;;;;x
lizardman250desc;The vast majority of Lustria is covered in jungle so thick that its many levels of canopy block out the sky. Even the high peaks and plateaus are blanketed, and it is said that arboreal creatures can cross the entire continent without once stepping upon the ground. In places, the trees soar many hundreds of feet in the air and some are even older than the race of humans.;;;;;;;;;;;;;x
lizardman104desc;Remove recent_sleep_change flag.;;;;;;;;;;;;;x
lustria_jungle;Jungle of Lustria;;;;;;;;;;;;;x
lustria_jungle_desc;The dense jungles of Lustria cover this province.;;;;;;;;;;;;;x
lustria_light_jungle;Light Jungle;;;;;;;;;;;;;x
lustria_light_jungle_desc;The jungle in this province is largely under control and there is ample space for permanent settlements and farming. The magical nature of the Lustrian jungle means it is impossible to reduce its influence further.;;;;;;;;;;;;;x
lustria_medium_jungle;Medium Jungle;;;;;;;;;;;;;x
lustria_medium_jungle_desc;The jungle in this province is a fact of life and always threatens to engulf settlements and farmland. A somewhat normal, ordered life is possible, however.;;;;;;;;;;;;;x
lustria_dense_jungle;Dense Jungle;;;;;;;;;;;;;x
lustria_dense_jungle_desc;The jungle in this province has overgrown most of the farmland and begins immediately outside the city gates. Life is a constant struggle against nature.;;;;;;;;;;;;;x
lustria_oppressive_jungle;Oppressive Jungle;;;;;;;;;;;;;x
lustria_oppressive_jungle_desc;There is practically no usable land in this province. The population is on the brink of starvation and even stout stone buildings can only be kept inhabitable with constant effort.;;;;;;;;;;;;;x
lizardman201desc;The vast majority of Lustria is covered in jungle so thick that its many levels of canopy block out the sky. Even the high peaks and plateaus are blanketed, and it is said that arboreal creatures can cross the entire continent without once stepping upon the ground. In places, the trees soar many hundreds of feet in the air and some are even older than the race of humans.;;;;;;;;;;;;;x
lizardman261desc;Keeping the dense jungle of Lustria at bay is a constant and dangerous struggle. The jungle expands with unnatural speed, and unless it is regularly cut back by burning and felling trees, it will soon overwhelm any settlement, even those of the Lizardmen - but the workers are at constant risk of being killed by animal and plant alike. Who shall fulfil this thankless duty today?;;;;;;;;;;;;;x
lizardman261Adesc;I shall do it myself.;;;;;;;;;;;;;x
lizardman261Bdesc;It is the Steward's duty.;;;;;;;;;;;;;x
lizardman261Cdesc;Maybe not this time.;;;;;;;;;;;;;x
lizardman265desc;The province where the jungle is to be cut back is decided by the location of your [Root.GetTreasurerName] [Root.job_treasurer.GetBestName]. However, [Root.job_treasurer.GetSheHe] is currently in [Root.job_treasurer.Location.GetName], which is not one of your demesne province, or you have been cutting back the jungle recently there.;;;;;;;;;;;;;x
lizardman266desc;You have spent the past months burning and cutting the jungle of [FromFrom.GetName]. It was dangerous work - the beasts of the jungle have fought back with ferocity, and the plantlife itself seems to have become more dangerous. But have you been successful?;;;;;;;;;;;;;x
lizardman262desc;DEBUG: This event puts you in the FROM scope for Lustrian jungle cut-backing.;;;;;;;;;;;;;x
lizardman208desc;DEBUG: Kill creature after duel, even if it lives.;;;;;;;;;;;;;x
lizardman207desc;DEBUG: Creature sends challenge.;;;;;;;;;;;;;x
lizardman264desc;DEBUG: Province ping event for Lustrian jungle-cutbacking.;;;;;;;;;;;;;x
lizardman268desc;[From.GetBestName] reports that the jungle in [FromFromFromFrom.GetName] has been successfully contained.;;;;;;;;;;;;;x
lizardman269desc;Despite my best efforts, I've been unable to bring the jungle in [FromFromFrom.GetName] under control.;;;;;;;;;;;;;x
lizardman270desc;Your efforts are rewarded with success: life in [FromFromFrom.GetName] is now a bit easier.;;;;;;;;;;;;;x
lizardman271desc;Your efforts have been in vain: even after months of work, the jungle of [FromFromFrom.GetName] will not yield to you.;;;;;;;;;;;;;x
LUSTRIA_BEAST_RAMPAGE;[Root.Location.GetAdjective] Dinosaur Rampage;;;;;;;;;;;;;x
lizardman300desc;The jungles of Lustria are ever a danger to civilization. For reasons unknown, the creatures of the jungle have gathered into a mighty stampede, threatening to destroy all that lies in their path.;;;;;;;;;;;;;x
lizardman305desc;§Y[From.GetBestName]§! has been killed by rampaging reptiles.;;;;;;;;;;;;;x
CB_NAME_LUSTRIA_BEAST_RAMPAGE;[Title.GetAdjective] Beast Rampage;;;;;;;;;;;;;x
WAR_NAME_LUSTRIA_BEAST_RAMPAGE;$ORDER$$SECOND_ADJ$ Beast Rampage;;;;;;;;;;;;;x
lizardman273desc;Working in the jungle for months on end is a hazardous occupation - even when its dangerous creatures are avoided, sickness and death lurk at every corner.;;;;;;;;;;;;;x
GodsBePraised;[GetRandomGodNameCap] be praised!;;;;;;;;;;;;;x
lizardman281desc;Precious insights into the Old One's Great Plan have been preserved on the ancient plaques of the Lizardmen, but many have been lost over the millennia. However, on rare occasions they might be recovered from an ancient ruin or lost temple.;;;;;;;;;;;;;x
lizardman282desc;The giant reptiles of the jungle are not just a danger for civilized life, but also powerful beasts of war. The jungle is strong right now, and your subjects have managed to tame a number of the wild beasts and ready them for battle.;;;;;;;;;;;;;x
lizardman283desc;The jungle is dangerous, but also home to many precious things. Exotic woods and rare medicinal plants can be found there, if one knows where to search.;;;;;;;;;;;;;x
lizardman304desc;As the rampaging beasts overcome the defenses of [Root.Location.GetName], you find yourself cornered against a wall. What remains of you is hardly enough for a burial.;;;;;;;;;;;;;x
lizardman301desc;The jungles of Lustria are ever a danger to civilization. For reasons unknown, the creatures of the jungle have gathered into a mighty stampede, threatening to destroy all that lies in their path.;;;;;;;;;;;;;x
lizardman303desc;Monsters from the jungle have overrun [FromFrom.GetBaseName]. The jungle has expanded even further.;;;;;;;;;;;;;x
cutback_jungle_decision;Cut Back the Jungle;;;;;;;;;;;;;x
cutback_jungle_decision_desc;When the Lustrian jungle in a province gets out of hand, it is possible to try and get it under control by burning and cutting the vegetation. But beware, for it is a dangerous task.\n\nYou will attempt to cut back the jungle in the province where your Steward is located. The chances of success depend on the Stewardship of the character you send.;;;;;;;;;;;;;x
OnlyEveryFewYears;Some years have passed since the last change;;;;;;;;;;;;;x
tr_hexoatl;City of the Sun;;;;;;;;;;;;;x
tr_itza;The First City;;;;;;;;;;;;;x
tr_tlaxtlan;City of the Moon;;;;;;;;;;;;;x
tr_xlanhuapec;City of Mists;;;;;;;;;;;;;x
d_chameleon_skinks;Chameleon Skinks;;;;;;;;;;;;;x
d_chameleon_skinks_adj;Chameleon Skink;;;;;;;;;;;;;x
lizardman400title;Return of the Chameleon Skinks;;;;;;;;;;;;;x
lizardman400desc;Long ago, in the time when Chaos came to the world, Oxyotl was one of the rarest breeds of Skink: a Chameleon who could control the colour of his scales at will. He and his band defended Mage-Lord Pocaxalan in his last-ditch effort to save the city with a great spell. But alas, the fickle powers of Chaos tricked Pocaxalan, and he tapped too deeply into the howling Winds of Magic —  The Slann and his last protectors were sucked into the Realm of Chaos.\n\nNo more Chameleon Skinks spawned after the disappearance of Oxyotl. Now, somehow, he has returned from the Realm of Chaos, and the Chameleons have begun to appear again. Chameleon Skinks do not dwell within the temple-cities, but instead strike out deep into the Lustrian jungles. During invasions or times of war, they appear to put themselves at the disposal of the Skink Chiefs.;;;;;;;;;;;;;x
WakingCost;Have [Root.sleep_level.GetValue] Piety (100 per level of Sleep);;;;;;;;;;;;;x
DEBUG;This event should be hidden.;;;;;;;;;;;;;x	"
ca_hexoatl;City of the Sun;;;;;;;;;;;;;
ca_itza;The First City;;;;;;;;;;;;;
ca_tlaxtlan;City of the Moon;;;;;;;;;;;;;
ct_xlanhuapec;City of Mists;;;;;;;;;;;;;
ca_hexoatl_desc;Hexoatl, the City of the Sun, is the most northerly temple-city in Lustria, located on the Isthmus of Pahaux. As such, it is the first line of defence against armies invading Lustria from the north. It is the most martial temple-city, defended with high walls and surrounded by an energy shield.;;;;;;;;;;;;;
ca_itza_desc;Itza, the First City, is the oldest Temple-City of the Lizardmen. During the Great Catastrophe the city was ravaged by the forces of Chaos and was only saved through the sacrifice made by the Venerable Lord Kroak, the renowned Slann Mage-Priest. Summoning the Deliverance of Itza, he banished every daemon in the city, but in doing so seared all other spells from his mind.;;;;;;;;;;;;;
ca_tlaxtlan_desc;Tlaxtlan, known as the City of the Moon, was once renowned for its astromancers and prognosticators. They observed the moon and the stars in order to make accurate predictions of future events. However with the Great Catastrophe and the appearance of the second moon in the skies above Tlaxtlan their powers waned, as the mone is comprised of pure Chaos and did not obey the laws of the universe, which governed the original moons orbit.;;;;;;;;;;;;;
ct_xlanhuapec_desc;Xlanhuapec, known as the City of the Mists, was the second city-temple to be built. It is perpetually shrouded in thick mist, so much so one can travel through the entirety of the city without realizing of its existance.;;;;;;;;;;;;;
EVTDESCslizardmens1;Every once in a century, when the stars are aligned, the Spawning Pools give birth to just one Skink, gifted with the power of the Ancients. This is such a day.;;;;;;;;;;;;;;
EVTOPTAslizardmens1;Praissse the Creatorsss!;;;;;;;;;;;;;;
EVTDESCslizardmen3;The Great Plan must be achieved.\n Your behavior is not in line with the stars, we must realign the efforts of this city-temple to the will of the gods. Acknowledge your defective actions and relinquish the leadership of this city.\n If you persist in this faulty behavior, we will be forced to assume direct control of all your assets by force.\n\n The Old Ones are wise in all things;;;;;;;;;;;;;;
EVTOPTAslizardmen3;I admit my faultsss...;;;;;;;;;;;;;;
EVTOPTBslizardmen3;You are defffective!;;;;;;;;;;;;;;
EVTDESCslizardmen4;The Great Plan must be achieved.\n With your petty request for illegittimate power, you've revealed clear failings within your soul. I must therefore act to defend the interests of the Mage-Priests in their absence by subduing this menace within our midst.\n You must be submitted and corrected,\n for the glory of the Old Ones!;;;;;;;;;;;;;;
EVTOPTAslizardmen4;The realignment will occur, regardlessss!;;;;;;;;;;;;;;
EVTDESCslizardmen5;The Great Plan must be achieved.\n I recognize the fault within my taught and understand my defective soul might have compromise the will of our Creators. I therefore relinquish my task unto you and submit for re-education.\n\n Praised be the Old Ones.;;;;;;;;;;;;;;
EVTOPTAslizardmen5;Now I will realign uss to the will of the godsss.;;;;;;;;;;;;;;
EVTDESCslizardmen6;[From.GetTitledName] has recognized [From.GetHerHis] failings in understanding the will of the Old Ones and agreed to allow us to assume [From.GetHerHis] task to realign our efforts with the gods' will. Your valuable support in this process will be remembered by the Creators once they return to this world.\n\nPraise be the Old Ones;;;;;;;;;;;;;;
EVTOPTAslizardmen6;Praissse the Creatorsss!;;;;;;;;;;;;;;
EVTDESCslizardmen7;[From.GetTitledName] has aknowledged [From.GetHerHis] defective thoughts and relinquished lead of this city-temple to a more competent Skink.;;;;;;;;;;;;;;
EVTOPTAslizardmen7;I sssee...;;;;;;;;;;;;;;
EVTNAMEslizardmen8;Naggaront Ambush! ( Lizardmen );;;;;;;;;;;;;;
EVTDESCslizardmen8;Your long search for ancient artifacts on behalf of your superior has almost cost you your life today, when you've been attacked by a pack of young wild naggaronts, barely escaping along your entourage of Sauri.;;;;;;;;;;;;;;
EVOPTAslizardmen8;All ssacrificess are worthy on behalf of the Old Onesss...;;;;;;;;;;;;;;
EVOPTBslizardmen8;All ssacrificess are worthy on behalf of the Old Onesss...;;;;;;;;;;;;;;
EVTDESCslizardmen9;Old Ones preserve us,\n on our search, we've been caught by the wild beasts which are sacred to our progenitors, but still do not recognize our task in their mindless souls.\n My body has been temporarely incapacitated, but I shall soon retake my duties.\n\n The Old Ones are wise in their design;;;;;;;;;;;;;;
EVTOPTAslizardmen9;I sssee...;;;;;;;;;;;;;;
EVTDESCslizardmen10;Old Ones preserve us,\n on our search, we've been caught by the wild beasts which are sacred to our progenitors, but still do not recognize our task in their mindless souls.\n My body has been permanently incapacitated, and I may not be able to retake my current duties.\n\n The Old Ones are wise in their design;;;;;;;;;;;;;;
EVTOPTAslizardmen10;I sssee...;;;;;;;;;;;;;;
EVTNAMEslizardmen11;A Fragment is Found ( Lizardmen );;;;;;;;;;;;;;
EVTDESCslizardmen11;By the will of the Old Ones, your hard search has finally given its result: you've found a fragment of one of the ancient tablets of the Creators, whose translation will allow the Lizardmen to better fulfill their ultimate task.;;;;;;;;;;;;;;
EVTOPTAslizardmen11;Praissse the Old Onesss!;;;;;;;;;;;;;;
EVTDESCslizardmen12;By the will of the Old Ones, your Chief Explorer has found a fragment of one of the ancient tablets of the Creators, whose translation will allow the Lizardmen to better fulfill their ultimate task.;;;;;;;;;;;;;;
EVTOPTAslizardmen12;Praissse the Old Onesss!;;;;;;;;;;;;;;
EVTDESCslizardmen13;You've defeated the warriors of [From.GetName]. According to the old rituals, all of the prisoners caught fighting in this land are elegible to be worthy sacrifices to the Old Ones.;;;;;;;;;;;;;;
EVTOPTAslizardmen13;Pillage all! Take everything!;;;;;;;;;;;;;;
EVTOPTCslizardmen13;We will take only the sacrifices.;;;;;;;;;;;;;;
EVTOPTBslizardmen13;These are not worthy, move on.;;;;;;;;;;;;;;
EVTDESCslizardmen14;[From.GetFirstName] has raided the province of [FromFrom.GetName], snatching many of the warriors and civilians and leaving nothing but a smoking rubble of many villages.;;;;;;;;;;;;;;
EVTOPTAslizardmen14;Monstrous savages!;;;;;;;;;;;;;;
EVTDESCslizardmen15;[From.GetFirstName] has raided the province of [FromFrom.GetName], snatching many of the warriors and civilians and leaving nothing but a smoking rubble of many villages.;;;;;;;;;;;;;;
EVTOPTAslizardmen15;Monstrous savages!;;;;;;;;;;;;;;
EVTDESCslizardmen16;[From.GetFirstName] has raided the province of [FromFrom.GetName]. Although most of the buildings are intact, there is only but a few survivors left to tell of the many screaming prisoners dragged away by [From.GetHerHis] warriors.;;;;;;;;;;;;;;
EVTOPTAslizardmen16;Monstrous savages!;;;;;;;;;;;;;;
EVTDESCAslizardmen17;You shamed the Creators: the tribute reaped from your enemies is not sufficient to perform a proper ceremony. Your miscalculation in this war is a clear sign you acted against the perfection of the Great Plan.;;;;;;;;;;;;;;
EVTDESCBslizardmen17;The prisoners have been rounded up beneath the great temples of the Old Ones. Whom will you dedicate your sacrifice to?;;;;;;;;;;;;;;
EVTOPTAslizardmen17;Imposssible!;;;;;;;;;;;;;;
EVTOPTBslizardmen17;The Great Sssun God Chotec.;;;;;;;;;;;;;;
EVTOPTCslizardmen17;The Benevolent Protector Quetzzl.;;;;;;;;;;;;;;
EVTOPTDslizardmen17;The Myssteriousss Xholankha.;;;;;;;;;;;;;;
EVTOPTEslizardmen17;The Ravenouss Sssotek!;;;;;;;;;;;;;;
EVTDESCslizardmen19;A Mage-Priest died under your care! This cannot be part of the Great Plan, your gross inefficency in the most holy of the tasks shows your being to be defective beyond measure.;;;;;;;;;;;;;;
EVTOPTAslizardmen19;No no no no no no no!!!;;;;;;;;;;;;;;
EVTDESCslizardmen20;A Mage-Priest died under the care of one of your appointed chiefs! This cannot be part of the Great Plan, the gross inefficency of your helper in the most holy of the tasks shows your being also to be seriously defective.;;;;;;;;;;;;;;
EVTOPTAslizardmen20;Sssshh.. How could it be!?!;;;;;;;;;;;;;;
EVTDESCslizardmen21;The other Lizardmen do not understand your motives, they do not understand your behavior, so far it is removed from the Great Plan and the legacy of the Slann. It is common knowledge amongst the Skink that you emerged from your spawning pool somewhat defective.;;;;;;;;;;;;;;
EVTOPTAslizardmen21;Nonsssensse!;;;;;;;;;;;;;;
EVTDESCslizardmen22;You boast about your personal accomplishments and crave for more glory at each step of the journey. Too close you associate yourself with what should be the design of the Old Ones.;;;;;;;;;;;;;;
EVTOPTAslizardmen22;I am jussst overzealouss in my tasskss..!;;;;;;;;;;;;;;
EVTDESCslizardmen22001;You keep in your place and dulyfully perform your tasks. Truly, you are a productive and gregarious servant, working for the fruition of the Old Ones' Great Plan.;;;;;;;;;;;;;;
EVTOPTAslizardmen22001;I belong to the Creatorsss!;;;;;;;;;;;;;;
EVTDESCslizardmen22002;You keep missing work, underperforming, trying to constantly avoid responsibility. The Creators designed the Skinks to be loyal and productive servants, to behave as irresponsibly as you do is to go against your very nature.;;;;;;;;;;;;;;
EVTOPTAslizardmen22002;Jussst a minute to ressst, no?;;;;;;;;;;;;;;
EVTDESCslizardmen22003;You work tirelessly and always crave for more tasks to be completed. Truly, you are a paragon of what it means to be a Skink: productive and efficient.;;;;;;;;;;;;;;
EVTOPTAslizardmen22003;I work for the Great Plan.;;;;;;;;;;;;;;
EVTDESCslizardmen22004;You are always quick to anger, ready to act violently against whatever presents to be an issue to yourself. Such a behavior could be forgivable in a Saurus, but a Skink is not made for violence and such outburst can only hint to some inherent deviance in your soul.;;;;;;;;;;;;;;
EVTOPTAslizardmen22004;Well, ssscrew YOU!;;;;;;;;;;;;;;
EVTDESCslizardmen22005;You always keep a cooler blood than any of your peers and approach all your troubles with a calm and rational mind. Thus is what a Skink should be and you cannot fail to set a great example for all the younger spawns.;;;;;;;;;;;;;;
EVTOPTAslizardmen22005;Good, good.;;;;;;;;;;;;;;
EVTDESCslizardmen22006;A Skink should always act and speak openly to his spawn siblings. Your honesty and clarity can only quicken the achievement of the Great Plan through cohordinated effort.;;;;;;;;;;;;;;
EVTOPTAslizardmen22006;Liess are uselesss in the face of the Old Onesss.;;;;;;;;;;;;;;
EVTDESCslizardmen22007;Your deceptive nature is a deviance and a frustration for all other Skinks around you. The Old Ones made you to cohoperate and work together, but your deceptions make you unreliable.;;;;;;;;;;;;;;
EVTOPTAslizardmen22007;It isss sstill for the greater good!;;;;;;;;;;;;;;
EVTDESCslizardmen22008;You like the glittering of gold and to keep such trinkets for yourself, but what does gold matter to the Ancients? Only lesser races, the savage mammals, should find any sort of solance by staring at a shiny useless metal.;;;;;;;;;;;;;;
EVTOPTAslizardmen22008;But.. but.. it'ss sssso pretty!;;;;;;;;;;;;;;
EVTDESCslizardmen22009;You find an unhealthy joy in giving away trinkets and resources to those around you, even though the legacy of the Old Ones is neither cheap not to be squandered.;;;;;;;;;;;;;;
EVTOPTAslizardmen22009;Ssshould it be let to wassste?;;;;;;;;;;;;;;
EVTDESCslizardmen22010;You rarely know fear and gladly throw yourself in battle, this would be expected from a Saurus, but Skinks are made to be stewards and workers, not warriors. Your lack of fear might cloud your judgement and cause you to rush to a miscalculated action.;;;;;;;;;;;;;;
EVTOPTAslizardmen22010;Doess it matter, if I win?;;;;;;;;;;;;;;
EVTDESCslizardmen22011;You trust in the Old Ones and spend all your waking thoughts on how to better serve them and quicken the achievement of the Great Plan. All Skinks look up to you as a paragon of zealotry.;;;;;;;;;;;;;;
EVTOPTAslizardmen22011;The Old Ones are with us.;;;;;;;;;;;;;;
EVTDESCslizardmen22012;Your lack of faith in the design of the Old Ones is abhorrent. Nothing should be more important than understanding and achieving the Great Plan, yet you often find yourself wasting thoughts on other frivolous matters.;;;;;;;;;;;;;;
EVTOPTAslizardmen22012;There'sss more to thiss life than the Great Plan!;;;;;;;;;;;;;;
EVTDESCslizardmen23001;[From.GetTitledFirstName] agrees with your interpretation of the will of [FromFromFrom.GetTitledFirstName].;;;;;;;;;;;;;;
EVTDESCslizardmen23002;[From.GetTitledFirstName] disagrees with your interpretation: that's not what [FromFromFrom.GetTitledFirstName] meant!;;;;;;;;;;;;;;
EVTDESCslizardmen24;The clerks rush into your hall, screaming in discomfort: [From.GetTitledFirstName] has shifted his head's position in his sleep! What does it MEAN!?!;;;;;;;;;;;;;;
EVTOPTAslizardmen24;He wantsss a ritual to be performed!;;;;;;;;;;;;;;
EVTOPTBslizardmen24;He'sss warning usss of a coming threat!;;;;;;;;;;;;;;
EVTOPTCslizardmen24;He wantsss to be moved to a better place!;;;;;;;;;;;;;;
EVTOPTDslizardmen24;He wantsss hiss neck cleaned!;;;;;;;;;;;;;;
EVTDESCslizardmen24001;[From.GetTitledFirstName] has found out [FromFrom.GetTitledFirstName] has shifted his head's position in his sleep and concluded the Slann his silently demanding a ritual to be held in the honor of the Old Ones.;;;;;;;;;;;;;;
EVTOPTAslizardmen24001;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen24001;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen24002;[From.GetTitledFirstName] has found out [FromFrom.GetTitledFirstName] has shifted his head's position in his sleep and concluded the Slann his silently warning the Skinks of a coming threat.;;;;;;;;;;;;;;
EVTOPTAslizardmen24002;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen24002;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen24003;[From.GetTitledFirstName] has found out [FromFrom.GetTitledFirstName] has shifted his head's position in his sleep and concluded the Slann his silently demanding to be moved to a better location.;;;;;;;;;;;;;;
EVTOPTAslizardmen24003;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen24003;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen24004;[From.GetTitledFirstName] has found out [FromFrom.GetTitledFirstName] has shifted his head's position in his sleep and concluded the Slann his silently requesting his neck to be cleaned.;;;;;;;;;;;;;;
EVTOPTAslizardmen24004;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen24004;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen25;It has been nearly a moon cycle since a swat of flies has been lingering over [From.GetTitledFirstName]'s head, drawing strange forms in the air. Many are know wondering what is the meaning of these flies.;;;;;;;;;;;;;;
EVTOPTAslizardmen25;They're mimicking a constellation we sshould look for!;;;;;;;;;;;;;;
EVTOPTBslizardmen25;They're sshowing the flow of magic around him!;;;;;;;;;;;;;;
EVTOPTCslizardmen25;He called them to ussse ass magic component!;;;;;;;;;;;;;;
EVTOPTDslizardmen25;They're ssucking hiss sweat! Ssshoo them!!;;;;;;;;;;;;;;
EVTDESCslizardmen25001;[From.GetTitledFirstName] has determined the meaning behind some flies swarming over [FromFrom.GetTitledFirstName]'s head must be linked to one of the sacred constellations.;;;;;;;;;;;;;;
EVTOPTAslizardmen25001;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen25001;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen25002;[From.GetTitledFirstName] has determined the flies swarming over [FromFrom.GetTitledFirstName]'s head must be following the Winds of Magic flowing around the sleeping Slann.;;;;;;;;;;;;;;
EVTOPTAslizardmen25002;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen25002;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen25003;[From.GetTitledFirstName] has determined the flies swarming over [FromFrom.GetTitledFirstName]'s head must have been summoned there by the Slann for a later use as spell components.;;;;;;;;;;;;;;
EVTOPTAslizardmen25003;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen25003;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen25004;[From.GetTitledFirstName] has determined the flies swarming over [FromFrom.GetTitledFirstName]'s head are an annoyance sent by the Ruinous Powers and must be eliminated.;;;;;;;;;;;;;;
EVTOPTAslizardmen25004;Yesss, that's sssurely it!;;;;;;;;;;;;;;
EVTOPTBslizardmen25004;No, no, that'ss not what he meant!;;;;;;;;;;;;;;
EVTDESCslizardmen26;The clerks rush into your hall, screaming in discomfort: [From.GetTitledFirstName] has just started snoring! What does it MEAN!?!;;;;;;;;;;;;;;
EVTOPTAslizardmen26;It's a prophecy in the tongue of the Old Onesss!;;;;;;;;;;;;;;
