magic_generic.12_title:Miscast!;;;;;;;;;;;;x
magic_generic.12_desc;Winds of magic are unpredictable - every mistake can cost you dearly, with last spell you feel you're losing control someting is about to happen... [GetMiscast];;;;;;;;;;;;x
# Lizardman Rituals Mechanics.
action_ritual_of_the_gods;Ritual of the Gods;;;;;;;;;;;;x
action_ritual_of_the_old_ones;Ritual of the Old Ones;;;;;;;;;;;;x
z_lizardman.100;A Ritual of the Gods;;;;;;;;;;;;x
z_lizardman.100_desc;The magic of the old ones permeates through the jungles. It is time, the moons and the stars shift towards a great alignment. All that remains is for your liege to choose which of the Old Ones Blessings they shall seek? Will it be the Mighty Itzl, the Lord of Beasts, or the Mysterious Topec, bestower of wisdom and protector from magic? Perhaps they shall seek the blessings of Quetzl, the protector, or indeed embrace the stoicism of Tlazcotl.;;;;;;;;;;;;x
z_lizardman.100a;For the Old Ones!;;;;;;;;;;;;x
z_lizardman.101;Ritual of the Old Ones;;;;;;;;;;;;x
z_lizardman.101_desc;The magic of the old ones permeates through the jungles. It is time, the moons and the stars shift towards a great alignment. All that remains is to choose which of the Old Ones Blessings you shall seek? Will it be the Mighty Itzl, the Lord of Beasts, or the Mysterious Topec, bestower of wisdom and protector from magic? Perhaps they shall seek the blessings of Quetzl, the protector, or indeed embrace the stoicism of Tlazcotl.;;;;;;;;;;;;x
z_lizardman.101a;Itzl.;;;;;;;;;;;;x
z_lizardman.101b;Topec.;;;;;;;;;;;;x
z_lizardman.101c;Quetzl.;;;;;;;;;;;;x
z_lizardman.101d;Tlazcotl.;;;;;;;;;;;;x
z_loremaster_tools;Lore Master;;;;;;;;;;;;x
z_loremaster_tools_desc;As a master of Magic, you have a unique power to determine your own magical destiny, both your power and your chosen skills.;;;;;;;;;;;;x
#
loremaster.1;Lore Master;;;;;;;;;;;;x
loremaster.1_desc;As a Master of Magic, you can configure your magic ability!;;;;;;;;;;;;x
loremaster.1a;Magic Power;;;;;;;;;;;;x
loremaster.1b;Magic Lore;;;;;;;;;;;;x
loremaster.1c;Magic Cooldown;;;;;;;;;;;;x
#
loremaster.2;Magic Power;;;;;;;;;;;;x
loremaster.2_desc;Each use of this option will boost your magic power;;;;;;;;;;;;x
loremaster.2a;Increase Power;;;;;;;;;;;;x
#
loremaster.3;Magic Lore;;;;;;;;;;;;x
loremaster.3_desc;Choose your Magic Lore;;;;;;;;;;;;x
loremaster.3a;High Magic;;;;;;;;;;;;x
loremaster.3b;Lore of Heavens;;;;;;;;;;;;x
loremaster.3c;Lore of Beasts;;;;;;;;;;;;x
loremaster.3d;Next;;;;;;;;;;;;x
#
loremaster.4;Magic Lore;;;;;;;;;;;;x
loremaster.4_desc;Choose your Magic Lore;;;;;;;;;;;;x
loremaster.4a;Lore of Fire;;;;;;;;;;;;x
loremaster.4b;Lore of Metal;;;;;;;;;;;;x
loremaster.4c;Lore of Life;;;;;;;;;;;;x
loremaster.4d;Next;;;;;;;;;;;;x
#
loremaster.5;Magic Lore;;;;;;;;;;;;x
loremaster.5_desc;Choose your Magic Lore;;;;;;;;;;;;x
loremaster.5a;Lore of Shadows;;;;;;;;;;;;x
loremaster.5b;Lore of Light;;;;;;;;;;;;x
loremaster.5c;Lore of Death;;;;;;;;;;;;x
loremaster.5d;Next;;;;;;;;;;;;x
#
#Magic Casting
#
z_channel;Channel Spell Power.;;;;;;;;;;;;x
z_channel_desc;Generate Spell Power Points. [Root.GetBestName] has [Root.spell_power.GetValue] spell power points.;;;;;;;;;;;;x
#
z_spell_menu.2;Magic Casting.;;;;;;;;;;;;x
z_spell_menu.2_desc;The casting of magic draws upon one of the most potent elements of the world itself, the very essence of chaos. To channel such arcane and terrible powers, is to invite your total destruction, as the very forces of reality are rent asunder in the face of such energies.;;;;;;;;;;;;x
#
#
#
high_magic_lore_non_battle.2;High Magic.;;;;;;;;;;;;x
high_magic_lore_non_battle.2_desc;High Magic is quite simply magic in its purest form. Those who have mastered this most challenging of lores hold the entire spectrum of magic at their command. At a High Mage's word, shimmering fields of magical energy spring into being to protect his allies, and the fires of courage can blaze anew within their hearts. The truly gifted can even becalm the Winds of Magic themselves, collapsing a raging tempest until naught but a gentle breeze remains. With but a wave of his hand, a High Mage can call down the wrath of the heavens, paralyse his foes, or immolate whole regiments with Asuryan's Fire.;;;;;;;;;;;;x

high_magic_lore_non_battle.99999;Magic is Might!;;;;;;;;;;;;x
high_magic_lore_non_battle.99999_desc;Your magic has bubbled in your fingertips, leaving a growing feeling of the arcane, it is time now to choose what action you shall undertake next.;;;;;;;;;;;;x
high_magic_lore_non_battle.99999a;I am done with spell casting.;;;;;;;;;;;;x
#
high_magic_lore_non_battle.99998;You Magic has been Dispeled.;;;;;;;;;;;;x
high_magic_lore_non_battle.99998_desc;To your horror your magic has been dispelled by an enemey caster.;;;;;;;;;;;;x
high_magic_lore_non_battle.99998a;Curses!.;;;;;;;;;;;;x
#
#
ACTION_LORE_HIGH_MAGIC_HEALING;Magic: High Magic: Healing.;;;;;;;;;;;;x
ACTION_LORE_HIGH_MAGIC_SHIELDING;Magic: High Magic: Shielding.;;;;;;;;;;;;x
ACTION_LORE_HIGH_MAGIC_CURSE;Magic: High Magic: Curse of Khaine.;;;;;;;;;;;;x
ACTION_LORE_HIGH_MAGIC_FIRE;Magic: High Magic: Fire of Asyurian.;;;;;;;;;;;;x
#
#
#
z_heavens_lore_magic_phase;Lore of the Heavens Magic Phase.;;;;;;;;;;;;x
z_heavens_lore_magic_phase_desc;Begin [Root.GetBestName]'s Lore of the Heavens battle phase.;;;;;;;;;;;;x
#
heavens_lore.2;Lore of the Heavens.;;;;;;;;;;;;x
heavens_lore.2_desc;To wield the Lore of the Heavens is to wield the power of the cosmos, to channel forces even more arcane than other more terrestrially bound magics. You call forth the devestating furies of the heavens, and even augur the future to your advantage. The penultimate power of mage of the heavens is to call down a Comet and shatter asunder the earth and the armies that dare defy your power.;;;;;;;;;;;;x
heavens_lore.2a;Foresight.;;;;;;;;;;;;x
heavens_lore.2b;Urannon's Thunderbolt.;;;;;;;;;;;;x
heavens_lore.2c;Chain Lightning.;;;;;;;;;;;;x
heavens_lore.2d;Comet of Cassondora.;;;;;;;;;;;;x
heavens_lore.2a_desc;By calling upon the portents of the heavens, your mage can see the flows and ebbs of battle well before they eventuate. This spell will stack three times, and will trigger scaling tactics that greatly increase all military performance.;;;;;;;;;;;;x
heavens_lore.2b_desc;By calling upon the might of the heavens, you call down a mighty blast of raw lightning. This blast will do high damage, scaling with your learning attribute.;;;;;;;;;;;;x
heavens_lore.2c_desc;While some just call a single blast, a true master of the heavens can unleash a randomized fury from the skies above, blasting at their foes till the heavens themselves show mercy. This spell scales in damage based on your learning attribute..;;;;;;;;;;;;x
heavens_lore.2d_desc;Perhaps the most destructive of all the powers that exist in the world. This spell is as uncontrollable as it is potent, calling one of the many meteors that orbit the world to strike at your target. You have no control over what it strikes, or how much harm it does, and it can quite easily destroy your own cities if you used too recklessly.;;;;;;;;;;;;x
#
heavens_lore.100;Foresight.;;;;;;;;;;;;x
heavens_lore.100_desc;Looking to the heavens, you read the flow of battle before it comes, meeting thrusts before they are made!.;;;;;;;;;;;;x
heavens_lore.100a;Finis Facit Fidem!;;;;;;;;;;;;x
#
heavens_lore.101;Foresight.;;;;;;;;;;;;x
heavens_lore.101_desc;The true benefit of the knowledge of the heavens is not be found in absolute victory, but in solid reaction to the otherwise unexpected.;;;;;;;;;;;;x
heavens_lore.101a;Finis Facit Fidem!;;;;;;;;;;;;x
#
heavens_lore.200;Urannon's Thunderbolt.;;;;;;;;;;;;x
heavens_lore.200_desc;Calling on the might of the heavens themselves, you invoke the unlimited power of the thunderbolt to crush your enemies and break their walls asunder!;;;;;;;;;;;;x
heavens_lore.200a;The Heavens Shake in my fury!;;;;;;;;;;;;x
#
heavens_lore.201;The Might of the Heavens is revealed!;;;;;;;;;;;;x
heavens_lore.201_desc;Like nothing else, the unlimited power of the lightning crashes upon your foes, burning and crushing and shattering entirely their ability to resist.;;;;;;;;;;;;x
heavens_lore.201a;See me and despair!;;;;;;;;;;;;x
#
heavens_lore.300;Chain Lightning.;;;;;;;;;;;;x
heavens_lore.300_desc;The fury of heavens is an unending torrent!.;;;;;;;;;;;;x
heavens_lore.300a;And now you shall know the power!;;;;;;;;;;;;x
#
heavens_lore.301;Like frost to the powers of the gods!!;;;;;;;;;;;;x
heavens_lore.301_desc;And now you shall know the power of this armed and fully operational Celestial Mage!;;;;;;;;;;;;x
heavens_lore.301a;UNLIMITED POWER!;;;;;;;;;;;;x
#
heavens_lore.400;Comet of Cassondora.;;;;;;;;;;;;x
heavens_lore.400_desc;Let this mighty stone be a lesson to all who would oppose me!.;;;;;;;;;;;;x
heavens_lore.400a;By death or by glory!;;;;;;;;;;;;x
#
heavens_lore.401;A new moon falls!;;;;;;;;;;;;x
heavens_lore.401_desc;A celestial body itself, wielded as the ultimate weapn of the ultimate war!;;;;;;;;;;;;x
heavens_lore.401a;Facillis Descensus Averno!;;;;;;;;;;;;x
#
heavens_lore.500;Magic is Might!;;;;;;;;;;;;x
heavens_lore.500_desc;Your magic has bubbled in your fingertips, leaving a growing feeling of the arcane, it is time now to choose what action you shall undertake next.;;;;;;;;;;;;x
heavens_lore.500a;It is time to cast again!;;;;;;;;;;;;x
heavens_lore.500b;I am done with spell casting.;;;;;;;;;;;;x
#
heavens_lore.501;You Magic has been Dispeled.;;;;;;;;;;;;x
heavens_lore.501_desc;To your horror your magic has been dispelled by an enemey caster.;;;;;;;;;;;;x
heavens_lore.501a;Curses!.;;;;;;;;;;;;x



heavens_lore.503;Magic is Might!;;;;;;;;;;;;x
heavens_lore.503_desc;The smell of power hangs in the air, do you possess the daring and strength to cast again?.;;;;;;;;;;;;x
heavens_lore.503a;It is time to cast again!;;;;;;;;;;;;x
heavens_lore.503b;I am done with spell casting.;;;;;;;;;;;;x

heavens_lore_non_battle.2;Lore of Heavens.;;;;;;;;;;;;x
heavens_lore_non_battle.2_desc;The Lore of the Heavens is the magic of not just the phenomena of the skies, but the sacred all powerful arts of astronomancy and fatebinding. Unlike allmost all other forms of magic, the true power of the heavens lies not in the chaos of its power, but the sheer determination of destiny. Within the power of the Heavens mage is not just the ability to perceive what yet might be, but to in fact determine what fate itself holds..;;;;;;;;;;;;x
heavens_lore_non_battle.2a;Cast Divination.;;;;;;;;;;;;x
heavens_lore_non_battle.2b;Cast Calming of the Storm.;;;;;;;;
heavens_lore_non_battle.2c;Cast Fury of the Storm.;;;;;;;;
heavens_lore_non_battle.2d;Cast Enlightenment of the Heavens.;;;;;;;;;;;;x
heavens_lore_non_battle.2e;Cast Curse of the Heavens.;;;;;;;;;;;;x
heavens_lore_non_battle.2f;Cast Binding of Fate Blessing.;;;;;;;;;;;;x
heavens_lore_non_battle.2g;Cast Binding of Fate Curse.;;;;;;;;;;;;x

heavens_lore_non_battle.2a_desc;This spell looks towards the heavens, granting different bonuses based upon the accuracy and the content of your visions.;;;;;;;;;;;;x
heavens_lore_non_battle.2b_desc;By calling on the heavens, you calm the forces of nature, speeding your forces on your way. The province your in, and all subsequent provinces gain a bonus to movement speeds.;;;;;;;;
heavens_lore_non_battle.2c_desc;You twist natures wrath to a weapon of your design. The province your in and neighbouring provinces are much more difficult to traverse, with a significant supply penalty.;;;;;;;;
heavens_lore_non_battle.2d_desc;With the empowering insight of the celestial bodies, your intellect and capabilities grow forth. But not all gains are free, and the risks for such gains are always great.;;;;;;;;;;;;x
heavens_lore_non_battle.2e_desc;By calling on the shadows of ill portent within the celestial plane, you strike a blow against your victim, pushing them towards a kind of loss, that few can deal or content with.;;;;;;;;;;;;x
heavens_lore_non_battle.2f_desc;By the positive bindings of fate, you link the destiny of a man to a particular outcome. In the case of this spell, the destiny of the subject is assured, granting a pseudo-immortality.;;;;;;;;;;;;x
heavens_lore_non_battle.2g_desc;A curse that binds ones very destiny. With a word and a hope, you determine the destruction of your victim, ensuring a particular leaving of this mortal coil.;;;;;;;;;;;;x

heavens_lore_non_battle.2a_desc;Through [magic_caster.GetBestName]'s unearthly power, [magic_target.GetBestName] is shown visions of things to be, of things to come.;;;;;;;;;;;;x
heavens_lore_non_battle.2c_desc;Through [magic_caster.GetBestName]'s unearthly power, [magic_target.GetBestName] mind is forcibly expanded outwards, driving it close to madness, but letting [magic_target.GetBestName] experience the fleeting moment of eternity.;;;;;;;;;;;;x
heavens_lore_non_battle.2b_desc;Unleash or quell the might of the astrological storm, with the winds of the world, and the whims of destiny, conspiring to either advance or hinder military progress within the lands.;;;;;;;;;;;;x
heavens_lore_non_battle.2d_desc;[magic_caster.GetBestName]'s possesses the most ungodly of powers, that to bind fate. [magic_target.GetBestName] destiny in the face of death in battle or death to the shadows is bound to your whims.;;;;;;;;;;;;x

heavens_lore_non_battle.101;Divination.;;;;;;;;;;;;x
heavens_lore_non_battle.101_desc;The hidden flows of the future are opened to [magic_target.GetBestName]. The future shall be such that often are the chances given to them such that they can turn it's mercurial twists to their own benefit.;;;;;;;;;;;;x
heavens_lore_non_battle.101a;By my will, may you see!;;;;;;;;;;;;x

heavens_lore_non_battle.201;The fury of the Storm!;;;;;;;;;;;;x
heavens_lore_non_battle.201_desc;Animated by your magics, the full fury of the storms descends, trapping [magic_target.GetBestName] and their army within it's unfahtomable depths. The full might of the most powerful of natural phenomena is alongisde you in your endeavours, shifting the sands of destiny to better grant to you an absolute victory!;;;;;;;;;;;;x
heavens_lore_non_battle.201a;From the heavens my might descends!;;;;;;;;;;;;x

heavens_lore_non_battle.301;Nature's Fury abates!;;;;;;;;;;;;x
heavens_lore_non_battle.301_desc;By your will the fury of the elements abates, calmed by the energies of the heavens flowing through the winds. Your armies are energized, and movement becomes quick and agile, greatly increasing the efficincy of movement.!;;;;;;;;;;;;x
heavens_lore_non_battle.301b;By the Heavens Will!;;;;;;;;;;;;x

heavens_lore_non_battle.401;That which will be, is now!;;;;;;;;;;;;x
heavens_lore_non_battle.401_desc;[magic_target.GetBestName] finds their mental processes greatly enhanced, bringing to them a preternatural skill and ability. The knowledge of what they may yet become has become crystalized in the now, bringing with it great potential for change and advancement!;;;;;;;;;;;;x
heavens_lore_non_battle.401a;The heavens smile!;;;;;;;;;;;;x

heavens_lore_non_battle.501;Potential is realised, failure is present!;;;;;;;;;;;;x
heavens_lore_non_battle.501_desc;Your magic strikes forth, crippling the mental capabilities of [magic_target.GetBestName]. Their new state of mental distress brings great joy to you, and great suffering to their family, who must watch with anguished heart as they stumble about as a dotard!;;;;;;;;;;;;x
heavens_lore_non_battle.501a;Cursed Intellect!;;;;;;;;;;;;x

heavens_lore_non_battle.601;By my will your fate is life!;;;;;;;;;;;;x
heavens_lore_non_battle.601_desc;Power most unnatural, the greatest magic known to all who inhabit these planes, the binding of destiny itself. The magic's reach forth and twist the very sinews of destiny, ensuring that whether by villan or by heroics, [magic_target.GetBestName] shall not know death, till one mortal wound is suffered!;;;;;;;;;;;;x
heavens_lore_non_battle.601a;Blessings of Light (Plot Protection);;;;;;;;;;;;x
heavens_lore_non_battle.601b;Blessings of Light (Battle Protection);;;;;;;;;;;;x

heavens_lore_non_battle.701;By My will the fates shall tumble!;;;;;;;;;;;;x
heavens_lore_non_battle.701_desc;Power most unnatural, your will sets to work, shifting and changing the levers of fate, ensuring your desired end. [magic_target.GetBestName]'s time on this mortal coil is done, by shadow or by blade their death is ensured, by the very twistings, bindings, urgings and omens of fate herself!;;;;;;;;;;;;x
heavens_lore_non_battle.701a;Curse of the Shadows (Plot Death)!;;;;;;;;;;;;x
heavens_lore_non_battle.701b;Curse of the Shadows (Battle Death);;;;;;;;;;;;x

heavens_lore_non_battle.99998;Magic is Might!;;;;;;;;;;;;x
heavens_lore_non_battle.99998_desc;Your magic has bubbled in your fingertips, leaving a growing feeling of the arcane, it is time now to choose what action you shall undertake next.;;;;;;;;;;;;x
heavens_lore_non_battle.99998a;I am done with spell casting.;;;;;;;;;;;;x

heavens_lore_non_battle.99999;You Magic has been Dispeled.;;;;;;;;;;;;x
heavens_lore_non_battle.99999_desc;To your horror your magic has been dispelled by an enemey caster.;;;;;;;;;;;;x
heavens_lore_non_battle.99999a;Curses!.;;;;;;;;;;;;x

heavens_lore_proc.1;Omens of an ever shifting dream!;;;;;;;;;;;;x
heavens_lore_proc.1_desc;Your dreams of late have contained dark omens, of things yet to be. Your mind is troubled by the implications of such portents. You know that should you focus, you could perchace gain a subtle glimpse into that which is not yet come to pass. You however must wonder, whether such forcasting is a wise undertaking...;;;;;;;;;;;;x
heavens_lore_proc.1a;I peer into the schemes of men!;;;;;;;;;;;;x
heavens_lore_proc.1b;I peer towards fortunes and riches!;;;;;;;;;;;;x
heavens_lore_proc.1c;I peer towards the bonds of men!;;;;;;;;;;;;x
heavens_lore_proc.1d;Only the Gods shall know the future!;;;;;;;;;;;;x

heavens_lore_proc.2;Shadows and serpents abound.;;;;;;;;;;;;x
heavens_lore_proc.2_desc;Your dreams and visions shake and rock your body, showing you glimpses of dreams and fantasy's yet to come to pass. In your mind, certainities begin to form, schemes of success in the removing of your enemies, and the details of your enemies scehmes to be rid of you unravel and re-ravel a thousand times a minute. Leaving you almost certain of what is to be.;;;;;;;;;;;;x
heavens_lore_proc.2a;By the Shadows!;;;;;;;;;;;;x

heavens_lore_proc.3;Riches, and Rewards Aplenty.;;;;;;;;;;;;x
heavens_lore_proc.3_desc;You dreams are seized with great visions of glory and success. Visions of untold prosperity, of untouched virgin lands fresh to your mighty vision to exploit, of hidden cache's of mighty riches, these visions and more conflict and interweave within your mind. Driving you to an aching, a craving for gold, akin to the sickness of dwarves!.;;;;;;;;;;;;x
heavens_lore_proc.3a;For riches, yet unfound!;;;;;;;;;;;;x

heavens_lore_proc.4;Of Friend and Foe.;;;;;;;;;;;;;x
heavens_lore_proc.4_desc;Of Friend and foe to rival thee, such shall be your destiny. Doomed to find a friend most dear, lost as it were worse and a-where. Knowing with the prophet's eyes, shall they bring you, your demise.;;;;;;;;;;;;x
heavens_lore_proc.4a;In the Name of Brotherhood.;;;;;;;;;;;;x

heavens_lore_proc.6;Curses;;;;;;;;;;;;x
heavens_lore_proc.6_desc;My dreams they seem to have come to naught. Nothing is there that I can see with much clarity, like all others I am condemned to the tides of time for the movements of destiny.;;;;;;;;;;;;x
heavens_lore_proc.6a;Alas, it was not to be.;;;;;;;;;;;;x

heavens_lore_proc.300;A friend indeed.;;;;;;;;;;;;x
heavens_lore_proc.300_desc;In your sojurns, you have found here a close friend, who promises to help you in your future activities and endeavours. [friendindeed.GetBestName] pledge's solidarity and brotherhood and promises to remain faithful in times both good and bad.;;;;;;;;;;;;x
heavens_lore_proc.300a;Fedility, Fraternity, Friendship!;;;;;;;;;;;;x

heavens_lore_proc.301;A Rival Emerges!;;;;;;;;;;;;x
heavens_lore_proc.301_desc;It is a sad day, but an eternal enmity has been born among the locals. [friendindeed.GetBestName] has sworn by their ancestors to bring ruin to you and yours, no matter the cost, or the required sacrifice.;;;;;;;;;;;;x
heavens_lore_proc.301a;Curses;;;;;;;;;;;;x

heavens_lore_proc.400;Riches of Gold.;;;;;;;;;;;;x
heavens_lore_proc.400_desc;All that is gold does not glitter, but that which does brings forth a special kind of love, a care and a craving, a need and a lust. These things born of most deepest greed fill your dreams, and joy, such has become your fate, gold, GOLD!, Gold uncounted is your reward!;;;;;;;;;;;;x
heavens_lore_proc.400a;My dreams of Gold!;;;;;;;;;;;;x

heavens_lore_proc.201;I see what moves within the Shadows.;;;;;;;;;;;;x
heavens_lore_proc.201_desc;Through the dreams of the weaves of destiny yet to be, you see what moves where men can't see. Revealed to your sight, from darkest night, those who would do harm to yours and thee, are stripped of their anominity.;;;;;;;;;;;;x
heavens_lore_proc.201a;I see you!;;;;;;;;;;;;;x

heavens_lore_proc.202;Revealed your secrets and evils are!;;;;;;;;;;;;x
heavens_lore_proc.202_desc;Your plots and schemes have been revealed to [From.GetBestName]. Your hidden plots and daggers in the shadows are no match for the celestial gaze of the magic of amythist.;;;;;;;;;;;;x
heavens_lore_proc.202a;Cofound his psykery!;;;;;;;;;;;;x

heavens_lore_proc.210;I dream of Daggers in the Night;;;;;;;;;;;;x
heavens_lore_proc.210_desc;Through the plots and cycles of fate, you see with an unseeming certainty, the movements of your desired victim. Knowing where they will be, when they will be, and how alone they will be, you can ensure your assassin can succeed at the job.;;;;;;;;;;;;x
heavens_lore_proc.210a;My knife in the Dark!;;;;;;;;;;;;x

heavens_lore_proc.211;I see enemies everywhere!;;;;;;;;;;;;x
heavens_lore_proc.211_desc;Your dreams have turned dark, and those who plot your death in the dark corners are damned now, condemned to fail when they seek to drive home the blade into your black heart. You can only rely on the certainty of your dreams to keep you safe.;;;;;;;;;;;;x
heavens_lore_proc.211a;All the World, Enemies Mine.;;;;;;;;;;;;x

heavens_lore_proc.401;Riches flow from the Mountain.;;;;;;;;;;;;x
heavens_lore_proc.401_desc;The rivers run with Gold, your visions of glory and prosperity, have led you to the enrichment of your lands. And so like the prophecy of the Mountain King's return, your rivers run with gold!;;;;;;;;;;;;x
heavens_lore_proc.401a;By the Arkenstone!;;;;;;;;;;;;x

heavens_lore_proc.402;Growth unlimited is mine!;;;;;;;;;;;;x
heavens_lore_proc.402_desc;Through the careful planning, driven by your visions, you have artfully prepared the future expansion of your realm. While others worry about petty conquests, you have ensured a continuous growth for your people, without the hardships of war!;;;;;;;;;;;;x
heavens_lore_proc.402a;WAR, WHAT IS IT GOOD FOR?;;;;;;;;;;;;x


beasts_lore.2;Lore of Beasts.;;;;;;;;;;;;x
beasts_lore.2_desc;The Lore of Beasts contains spells to call the primal beasts of the world to your command. From causing direct and viscious harm to your enemies, to summoning packs of wild war beasts, this lore is as diverse as it is powerful.;;;;;;;;;;;;x
beasts_lore.2a;Wrath of Nature.;;;;;;;;;;;;x
beasts_lore.2b;Beasts Gone Wild.;;;;;;;;;;;;x
beasts_lore.2c;Servants of the Wild.;;;;;;;;;;;;x
beasts_lore.2d;Amber Spear.;;;;;;;;;;;;x

beasts_lore.101;Wrath of Nature..;;;;;;;;;;;;x
beasts_lore.101_desc;The assiduius might of the wrath of nature, strikes as beasts and other animals hurl themselves at your foe. The screams of your foes as the beasts of the wild tear into them are something to behold..;;;;;;;;;;;;x
beasts_lore.101a;MUAHAHAHA!;;;;;;;;;;;;x

beasts_lore.201;Ours is the Fury!;;;;;;;;;;;;x
beasts_lore.201_desc;Your armies are infused with the primal energies of the hunt, forgoing their defenses, they reach forth to slaughter all who shall stand in their path!;;;;;;;;;;;;x
beasts_lore.201a;By Tooth, Nail and Claw!;;;;;;;;;;;;x

beasts_lore.300;Servants of the Wild.;;;;;;;;;;;;x
beasts_lore.300_desc;A powerful ability of a Beast Lore mage is to summon a permanent pack of wild beasts to form the core of a shocktroop for your army.;;;;;;;;;;;;x
beasts_lore.300a;Even the beasts bend to my will!;;;;;;;;;;;;x

beasts_lore.301;My are is the wild!;;;;;;;;;;;;x
beasts_lore.301_desc;The beasts of the wild gnaw and groan, aching for the flesh of your enemies!;;;;;;;;;;;;x
beasts_lore.301a;TO WAR MY MINIONS!;;;;;;;;;;;;x

beasts_lore.401;Amber Spear!;;;;;;;;;;;;x
beasts_lore.401_desc;A blast of magic takes form, striking with the force of a siege weapon, shattering walls and pulverizing men!;;;;;;;;;;;;x
beasts_lore.401a;Can any now stand before me!;;;;;;;;;;;;x

beasts_lore_non_battle.2;Lore of Beasts.;;;;;;;;;;;;x
beasts_lore_non_battle.2_desc;The Lore of Beasts is the magic of the animals of the wilds. Through its untamable powers, the forces of the wild shall march to war on your behalf, and strange, wierd abilities become yours to control. Everything from the summoning of hosts of the wild in vengence, to the taming of beasts are yours...;;;;;;;;;;;;x
beasts_lore_non_battle.2a;Cast Horrendous Transmutation.;;;;;;;;;;;;x
beasts_lore_non_battle.2b;Cast Army of the Woods.;;;;;;;;;;;;x
beasts_lore_non_battle.2c;Cast Taming of the Wilds.;;;;;;;;
