#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#################
# RETINUE UNITS #
#################
#
# IMPERIALS
#
RETTYPE_HALFLINGEAGLES;Great Eagle Rider;;;;;;;;;;;;x
#
#######################
# Special Troop Types #
#######################
gunpowder;Gunners;;;;;;;;;;;;;x
gunpowder_offensive;Gunpowder Attack;;;;;;;;;;;;;x
gunpowder_defensive;Gunpowder Defense;;;;;;;;;;;;;x
gunpowder_morale;Gunpowder Morale;;;;;;;;;;;;;
gunpowder_modifier;Combat Modifier boost to Gunpowder Troops;;;;;;;;;;;;;x
#
artillery;Artillery;;;;;;;;;;;;x
artillery_offensive;Artillery Attack;;;;;;;;;;;;x
artillery_defensive;Artillery Defense;;;;;;;;;;;;x
artillery_morale;Artillery Morale;;;;;;;;;;;;x
artillery_modifier;Combat Modifier boost to Artillery;;;;;;;;;;;;;x
#
magical_spells;Magical Spells;;;;;;;;;;;;x
magical_spells_offensive;Magical Spells Attack;;;;;;;;;;;;x
magical_spells_defensive;Magical Spells Defense;;;;;;;;;;;;x
magical_spells_morale;Magical Spells Stability;;;;;;;;;;;;;x
magical_spells_modifier;Combat Modifier boost to Magical Spells;;;;;;;;;;;;x
#
vampire_knights;Vampire Knights;;;;;;;;;;;;;
vampire_knights_desc;A company of immortal knights in dark armor.;;;;;;;;;;;;;x
vampire_knights_offensive;Vampire Knights Attack;;;;;;;;;;;;;x
vampire_knights_defensive;Vampire Knights Defense;;;;;;;;;;;;;x
vampire_knights_morale;Vampiric Will;;;;;;;;;;;;;x
vampire_knights_modifier;Combat Modifier boost to Vampire Knights;;;;;;;;;;;;;x
#
undead_horde;Undead Horde;;;;;;;;;;;;;x
undead_horde_desc;A shambling horde of undead warriors summoned from the grave by foul sorcery.;;;;;;;;;;;;;x
undead_horde_offensive;Undead Horde Attack;;;;;;;;;;;;;x
undead_horde_defensive;Undead Horde Defense;;;;;;;;;;;;;x
undead_horde_morale;Undead Horde Stability;;;;;;;;;;;;;x
undead_horde_modifier;Combat Modifier boost to Undead Horde;;;;;;;;;;;;;x
#
daemonic_host;Daemonic Host;;;;;;;;;;;;;x
daemonic_host_offensive;Daemonic Attack;;;;;;;;;;;;;x
daemonic_host_defensive;Daemonic Shielding;;;;;;;;;;;;;x
daemonic_host_morale;Daemonic Stability;;;;;;;;;;;;;x
daemonic_host_modifier;Combat Modifier boost to Daemonic Host;;;;;;;;;;;;;x
#
siege_tanks;War Engine;;;;;;;;;;;;x
siege_tanks_offensive;War Engine Attack;;;;;;;;;;;;x
siege_tanks_defensive;War Engine Defense;;;;;;;;;;;;x
siege_tanks_morale;War Engine Morale;;;;;;;;;;;;x
siege_tanks_modifier;Combat Modifier boost to War Engines;;;;;;;;;;;;;x
#
chariots;Chariots;;;;;;;;;;;;x
chariots_offensive;Chariots Attack;;;;;;;;;;;;x
chariots_defensive;Chariots Defense;;;;;;;;;;;;x
chariots_morale;Chariots Morale;;;;;;;;;;;;x
chariots_modifier;Combat Modifier boost to Chariots;;;;;;;;;;;;;x
#
war_elephants;War Beasts;;;;;;;;;;;;x
war_elephants_offensive;War Beasts Attack;;;;;;;;;;;;x
war_elephants_defensive;War Beasts Defense;;;;;;;;;;;;x
war_elephants_morale;War Beasts Morale;;;;;;;;;;;;x
war_elephants_modifier;Combat Modifier boost to War Beasts;;;;;;;;;;;;;x
#
#
# UNSORTED
#
# DWARFS
#
organ_guns;Organ Guns;;;;;;;;;;;;;x
dwarflongbeards;Dwarf Longbeards;;;;;;;;;;;;;x
#
# CHAOS AND NORSCANS
#
chaoschampions;Chaos Champions;;;;;;;;;;;;;x
nurglitechampions;Plague Champions;;;;;;;;;;;;;x
khornatechampions;Khorne Berserkers;;;;;;;;;;;;;x
slaaneshichampions;Exalted Ones;;;;;;;;;;;;;x
tzeentchchampions;Brood Lords;;;;;;;;;;;;;x
RETTYPE_CUL_NORSCAN1;Bondsmen;;;;;;;;;;;;;x # Tribal
RETTYPE_CUL_NORSCAN2;Bondsmen;;;;;;;;;;;;;x # Feudal
RETTYPE_CUL_NORSCAN3;Norscan Marauders;;;;;;;;;;;;;x # Feudal
hungnoblecavalry;Noble Cavalry;;;;;;;;;;;;;x
kurganmaraudercavalry;Marauder Cavalry;;;;;;;;;;;;;x
chaoswarriors;Chaos Warriors;;;;;;;;;;;;;x
chaoschariots;Chaos Chariots;;;;;;;;;;;;;x
chaosmarauders;Chaos Marauders;;;;;;;;;;;;;x
dragonogres;Dragon Ogres;;;;;;;;;;;;;x
dragonogreshaggoth;Dragon Ogre Shaggoth;;;;;;;;;;;;;x
CHAOS_RETTYPE_INF1;Dismounted Marauders;;;;;;;;;;;;;x
CHAOS_RETTYPE_INF2;Dismounted Chaos Knights;;;;;;;;;;;;;x
CHAOS_RETTYPE_INF3;Chaos Warriors;;;;;;;;;;;;;x
CHAOS_RETTYPE_CAV1;Marauders;;;;;;;;;;;;;x
CHAOS_RETTYPE_CAV2;Marauder Raiders;;;;;;;;;;;;;x
CHAOS_RETTYPE_CAV3;Marauder Horde;;;;;;;;;;;;;x
CHAOS_RETTYPE_CAV4;Chaos Knights and Marauders;;;;;;;;;;;;;x
CHAOS_RETTYPE_CAV5;Chaos Knights;;;;;;;;;;;;;x
CHAOS_RETTYPE_MON1;Chaos Spawns and Forsaken;;;;;;;;;;;;;x
#
# ARABY
#
RETTYPE_CUL_ARABY_4;Bel-Sheikk Cavalry;;;;;;;;;;;;;x
RETTYPE_CUL_ARABY_5;Flying Carpets;;;;;;;;;;;;;x
RETTYPE_CUL_ARABY6;Elite Jannisaries;;;;;;;;;;;;;x
RETTYPE_CUL_ARABY7;Phoenix Bombards;;;;;;;;;;;;;x
RETTYPE_CUL_ARABY8;Southland War Elephants;;;;;;;;;;;;;x
RETTYPE_CUL_ARABY9;Southlander Champion Shortbows;;;;;;;;;;;;;x
RETTYPE_CUL_ARABY10;Tirian Purple Shield-Bearers;;;;;;;;;;;;;x
#KISLEVITES#
RETTYPE_CUL_KISLEV1;Kossars;;;;;;;;;;;;;x
RETTYPE_CUL_KISLEV2;Kremlin Guard;;;;;;;;;;;;;x
RETTYPE_CUL_KISLEV3;Ungols Horse Archers;;;;;;;;;;;;;x
RETTYPE_CUL_KISLEV4;Slavny Winged Lancers;;;;;;;;;;;;;x
RETTYPE_CUL_KISLEV5;Streltsi;;;;;;;;;;;;;x
#TILEANS/ESTALIANS/MYKENS/SARTOSANS#
musketeercondottieri;Arquebusier Condottieri;;;;;;;;;;;;;x
crossbowcondottieri;Crossbow Condottieri;;;;;;;;;;;;;x
pikecondottieri;Pike Condottieri;;;;;;;;;;;;;x
conquistadors;Conquistadors;;;;;;;;;;;;;x
terciosquare;Tercio Square;;;;;;;;;;;;;x
rodeleros;Rodeleros;;;;;;;;;;;;;x
guardiareal;Guardia Real;;;;;;;;;;;;;x
foederati_scutarii;Scutarii Eximus;;;;;;;;;;;;;x
comitos_primoti;Comitos Primoti;;;;;;;;;;;;;x
excubitoroi_seniores;Excubitoroi Seniores;;;;;;;;;;;;;x
myrmidons;Myrmidons;;;;;;;;;;;;;x
buccaneers;Sartosan Buccaneers;;;;;;;;;;;;;x
corsairs;Arabyan Corsairs;;;;;;;;;;;;;x
reavers;Norscan Reavers;;;;;;;;;;;;;x
tileansharpshooters;Tilean Sharpshooters;;;;;;;;;;;;;x
grand_bombards;Great Bombard Artillery;;;;;;;;;;;;;x
mercmarauders;Mercenary Marauders;;;;;;;;;;;;;x
#
#STRIGANY
#
striganyinfantry;Strigany Infantry;;;;;;;;;;;;;x
wainriders;Wainriders;;;;;;;;;;;;;x
ghoulguard;Ghoul Guard;;;;;;;;;;;;;x
bloodlegioncavalry;Blood Legion Cavalry;;;;;;;;;;;;;x
#
# BRETONNIA
#
mountedyeomen;Mounted Yeomen;;;;;;;;;;;;;x
grailknights;Grail Knights;;;;;;;;;;;;;x
knightserranty;Knights Erranty;;;;;;;;;;;;;x
#
# OGRES
#
HORDE_RETTYPE_OGRE1;Ogres;;;;;;;;;;;;;x
HORDE_RETTYPE_OGRE2;Ironguts;;;;;;;;;;;;;x
HORDE_RETTYPE_OGRE3;Leadbelchers;;;;;;;;;;;;;x
HORDE_RETTYPE_OGRE4;Gnoblar Horde;;;;;;;;;;;;;x
HORDE_RETTYPE_OGRE5;Giants;;;;;;;;;;;;;x
HORDE_RETTYPE_OGRE6;Hobgoblin Mercenaries;;;;;;;;;;;;;x
HORDE_RETTYPE_OGRE7;Stonehorns;;;;;;;;;;;;;x
HORDE_RETTYPE_OGRE8;Ironblasters;;;;;;;;;;;;;x
#
# FIMIR
#
fimirraiders;Fimir Raiders;;;;;;;;;;;;;x
#
# CHAOS DWARFS
#
RET_hobgoblin_slavers;Hobgoblin Slavers;;;;;;;;;;;;;x
knightsoftherealm;Knights of the Realm;;;;;;;;;;;;;x
vampireknights;Vampire Knights;;;;;;;;;;;;;x
blackorcs;Black Orcs;;;;;;;;;;;;;x
#
#DRUCHII
#
blackguard;Blackguard of Naggarond;;;;;;;;;;;;;x
ghrondsorceresses;Ghrond Sorceresses;;;;;;;;;;;;;x
karondkarcorsairs;Karond Kar Corsairs;;;;;;;;;;;;;x
harganethexecutioners;Har Ganeth Executioners;;;;;;;;;;;;;x
coldoneknights;Cold One Knights;;;;;;;;;;;;;x
druchispearmen;Druchi Spearmen;;;;;;;;;;;;;x
druchicrossbows;Druchi Crossbows;;;;;;;;;;;;;x
darkriders;Dark Riders;;;;;;;;;;;;;x
witchelves;Witch Elves;;;;;;;;;;;;;x
#
# HIGH ELVES
#
tiranocchariots;Tiranoc Chariots;;;;;;;;;;;;;x
lothernseaguard;Lothern Seaguard;;;;;;;;;;;;;x
dragonprinces;Dragon Princes of Caledor;;;;;;;;;;;;;x
shadowwarriors;Shadow Warriors;;;;;;;;;;;;;x
swordmasters;Swordmasters of Hoeth;;;;;;;;;;;;;x
whitelions;White Lions of Chrace;;;;;;;;;;;;;x
ellyrian_reavers;Ellyrian Reavers;;;;;;;;;;;;;x
elvenspearmen;Elven Spearmen;;;;;;;;;;;;;x
elvenarchers;Elven Archers;;;;;;;;;;;;;x
silverhelms;Silver Helm Knights;;;;;;;;;;;;;x
#
# TOMB KINGS
#
skeletonarchers;Skeleton Archers;;;;;;;;;;;;;x
skeletonspearmen;Skeleton Spearmen;;;;;;;;;;;;;x
skeletoncavalry;Skeleton Cavalry;;;;;;;;;;;;;x
#
# AMAZONS
#
amazon_spearmaiden;Amazon Spear Maidens;;;;;;;;;;;;;x
amazon_beast_mistress;Amazon Beast Mistresses;;;;;;;;;;;;;x
amazon_temple_guards;Amazon Temple Guards;;;;;;;;;;;;;x
###Misc;;;;;;;;;;;;;x
RETTYPE_CUL_ARABY;Arabyan Camelry;;;;;;;;;;;;x
RETTYPE_CUL_ARABY2;Arabyan Immortals;;;;;;;;;;;;x
RETTYPE_CUL_ARABY3;Arabyan Grivpanvar;;;;;;;;;;;;x
RETTYPE_CUL_BAJAYI;Bayaji Jungle Ambushers;;;;;;;;;;;;x
RETTYPE_CUL_WASAI;Wasai Spirit Warriors;;;;;;;;;;;;x
RETTYPE_CUL_STRIGOS;Strigany Caravan Guard;;;;;;;;;;;;x
RETTYPE_CUL_ASRAI;Asrai Deepwood Scouts;;;;;;;;;;;;x
HORDE_RETTYPE_MAMMOTH;Chaos War Mammoth;;;;;;;;;;;;x
RETTYPE_BRET_REPUBLIC1;Bretonnian Merchant Guard;;;;;;;;;;;;x
RETTYPE_CUL_CATHAY;Cathayan Imperial Regiment;;;;;;;;;;;;x
RETTYPE_CUL_NIPPON;Nipponese Samurai;;;;;;;;;;;;x
RETTYPE_CUL_IND;Indish War Elephants;;;;;;;;;;;;x
RETTYPE_CUL_ALBION;Albion Woad Raiders;;;;;;;;;;;;x
RETTYPE_CUL_HALFLING_MIYAN;Miyan Tiki Warriors;;;;;;;;;;;;x
RETTYPE_CUL_LAHMIAN;Lahmian Khopesh Guards;;;;;;;;;;;;x
RETTYPE_CUL_STRYGAN;Strygan Blood Legion;;;;;;;;;;;;x
RETTYPE_CUL_WASAILI;Wasaili Pike Guard;;;;;;;;;;;;x
