#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#####################ARTIFACTS#####################
mount_prefix_robust_desc2;\n§ZRobust:§! Has a longer lifespan and less likely to lose health from random events.;;;;;;;;;;;;;x
mount_prefix_fertile_desc2;\n§ZFertile:§! More likely to breed and can breed for a total of three times.;;;;;;;;;;;;;x
mount_prefix_powerful_desc2;\n§ZPowerful:§! More effective in mounted close combat.;;;;;;;;;;;;;x
mount_prefix_swift_desc2;\n§ZSwift:§! More effective in speed based mounted combat.;;;;;;;;;;;;;x
mount_prefix_immortal_desc2;\n§ZImmortal:§! This mount will never die.;;;;;;;;;;;;;x
##slots
mount_type_horse;Horse;;;;;;;;;;;;;x
mount_type_camel;Camel;;;;;;;;;;;;;x
mount_type_elephant;Elephant;;;;;;;;;;;;;x
mount_type_wolf;Wolf;;;;;;;;;;;;;x
mount_type_bear;Bear;;;;;;;;;;;;;x
mount_type_reindeer;Deer;;;;;;;;;;;;;x
mount;Mount;;;;;;;;;;;;;x
###Horses
foal;Young [GetFoalType];;;;;;;;;;;;;x
foal_desc;A young horse not yet ready for riding.;;;;;;;;;;;;;x
#Tier 1
pony;[GetMountPrefix]Pony;;;;;;;;;;;;;x
pony_desc;A small pony ill-suited for battle, but desperate times call for desperate measures.[GetMountPrefixDesc];;;;;;;;;;;;;x
dray_horse;[GetMountPrefix]Dray Horse;;;;;;;;;;;;;x
dray_horse_desc;The Dray Horse is a common pack animal used around the world.[GetMountPrefixDesc];;;;;;;;;;;;;x
rouncey;[GetMountPrefix]Rouncey;;;;;;;;;;;;;x
rouncey_desc;A generic work horse, accustomed to hours of labor and travel.[GetMountPrefixDesc];;;;;;;;;;;;;x
hobby;[GetMountPrefix]Hobby;;;;;;;;;;;;;x
hobby_desc;A small and quick horse of Albionite origin ideal for skirmishing. Also responsible for being the foundation of many horse breeds.[GetMountPrefixDesc];;;;;;;;;;;;;x
jennet;[GetMountPrefix]Jennet;;;;;;;;;;;;;x
jennet_desc;This horse is one of the most commonly used horses by the Estalians for their light cavalry forces.[GetMountPrefixDesc];;;;;;;;;;;;;x
palfry;[GetMountPrefix]Palfry;;;;;;;;;;;;;x
palfry_desc;A horse primarily used by nobles to show off their wealth and influence to others.[GetMountPrefixDesc];;;;;;;;;;;;;x
#Tier2
courser;[GetMountPrefix]Courser;;;;;;;;;;;;;x
courser_desc;Coursers are light horses used primarily for light cavalry and hunting.[GetMountPrefixDesc];;;;;;;;;;;;;x
destrier;[GetMountPrefix]Destrier;;;;;;;;;;;;;x
destrier_desc;Destriers are larger and stronger than Coursers, making them the ideal generic warhorse.[GetMountPrefixDesc];;;;;;;;;;;;;x
irrana_mountain_horse;[GetMountPrefix]Irranan Mountain Horse;;;;;;;;;;;;;x
irrana_mountain_horse_desc;These small horses are accustomed to the rugged terrain of their homeland, allowing them to easily outperform others in such terrain.[GetMountPrefixDesc];;;;;;;;;;;;;x
druchii_destrier;[GetMountPrefix]Dark Destrier;;;;;;;;;;;;;x
druchii_destrier_desc;This Destrier has adapted to the harsh climate of the Land of Chill, improving it's physical capabilities.[GetMountPrefixDesc];;;;;;;;;;;;;x
cathayan_ceromonial_horse;[GetMountPrefix]Cathayan Ceromonial Horse;;;;;;;;;;;;;x
cathayan_ceromonial_horse_desc;A noble horse from the rich lands of Cathay, an impressive horse that gives rise to jealousy in others.[GetMountPrefixDesc];;;;;;;;;;;;;x
#Tier3
charger;[GetMountPrefix]Charger;;;;;;;;;;;;;x
charger_desc;A Destrier bred and raised for only one purpose, war.[GetMountPrefixDesc];;;;;;;;;;;;;x
cathayan_war_horse;[GetMountPrefix]Cathayan War Horse;;;;;;;;;;;;;x
cathayan_war_horse_desc;A Charger from the great lands of Cathay, both prestigious and deadly.[GetMountPrefixDesc];;;;;;;;;;;;;x
steppe_courser;[GetMountPrefix]Steppe Courser;;;;;;;;;;;;;x
steppe_courser_desc;A Courser born in the vast eastern Wastes. It boasts incredible speed and is mainly used by the nomadic hordes.[GetMountPrefixDesc];;;;;;;;;;;;;x
arabyan_courser;[GetMountPrefix]Arabyan Courser;;;;;;;;;;;;;x
arabyan_courser_desc;One of the most prized horse breeds in the world. Arabyan horses possess speed, refinement, endurance, and strength.[GetMountPrefixDesc];;;;;;;;;;;;;x
asur_courser;[GetMountPrefix]Elven Courser;;;;;;;;;;;;;x
asur_courser_desc;The Ellyrians of Ulthuan have trained their horses rigorously for the purpose of lightning fast raids.[GetMountPrefixDesc];;;;;;;;;;;;;x
teverian_horse;[GetMountPrefix]Teverian Horse;;;;;;;;;;;;;x
teverian_horse_desc;These horses were highly sought after in the old world. They are finely bred horses all the way from ulthuan, brought in as a trade commodity and further perfected by the Arabyan horse masters, but their numbers are slowly dwindling.[GetMountPrefixDesc];;;;;;;;;;;;;x
#Tier4
tong_steppe_horse;[GetMountPrefix]Tong Steppe Horse;;;;;;;;;;;;;x
tong_steppe_horse_desc;The horse of the Tong Tribes of Eastern Wastes. With these horses in their possession, Wastes is no longer as imposing as it originally looked.[GetMountPrefixDesc];;;;;;;;;;;;;x
chaos_wastes_war_horse;[GetMountPrefix]War Horse of the Wastes;;;;;;;;;;;;;x
chaos_wastes_war_horse_desc;The chaotic Hordes have come, heralded by the thundering of their horses' hooves. There can be no hope in this world, no hope at all.[GetMountPrefixDesc];;;;;;;;;;;;;x
arabyan_charger;[GetMountPrefix]Arabyan Charger;;;;;;;;;;;;;x
arabyan_charger_desc;The Arabyan Charger is both beautiful and effective in war. This noble charger will turn heads wherever it goes.[GetMountPrefixDesc];;;;;;;;;;;;;x
bretonnian_warhorse_mount;[GetMountPrefix]Breton Charger;;;;;;;;;;;;;x
bretonnian_warhorse_mount_desc;A Charger from lands of the Fair Bretonnia. This warhorse is as fearless as it is powerful, able to charge into the heaviest formations. [GetMountPrefixDesc];;;;;;;;;;;;;x
#Tier5
###Camels
arabyan_camel;[GetMountPrefix]Arabyan Camel;;;;;;;;;;;;;x
arabyan_camel_desc;The one humped Dromedary is an ideal companion for the scorching deserts of the Arabyan Peninsula.[GetMountPrefixDesc];;;;;;;;;;;;;x
cophic_camel;[GetMountPrefix]Aguidi Camel;;;;;;;;;;;;;x
cophic_camel_desc;The two humped Aguidi Camel is mostly used as a pack animal on the western slopes of Aguidi mountain Road due to it's tolerance for drought and high altitudes[GetMountPrefixDesc];;;;;;;;;;;;;x
###Elephants
ind_elephant;[GetMountPrefix]Ind Elephant;;;;;;;;;;;;;x
ind_elephant_desc;A relatively small elephant yet still a terror on the battlefield.[GetMountPrefixDesc];;;;;;;;;;;;;x
southlander_elephant;[GetMountPrefix]Southlander Elephant;;;;;;;;;;;;;x
southlander_elephant_desc;The large Southlander Elephant is extremely slow, but can inflict devastating casualties on it's enemies.[GetMountPrefixDesc];;;;;;;;;;;;;x
###Misc
lamassu_mount;[GetMountPrefix]Lamassu;;;;;;;;;;;;;x
wolf;[GetMountPrefix]Wolf;;;;;;;;;;;;;x
wolf_desc;A ferocious wolf found in the forests of old world, it takes a brave soul indeed to try subjugating one.[GetMountPrefixDesc];;;;;;;;;;;;;x
war_bear_mount;[GetMountPrefix]Kislev Bear;;;;;;;;;;;;;x
war_bear_mount_desc;This hardy bear has thick fur to ward off the harsh winters of the north.[GetMountPrefixDesc];;;;;;;;;;;;;x
asrai_stag;[GetMountPrefix]Asrai Stag;;;;;;;;;;;;;x
asrai_stag_desc;A skittish animal trained by the People of Athel Loren. It is more suited for skirmishing than close combat.[GetMountPrefixDesc];;;;;;;;;;;;;x
#####################Event Modifiers#####################
albion_mount_counter;Albionite Mount Heartlands;;;;;;;;;;;;;x
albion_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §YAll Characters:§! 350\n\nUnique items available here:\n     §GHobby§!;;;;;;;;;;;;;x
breton_mount_counter;Bretonnian Mount Heartlands;;;;;;;;;;;;;x
breton_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §YAll Characters:§! 250\n\nUnique items available here:\n     §GBrettonian Charger§!;;;;;;;;;;;;;x
imperial_mount_counter;Imperial Mount Heartlands;;;;;;;;;;;;;x
imperial_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §YAll Characters:§! 250;;;;;;;;;;;;;x
tilea_mount_counter;Tilea Mount Heartlands;;;;;;;;;;;;;x
tilea_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GCapital in Old World:§! 250\n     §YOther Characters:§! 200;;;;;;;;;;;;;x
estalia_mount_counter;Estalian Mount Heartlands;;;;;;;;;;;;;x
estalia_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GEstalian:§! 350\n     §YOther Characters:§! 250\n\nUnique items available here:\n     §GJennet§!\n     §GIrranan Mountain Horse§!;;;;;;;;;;;;;x
ellyrian_mount_counter;Ellyrian Mount Heartlands;;;;;;;;;;;;;x
ellyrian_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GElven Characters:§! 350\n     §YOther Characters:§! 250\n\nUnique items available here:\n     §GElven Courser§!;;;;;;;;;;;;;x
steppes_mount_counter;Chaos Wastes Mount Heartlands;;;;;;;;;;;;;x
steppes_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GNomadic Characters:§! 1000\n     §YOther Characters:§! 700\n\nUnique items available here:\n     §GSteppe Courser§!\n     §GJurchen Steppe Horse§!;;;;;;;;;;;;;x
araby_mount_counter;Arabyan Mount Heartlands;;;;;;;;;;;;;x
araby_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GArabyan Characters:§! 700\n     §YOther Characters:§! 500\n\nUnique items available here:\n     §GArabyan Courser§!\n     §GArabyan Charger§!\n     §GArabyan Camel§!;;;;;;;;;;;;;x
cophic_mount_counter;Cophic Mount Heartlands;;;;;;;;;;;;;x
cophic_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §YAll Characters:§! 400\n\nUnique items available here:\n     §GTeverian Horse§!\n     §GCophic Camel§!;;;;;;;;;;;;;x
ind_mount_counter;Ind Mount Heartlands;;;;;;;;;;;;;x
ind_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GInd Characters:§! 500\n     §YOther Characters:§! 300\n\nUnique items available here:\n     §GInd Elephant§!\n     §GInd Tiger§!;;;;;;;;;;;;;x
southlands_mount_counter;Southlander Mount Heartlands;;;;;;;;;;;;;x
southlands_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GSouthlander and Medean Characters:§! 800\n     §YOther Characters:§! 500\n\nUnique items available here:\n     §GSouthland Elephant§!;;;;;;;;;;;;;x
kislev_mount_counter;Kislev Mount Heartlands;;;;;;;;;;;;;x
kislev_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GKislevite and Ursun Characters:§! 400\n     §YOther Characters:§! 200\n\nUnique items available here:\n     §GKislevite War Bear§!;;;;;;;;;;;;;x
loren_mount_counter;Loren Stag Mount Heartlands;;;;;;;;;;;;;x
loren_mount_counter_desc;[Root.available_mounts.GetName]: §Y[Root.available_mounts.GetValue]§!\nDue to it's location or size, this province has become the hub of mount related transactions.\n\nIn order to interact with this province, the distance from your §YCapital§! or any of your §YRealm§! provinces that is §YDejure§! part of your §YPrimary Title§! to this province must be less than:\n     §GAsrai Characters:§! 400\n     §YOther (Elven) Characters:§! 200\n\nUnique items available here:\n     §GAsrai Stag§!;;;;;;;;;;;;;x
fair_mounts_1;Fair Mounts;;;;;;;;;;;;;x
fair_mounts_1_desc;This modifier scales with the amount of §ZFair§! mounts in the character's possession, up to a maximum of five.;;;;;;;;;;;;;x
fair_mounts_2;Fair Mounts;;;;;;;;;;;;;x
fair_mounts_2_desc;This modifier scales with the amount of §ZFair§! mounts in the character's possession, up to a maximum of five.;;;;;;;;;;;;;x
fair_mounts_3;Fair Mounts;;;;;;;;;;;;;x
fair_mounts_3_desc;This modifier scales with the amount of §ZFair§! mounts in the character's possession, up to a maximum of five.;;;;;;;;;;;;;x
fair_mounts_4;Fair Mounts;;;;;;;;;;;;;x
fair_mounts_4_desc;This modifier scales with the amount of §ZFair§! mounts in the character's possession, up to a maximum of five.;;;;;;;;;;;;;x
fair_mounts_5;Fair Mounts;;;;;;;;;;;;;x
fair_mounts_5_desc;This modifier scales with the amount of §ZFair§! mounts in the character's possession, up to a maximum of five.;;;;;;;;;;;;;x
mount_increased_trade;Increased Trade;;;;;;;;;;;;;x
mount_increased_trade_desc;Due to a recent influx of mount traders this province is flourishing.;;;;;;;;;;;;;x
mount_craftsmen;Skilled Craftsmen;;;;;;;;;;;;;x
mount_craftsmen_desc;A group of skilled craftsmen are providing their services to the local lord.;;;;;;;;;;;;;x
mount_doctors;Skilled Doctors;;;;;;;;;;;;;x
mount_doctors_desc;The local doctors are using their skills to tend to the sick traders passing through the area.;;;;;;;;;;;;;x
mount_lend_grazing_land;Grazing Lands;;;;;;;;;;;;;x
mount_lend_grazing_land_desc;Part of the local lord's lands have been lent to the traders of the province in order to promote the growth of mounts.;;;;;;;;;;;;;x
mount_horse_races;Horse Races;;;;;;;;;;;;;x
mount_horse_races_desc;There are ongoing horse races in this province, increasing it's wealth.;;;;;;;;;;;;;x
#####Timers#####
breeding_timer;Breeding Timer;;;;;;;;;;;;;x
breeding_timer_desc;;;;;;;;;;;;;;x
character_flavor_timer;Character flavor timer;;;;;;;;;;;;;x
character_flavor_timer_desc;;;;;;;;;;;;;;x
province_flavor_timer;Province flavor timer;;;;;;;;;;;;;x
province_flavor_timer_desc;;;;;;;;;;;;;;x
ai_mount_decision_timer;AI mount decision timer;;;;;;;;;;;;;x
ai_mount_decision_timer_desc;;;;;;;;;;;;;;x
#####################Scripted triggers and effects#####################
is_mount_trigger_tooltip;Is a mount;;;;;;;;;;;;;x
is_fair_mount_trigger_tooltip;Has the §ZFair§! trait;;;;;;;;;;;;;x
is_robust_mount_trigger_tooltip;Has the §ZRobust§! trait;;;;;;;;;;;;;x
is_fertile_mount_trigger_tooltip;Has the §ZFertile§! trait;;;;;;;;;;;;;x
is_powerful_mount_trigger_tooltip;Has the §ZPowerful§! trait;;;;;;;;;;;;;x
is_swift_mount_trigger_tooltip;Has the §ZSwift§! trait;;;;;;;;;;;;;x
is_breeding_only_trigger_tooltip;Is a rare breed;;;;;;;;;;;;;x
increase_mount_health_effect_tooltip;[This.GetName]'s health §Gincreases§!;;;;;;;;;;;;;x
decrease_mount_health_effect_tooltip;[This.GetName]'s health §Rdecreases§!;;;;;;;;;;;;;x
mount_slighty_increase_prosperity_effect_tooltip;The prosperty of §Y[Root.GetName]§! slightly increases;;;;;;;;;;;;;x
mount_increase_prosperity_effect_tooltip;The prosperty of §Y[Root.GetName]§! increases;;;;;;;;;;;;;x
mount_greatly_increase_prosperity_effect_tooltip;The prosperty of §Y[Root.GetName]§! greatly increases;;;;;;;;;;;;;x
#####################DECISIONS#####################
mount_market;Visit the Mount Market;;;;;;;;;;;;;x
mount_market_desc;The Mount Market is where you can access all mounts and their related equipment.;;;;;;;;;;;;;x
mount_market_effect;You browse the market;;;;;;;;;;;;;x
grant_commander_mount;Bestow a Mount;;;;;;;;;;;;;x
grant_commander_mount_desc;As [Root.GetBestName] is a Commander, perhaps it would be best if [Root.GetSheHe] has a personal mount to ride into battle.;;;;;;;;;;;;;x
grant_commander_mount_allow;Has NOT been already given a mount;;;;;;;;;;;;;x
grant_commander_mount_effect;You will choose what type of mount to bestow.;;;;;;;;;;;;;x
sell_mount_decision;Sell a Mount;;;;;;;;;;;;;x
sell_mount_decision_desc;You can sell one of your mounts to the market.;;;;;;;;;;;;;x
sell_mount_decision_third_party;Artifact Requirements:;;;;;;;;;;;;;x
sell_mount_decision_allow1;Is fully grown;;;;;;;;;;;;;x
sell_mount_decision_allow2;Is NOT a unique mount;;;;;;;;;;;;;x
sell_mount_decision_score_1;Is in good health;;;;;;;;;;;;;x
sell_mount_decision_score_2;Is in great health;;;;;;;;;;;;;x
sell_mount_decision_score_3;Is in poor health;;;;;;;;;;;;;x
sell_mount_decision_score_4;Is in very poor health;;;;;;;;;;;;;x
cathayan_horse_decision;Request a Cathayan Horse;;;;;;;;;;;;;x
cathayan_horse_decision_desc;The horses of §Y[Root.Offmap.GetFullName]§! are famed for their beauty and strength. You can request one of them for your personal use.;;;;;;;;;;;;;x
cathayan_horse_decision_effect1;Since the §Y[offmap_cathay.GetFullName]§! is suffering from famine or plague, the horse's health is §Rreduced§!!;;;;;;;;;;;;;x
cathayan_horse_decision_effect2;You will receive a §YHorse from Cathay§!!;;;;;;;;;;;;;x
ai_mount_decision;AI mount manager;;;;;;;;;;;;;x
ai_mount_decision_desc;.;;;;;;;;;;;;;x
#####################MAINTENANCE EVENTS#####################
EVTDESAmountmaint.11;Your [dying_mount.GetName] has sadly passed away.;;;;;;;;;;;;;x
EVTOPTAmountmaint.11;Oh no...;;;;;;;;;;;;;x
EVTTOOLTIPAmountmaint.12;The foal will take around 6 years to be rideable;;;;;;;;;;;;;x
EVTDESAmountmaint.13;One of your foals has grown up enough to ride.;;;;;;;;;;;;;x
EVTOPTAmountmaint.13;Excellent;;;;;;;;;;;;;x
EVTDESAmountmaint.15;Unfortunately none of the nearby Heartlands can supply you with a [mount_bought_item.GetName]. Your money has been refunded.;;;;;;;;;;;;;x
EVTOPTAmountmaint.15;I'll try later then;;;;;;;;;;;;;x
EVTDESAmountmaint.17;The upkeep cost of your mounts will now be deducted.\nIf you disable this notification, the upkeep will still be deducted yearly. You will be asked again when you switch characters.;;;;;;;;;;;;;x
EVTOPTAmountmaint.17;Ok;;;;;;;;;;;;;x
EVTOPTBmountmaint.17;Stop showing me this;;;;;;;;;;;;;x
#####################MARKET WINDOW#####################
EVTOPTNEXT;Next;;;;;;;;;;;;;x
EVTOPTBACK;Back;;;;;;;;;;;;;x
EVTOPTEXIT;Exit;;;;;;;;;;;;;x
EVTTITLEmarket.0;The Market;;;;;;;;;;;;;x
EVTDESCmarket.0;You have arrived at the Market, searching for a place where merchants and nobles gather to sell horses and other exotic beasts if you can reach their home provinces. There are many things to see here, you decide to start with...;;;;;;;;;;;;;x
EVTOPTAmarket.0;Mounts;;;;;;;;;;;;;x
EVTOPTBmarket.0;Exotic Mounts;;;;;;;;;;;;;x
EVTOPTCmarket.0;Horses;;;;;;;;;;;;;x
EVTOPTDmarket.0;Camels and Elephants;;;;;;;;;;;;;x
EVTTITLEmarket.1;Mount-Things;;;;;;;;;;;;;x
EVTDESCmarket.1;A mighty rat-thing needs a mount-friend!;;;;;;;;;;;;;x
EVTOPTAmarket.1;A Giant Rat;;;;;;;;;;;;;x
EVTOPTBmarket.1;A Brood Horror;;;;;;;;;;;;;x
EVTOPTCmarket.1;A Rat Ogre;;;;;;;;;;;;;x
EVTOPTDmarket.1;A Doomwheel;;;;;;;;;;;;;x
EVTOPTEmarket.1;A Doomflayer;;;;;;;;;;;;;x
EVTTITLEmarket.3;Beast Tamers;;;;;;;;;;;;;x
EVTDESCmarket.3;These hunters and trappers can provide you with ferocious beasts.;;;;;;;;;;;;;x
EVTOPTAmarket.3;A Mournfang;;;;;;;;;;;;;x
EVTOPTBmarket.3;A Stonehorn;;;;;;;;;;;;;x
EVTTITLEmarket.4;The New World;;;;;;;;;;;;;x
EVTDESCmarket.4;These beasts are all natives of the New World, now which kind of saurian should I bond with?;;;;;;;;;;;;;x
EVTOPTAmarket.4;A Soaring Ripperdactly;;;;;;;;;;;;;x
EVTOPTBmarket.4;A Deadly Cold One;;;;;;;;;;;;;x
EVTOPTCmarket.4;A Feral Carnosaur;;;;;;;;;;;;;x
EVTOPTAmarket.5;An Imposing Stegadon;;;;;;;;;;;;;x
EVTOPTBmarket.5;An Enduring Bastiladon;;;;;;;;;;;;;x
EVTOPTCmarket.5;Build a Cold One Chariot;;;;;;;;;;;;;x
EVTDESCmarket.6;A mighty warlord needs a proppa mount!;;;;;;;;;;;;;x
EVTOPTAmarket.6;An Arachnid;;;;;;;;;;;;;x
EVTTOOLTIPAmarket.6;§GTaming an arachnid as a worshipper of the spider god is the highest honor§!;;;;;;;;;;;;;x
EVTOPTBmarket.6;A Mighty Squig;;;;;;;;;;;;;x
EVTTOOLTIPBmarket.6;§GForcin' a squig to carry you to battle should be an easy task§!;;;;;;;;;;;;;x
EVTOPTCmarket.6;A Hinterland Wolf;;;;;;;;;;;;;x
EVTTOOLTIPCmarket.6;§GSubjugatin' a wolf would prove your combat abilities as well as inspire more gobos to follow you§!;;;;;;;;;;;;;x
EVTOPTDmarket.6;A Gigantic Boar;;;;;;;;;;;;;x
EVTTOOLTIPDmarket.6;§GSubjugatin' a boar would show da boyz whos tuff enough to lead 'em§!;;;;;;;;;;;;;x
EVTOPTEmarket.6;Build a Boar Chariot;;;;;;;;;;;;;x
EVTTOOLTIPEmarket.6;§GGet dat Gobo engineer git here, i want da chariot§!;;;;;;;;;;;;;x
EVTTITLEmarket.7;Horses;;;;;;;;;;;;;x
EVTDESCmarket.7;There are many types of horses in the world. From the simple Rouncey to the heaviest of Warhorses.;;;;;;;;;;;;;x
EVTOPTAmarket.7;Cheap horses;;;;;;;;;;;;;x
EVTOPTBmarket.7;Decent horses;;;;;;;;;;;;;x
EVTOPTCmarket.7;Quality horses;;;;;;;;;;;;;x
EVTTITLEmarket.8;Low Quality;;;;;;;;;;;;;x
EVTDESCmarket.8;There is certainly room for improvement with these beasts.;;;;;;;;;;;;;x
EVTOPTHALFmarket.8;The Pony;;;;;;;;;;;;;x
EVTOPTAmarket.8;The Dray Horse;;;;;;;;;;;;;x
EVTTOOLTIPAmarket.8;§GDray Horses are generally used as pack animals§!;;;;;;;;;;;;;x
EVTOPTBmarket.8;A Rouncey will do;;;;;;;;;;;;;x
EVTTOOLTIPBmarket.8;§GRounceys are generic work horses, they provice no combat bonuses but are better than walking§!;;;;;;;;;;;;;x
EVTOPTCmarket.8;A noble Palfry;;;;;;;;;;;;;x
EVTTOOLTIPCmarket.8;§GPalfrys are mostly ceromonial horses that are popular with nobles§!;;;;;;;;;;;;;x
EVTOPTAmarket.9;A Hobby;;;;;;;;;;;;;x
EVTTOOLTIPAmarket.9;§GHobbys are light skirmishing horses which have a high chance of being fertile§!;;;;;;;;;;;;;x
