#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
# Last Edit: 11.2.17 -Komioski
####################
# MUTATIONS EVENTS #
####################
mutation14;Curses! The Witch Hunter at your court has spied on you, and discovered your mutation! This is surely the end, for you...;;;;;;;;;;;;;x
mutation14a;I will appeal to my liege!;;;;;;;;;;;;;x
mutation15;My liege! I must confess... it is true I have been horribly mutated by Chaos, but I do not serve the Ruinous Powers, I swear it! I am an innocent victim - please do not trust the Witch Hunter's accusations!;;;;;;;;;;;;;x
mutation15a;Unclean abomination, death by fire for you!;;;;;;;;;;;;;x
mutation15b;Very well, I shall show mercy. But see a surgeon at once!;;;;;;;;;;;;;x
mutation15c;I will not slay you, but nor will I let you roam free...;;;;;;;;;;;;;x
mutation16;You come out of hiding, but your mutations are so advanced that the first courtier who sees you screams and flees in horror shouting for the guards. Soon you are surrounded, but despite your pleas for mercy, one of them stabs you, and the others quickly follow through!;;;;;;;;;;;;;x
mutation16a;Goodbye, cruel world...;;;;;;;;;;;;;x
mutation17;A fellow realm ruler has been killed by his own guards, after he came out of his quarters horribly mutated. It is the topic of gossip all over the realm these days. These are truly terrible times...;;;;;;;;;;;;;x
EVTDESC_MUTATION_1002;The Chaos Gods have twisted and stretched your body to its limit, to the point you can barely recognize yourself any more. The many mutations have turned you into a horrific display of horns, scales and unnatural appendages.;;;;;;;;;;;;;;
EVTDESC_MUTATION_1002A;Grlblgh...;;;;;;;;;;;;;;
EVTDESC_MUTATION_1003;More and more mutations have reshaped your body, turning you into a monstrous being.;;;;;;;;;;;;;;
EVTDESC_MUTATION_1003A;Not entirely.;;;;;;;;;;;;;;
EVTDESC_MUTATION_1004;The Chaos Gods have undoubtedly touched you.;;;;;;;;;;;;;;
EVTDESC_MUTATION_1004A;It's true...;;;;;;;;;;;;;;
EVTDESC_MUTATION_1006;The voices never shut up, sometimes reality changes before you in a blink of an eye: friend turns to foe, night to day. Is there anything at all real?;;;;;;;;;;;;;;
EVTDESC_MUTATION_1006A;Blreagh!;;;;;;;;;;;;;;
EVTDESC_MUTATION_1007;Sometimes you just think all reality is part of a dream. And you are the dreamer. Those poor fools, not understanding they're just figments of your imagination...;;;;;;;;;;;;;;
EVTDESC_MUTATION_1007A;Ah, idiots!;;;;;;;;;;;;;;
EVTDESC_MUTATION_1008;People sometimes look at you strangely, as if they were hiding something, but they never give you a straight answer if you inquire about them.;;;;;;;;;;;;;;
EVTDESC_MUTATION_1008A;People are strange.;;;;;;;;;;;;;;
EVTDESC_MUTATION_1009;You've long followed the gods, trusted in their blessing and kept on honouring them in your every action, yet their gaze has not touched you, you've not received their gifts and have been left, with the voices in your head tormenting and berating you. The gods cursed and left you.;;;;;;;;;;;;;;
EVTDESC_MUTATION_1009A;Nooorrrgh!!!;;;;;;;;;;;;;;
EVTDESC_MUTATION_1010;You cannot stand it any more: the powers of Chaos running through your body can no longer be contained by your will. With a shrieking sound your flesh twists and rips open as you turn into a mindless abomination.;;;;;;;;;;;;;;
EVTDESC_MUTATION_1010A;AAArglrluablhjggghhh!!;;;;;;;;;;;;;;
EVTDESC_MUTATION_1011;Your existence of continued torment and hate as finally come to an end: whatever is left of your body collapses, completely ripped into shreds by the stuff of Chaos.;;;;;;;;;;;;;;
EVTDESC_MUTATION_1011A;Gblurrggrhasghhh...;;;;;;;;;;;;;;
EVTDESC_MUTATION_20005;You feel a itch on your nose, but when you raise your hand to scratch it, you find yourself grasping at a growing hard beak, quickly taking it's place over your whole face.;;;;;;;;;;;;;;
EVTDESC_MUTATION_20006;You awoke with a sense of choking. You gasped, searching for air, but something large and wet is blocking your mouth. It takes some time to realize it is your very tongue, overgrown and extended to unnatural proportions.;;;;;;;;;;;;;;
EVTDESC_MUTATION_20007;Your teeth fall one after another. In their place long and rotten fangs sprout, until you can barely speak coherently.;;;;;;;;;;;;;;
EVTDESC_MUTATION_20008;More and more eyes open on your face, then your neck and, after that, your whole body is covered by blinking appendages.;;;;;;;;;;;;;;
EVTDESC_MUTATION_20009;Something it's irritating your eyes, but the more you scratch them, the more they burn. When you finally find peace, you realize your eyes have turned into bulging reptile-like things.;;;;;;;;;;;;;;
opinion_mutant;Mutant;;;;;;;;;;;;;
