#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
###ÄNSI

###Quickening###
#Non-Ulrican/Taalite Quickening Events
dooming_23_desc;Thy blood shall water a foreign field;;;;;;;;;;;;x
dooming_24;Dooming;;;;;;;;;;;;x
dooming_24_desc;Thou shalt share thy grave with a dog;;;;;;;;;;;;x
dooming_25;Dooming;;;;;;;;;;;;x
dooming_25_desc;Thy death shall mirror your birth;;;;;;;;;;;;x
dooming_26;Dooming;;;;;;;;;;;;x
dooming_26_desc;Trust not gifts from the Border Princedoms;;;;;;;;;;;;x
dooming_27;Dooming;;;;;;;;;;;;x
dooming_27_desc;When the bell tolls midnight, all shall not be well, as thy end awaits thee;;;;;;;;;;;;x
dooming_28;Dooming;;;;;;;;;;;;x
dooming_28_desc;You die alone, unmourned and unloved;;;;;;;;;;;;x
dooming_29;Dooming;;;;;;;;;;;;x
dooming_29_desc;When the birds start to sing, you shall forever be silent;;;;;;;;;;;;x
dooming_30;Dooming;;;;;;;;;;;;x
dooming_30_desc;You will die, and yet walk on;;;;;;;;;;;;x
dooming_31;Dooming;;;;;;;;;;;;x
dooming_31_desc;When thee dost hold a mans life in one hand, thy life shall be held in his;;;;;;;;;;;;x
dooming_32;Dooming;;;;;;;;;;;;x
dooming_32_desc;The great maw shall devour thee;;;;;;;;;;;;x
dooming_33;Dooming;;;;;;;;;;;;x
dooming_33_desc;Starvation shall reduce thee to an empty husk;;;;;;;;;;;;x
dooming_34;Dooming;;;;;;;;;;;;x
dooming_34_desc;Sloppiness shall be thy undoing;;;;;;;;;;;;x
dooming_35;Dooming;;;;;;;;;;;;x
dooming_35_desc;It'll fall off when you least expect it;;;;;;;;;;;;x
dooming_36;Dooming;;;;;;;;;;;;x
dooming_36_desc;Fear shall be thy downfall;;;;;;;;;;;;x
dooming_37;Dooming;;;;;;;;;;;;x
dooming_37_desc;Thou shall perish so others may live;;;;;;;;;;;;x
dooming_38;Dooming;;;;;;;;;;;;x
dooming_38_desc;The more you complain, the longer Morr lets you live;;;;;;;;;;;;x
dooming_39;Dooming;;;;;;;;;;;;x
dooming_39_desc;Beware of the Black mage, for he shall stab thee;;;;;;;;;;;;x
dooming_40;Dooming;;;;;;;;;;;;x
dooming_40_desc;A child shall be Morr's herald;;;;;;;;;;;;x
dooming_41;Dooming;;;;;;;;;;;;x
dooming_41_desc;Thy body may rot, but thy soul shall forever haunt the land;;;;;;;;;;;;x
dooming_42;Dooming;;;;;;;;;;;;x
dooming_42_desc;Beware the black cat;;;;;;;;;;;;x
dooming_43;Dooming;;;;;;;;;;;;x
dooming_43_desc;Beware the passing raven, for it doth herald the end;;;;;;;;;;;;x
dooming_44;Dooming;;;;;;;;;;;;x
dooming_44_desc;Beware the lurkers in the dark;;;;;;;;;;;;x
dooming_45;Dooming;;;;;;;;;;;;x
dooming_45_desc;Accident will happen;;;;;;;;;;;;x
dooming_46;Dooming;;;;;;;;;;;;x
dooming_46_desc;All is not as it seems;;;;;;;;;;;;x
dooming_47;Dooming;;;;;;;;;;;;x
dooming_47_desc;A small misfortune leads to a bigger misfortune which leads to thy death;;;;;;;;;;;;x
dooming_48;Dooming;;;;;;;;;;;;x
dooming_48_desc;Among great celebration you shall leave this world;;;;;;;;;;;;x
dooming_49;Dooming;;;;;;;;;;;;x
dooming_49_desc;That which does not kill you has delayed the inevitable;;;;;;;;;;;;x
dooming_50;Dooming;;;;;;;;;;;;x
dooming_50_desc;Fear the fair maiden from the east;;;;;;;;;;;;x
