##########
# SKAVEN #
##########
###ÄNSI
#Society
pick_breeder;Pick Breeder;;;;;;;;;;;;;x
pick_breeder_desc;You have a wide selection of Breeders, oh Great One! Pick one or a dozen for yourself? Breeders are stinky numb-dumb bloated filthy creatures, but you can use them to store many little ratlings inside their ugly belly and spawn a thousand good and powerful Skaven!;;;;;;;;;;;;;x
#
# SKAVEN EVENTS
#
#
# SKAVEN CLEANSING
#
EVTDESCADR_skaven_cleansing_marshal;This province is infested by a massive Greenskin population. It is only right that your liege funds an expedition to cleanse it from these troublesome pests.;;;;;;;;;;;;x
EVTOPTA_skaven_cleansing_marshal;I will plead for it at once.;;;;;;;;;;;;x
EVTDESCADR_skaven_cleansing_marshal_liege;The land of [From.Location.GetName] is still infested by a massive Skaven population, hiding in underground burrows. Your subjects have pleaded many times for you to fund an expedition to exterminate them.;;;;;;;;;;;;x
EVTOPTA_skaven_cleansing_marshal_liege;Sounds reasonable.;;;;;;;;;;;;x
EVTOPTB_skaven_cleansing_marshal_liege;We cannot spare anything for this.;;;;;;;;;;;;x
EVTDESC_skaven_cleansing_success;Your expedition did their job and exterminated every last one of the Skaven pests still marauding in your land.;;;;;;;;;;;;x
EVTOPTA_skaven_cleansing_success;Good.;;;;;;;;;;;;x
EVTDESC_skaven_cleansing_failure;The expedition had catastrophic results: not only the Skaven repelled your forces, the battle has stirred them into a bloodlust, and now, if they gain further momentum, they might band into a full verminous horde.;;;;;;;;;;;;x
EVTOPTA_skaven_cleansing_failure;We must be prepared!;;;;;;;;;;;;x
#
scarlet_elf_cap_mushroom;Scarlet Elf Cap;;;;;;;;;;;;;x
scarlet_elf_cap_mushroom_desc;A pointy, warty mushroom that smells foul and seems to ooze a red-black sludge. This innocuous-seeming mushroom is poisonous, and grows in damp places.;;;;;;;;;;;;;x
madcap_mushroom;Madcap Mushrooms;;;;;;;;;;;;;x
madcap_mushroom_desc;The hallucinogenic mad cap mushrooms are popular with the Goblin tribes. When consumed before battle, the user slips into a mad, destructive rage.;;;;;;;;;;;;;x
EVTDESC_mageproc_43;Consuming the mushroom raw greatly enhances your abilities and sends mad visions into your brain,  ;;;;;;;;;;;;;x
EVTOPTA_mageproc_43;Consume Scarlet Elf Cap;;;;;;;;;;;;;x
EVTOPTB_mageproc_43;Consume Madcap;;;;;;;;;;;;;x
poisoned_weapons;Poisoned Weapons;;;;;;;;;;;;;x
poisoned_weapons_desc;;;;;;;;;;;;;;x
madcap_frenzy;Madcap Frenzy;;;;;;;;;;;;;x
madcap_frenzy_desc;Greenskins use these hallucinogenic mushrooms to drive themselves into a frenzied state.;;;;;;;;;;;;;x
warpstone_1;Warpstone Shard I;;;;;;;;;;;;;x
warpstone_1_desc;A precious warpstone shard, charged with glowing unstable power.;;;;;;;;;;;;;x
warpstone_2;Warpstone Shards II;;;;;;;;;;;;;x
warpstone_2_desc;Two precious warpstone shards, charged with glowing unstable power.;;;;;;;;;;;;;x
warpstone_3;Warpstone Shards III;;;;;;;;;;;;;x
warpstone_3_desc;Three precious warpstone shards, charged with glowing unstable power.;;;;;;;;;;;;;x
warpstone_4;Warpstone Shards IV;;;;;;;;;;;;;x
warpstone_4_desc;Four precious warpstone shards, charged with glowing unstable power.;;;;;;;;;;;;;x
warpstone_5;Warpstone Shards V;;;;;;;;;;;;;x
warpstone_5_desc;Five precious warpstone shards, charged with glowing unstable power.;;;;;;;;;;;;;x
EVTDESCskavens1002;Most excellent news, o Great Leader! Your seed has brought forth a tough and most vicious black ratling! It will grow into a most powerful and strongest Stormvermin or a most cunning and shadowy Assassin, for sure!;;;;;;;;;;;;;;x
EVTOPTAskavens1002;Good-good!;;;;;;;;;;;;;;x
EVTDESCskavens1003;The Horned Rat blesses you, most Excellent Commander! A white-furred ratling has come out of one of your breeders. It will grow-grow into one of the most exalted and wisest prohets of the Underempire, a Grey Seer-Seer!;;;;;;;;;;;;;;x
EVTOPTAskavens1003;Yes-yes!;;;;;;;;;;;;;;x
EVTDESCskavens1004;Your horns have grown and your powers developed, tuned after a strenous and deadly training with other would-be Grey Seers. Now now you're ready to take your rightful place-place as a most illustrious and great-magnificent spiritual guide of the Skaven: a Grey Seer.;;;;;;;;;;;;;;x
EVTOPTAskavens1004;The Horned Rat speaks through me-me.;;;;;;;;;;;;;;x
EVTDESCskavens2;You're so tired, why haven't you achieved all you promised yourself to-to? Wasn't the world yours to command?;;;;;;;;;;;;;;x
EVTOPTAskavens2;No no! Not my time yet! I'm the best Skaven ever! I can't d-!;;;;;;;;;;;;;;x
EVTOPTAskavens2b;No no! Not my time yet! I'm the best Skaven ever! I can't die-die!;;;;;;;;;;;;;;x
EVTDESCskavens1006;This ratling might be of some use for your great plan of world domination, o Great Leader! What should be done with him so that he might serve you in all of his insignificance?;;;;;;;;;;;;;;x
EVTOPTAskavens1006;*Groom as an Elite Stormvermin*;;;;;;;;;;;;;;x
EVTOPTBskavens1006;*Groom as a Master Moulder*;;;;;;;;;;;;;;x
EVTOPTCskavens1006;*Groom as a Plaguelord*;;;;;;;;;;;;;;x
EVTOPTDskavens1006;*Groom as a Master Assassin*;;;;;;;;;;;;;;x
EVTOPTEskavens1006;*Groom as a Warlock-Engineer*;;;;;;;;;;;;;;x
EVTOPTFskavens1006;No-no! This ratling is useless!;;;;;;;;;;;;;;x
EVTDESCskavens1007;After long training, you've become a fierce Stormvermin, ready to fight and kill-kill and eventually rise through the other warlords and becoming the greatest Skaven ever!;;;;;;;;;;;;;;x
EVTOPTAskavens1007;Yes-yes!;;;;;;;;;;;;;;x
EVTDESCskavens1008;After long studying you've been blessed by the decaying touch of the Horned Rat, thus fully becoming a Plaguelord, ready to spread the devastating plagues of your lord and eventually rise through the other warlords and becoming the greatest Skaven ever!;;;;;;;;;;;;;;x
EVTOPTAskavens1008;Yes-yes!;;;;;;;;;;;;;;x
EVTDESCskavens1009;After long studying and experimenting, you've become a rightly-feared Master Moulder, capable of creating all sorts of nightmarish warbeast to help you in your road to glory, allowing you to eventually rise through the other warlords and becoming the greatest Skaven ever!;;;;;;;;;;;;;;x
EVTOPTAskavens1009;Yes-yes!;;;;;;;;;;;;;;x
EVTDESCskavens1010;After long training in the dark you've become one of the sneakiest deadlyest assassins of the prestigious Clan Eshin. Your dark skills will be of great use to your employers and yourself, as you prepare to kill your way to the top and eventually rise through the other warlords and becoming the greatest Skaven ever!;;;;;;;;;;;;;;x
EVTOPTAskavens1010;Yes-yes!;;;;;;;;;;;;;;x
EVTDESCskavens1011;After long studying and experimenting, you've become a respected and feared Warlock-Engineer, capable of twisting magic and tecnology together, powering deadly warmachines with the glowing energies of Warpstone. These creations will surely help you fulfill your destiny, to eventually rise through the other warlords and becoming the greatest Skaven ever!;;;;;;;;;;;;;;x
EVTOPTAskavens1011;Yes-yes!;;;;;;;;;;;;;;x
EVTDESCskavens1012;Some of your masters, clearly envious of your potential, have conspired to undermine your training and force you to fail. Of course, this is but a minor setback: you will reach the position of absolute power you deserve, eventually?;;;;;;;;;;;;;;x
EVTOPTAskavens1012;Soon-soon.. Soon-soon?;;;;;;;;;;;;;;x
EVTDESCskavens1013;Some of your masters, clearly envious of your potential, have conspired to plot your demise before you could finish your training and overthrow them!;;;;;;;;;;;;;;x
EVTOPTAskavens1013;Yeaaargh!!;;;;;;;;;;;;;;x
EVTDESCskavens4;We Skaven of [From.GetName] surely agree with you, o Most Cunning and Generous Leader! Clearly the ways of your Clan are the most enlightnened and fated to succeed, especially under your wisest guide, yes-yes! Our only desire is to serve-lick you, o most magnanimous and intelligent Master!;;;;;;;;;;;;;;x
EVTOPTAskavens4;That's better-well!;;;;;;;;;;;;;;x
EVTDESCskavens7;A most precious piece of pure warpstone has been recovered from one of your mines.;;;;;;;;;;;;;;x
EVTOPTAskavens7;Mine!;;;;;;;;;;;;;;x
EVTOPTBskavens7;Don't care.;;;;;;;;;;;;;;x
#
# TITLE HELP
#
EVTDESCskavens8;The Great Leader could sure use some help managing his great-great underlordship, yes-yes? Perhaps you could lend him a pawn, o Illustrious Advisor?;;;;;;;;;;;;;;x
EVTOPTAskavens8;Yes-yes!;;;;;;;;;;;;;;x
EVTOPTBskavens8;No, too much to worry about right now-now.;;;;;;;;;;;;;;x
EVTDESCskavens8001;[From.GetFirstName] claims he could help you manage your ever-so-growing under-realm, o Mighty Leader! You just need to give him some of your tunnels to manage.;;;;;;;;;;;;;;x
EVTOPTAskavens8001;Well-well.;;;;;;;;;;;;;;x
EVTOPTBskavens8001;Never! It's mine-mine!;;;;;;;;;;;;;;x
EVTDESCskavens8002;Your Most Magnificent Leader has recognized the great help you could give him-him and granted you some of his mighty burdens.;;;;;;;;;;;;;;x
EVTOPTAskavens8002;Excellent!;;;;;;;;;;;;;;x
EVTDESCskavens8003;Your Most Magnificent Leader does not seem to recognize the hardships of command and has refused your proposal-deal.;;;;;;;;;;;;;;x
EVTOPTAskavens8003;He'll regret it!;;;;;;;;;;;;;;x
EVTDESCskavens9;The Great Leader could sure use some help managing his great-great underlordship, yes-yes? Perhaps you could lend him a pawn, o Illustrious Advisor?;;;;;;;;;;;;;;x
EVTOPTAskavens9;Yes-yes!;;;;;;;;;;;;;;x
EVTOPTBskavens9;No, too much to worry about right now-now.;;;;;;;;;;;;;;x
EVTDESCskavens90001;[From.GetFirstName] claims he could help you manage your ever-so-growing under-realm, o Mighty Leader! You just need to give him some of your tunnels to manage.;;;;;;;;;;;;;;x
EVTOPTskavens90001A;Well-well.;;;;;;;;;;;;;;x
EVTOPTskavens90001B;Well-well, send him far-far.;;;;;;;;;;;;;;x
EVTOPTBskavens90001;Never! It's mine-mine!;;;;;;;;;;;;;;x
EVTOPTCskavens90001;I can manage-manage!;;;;;;;;;;;;;;x
#
# SKAVEN DUMP
#
title_seer_heir;Appoint Successor Seer;;;;;;;;;;;;;x
title_seer_heir_desc;Of all the useless tail-kissing liars incompetently stumbling around me, you are the one I like the most-most!;;;;;;;;;;;;;x
skaven_surface_tunnels;Underempire Tunnels;;;;;;;;;;;;x
skaven_surface_tunnels_desc;The Skaven utilise a complex series of tunnels, passageways, and caverns to navigate between settlements and between destinations on the surface.;;;;;;;;;;;;;x

# SKAVEN MISC
monthly_warpstone_tokens;Monthly warpstone tokens;;;;;;;;;;;;;x
