### Events
###ÄNSI
# Fake Map Modes
JOB_FAKE_MAP_MODE_Holdings_4;\nHoldings: §Y4§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Holdings_5;\nHoldings: §Y5§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Holdings_6;\nHoldings: §Y6§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Holdings_7;\nHoldings: §Y7§!\n;;;;;;;;;;;;;x
# Number of Holding Slots:
JOB_FAKE_MAP_MODE_Holding_Slots_1;\nHolding Slots: §Y1§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Holding_Slots_2;\nHolding Slots: §Y2§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Holding_Slots_3;\nHolding Slots: §Y3§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Holding_Slots_4;\nHolding Slots: §Y4§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Holding_Slots_5;\nHolding Slots: §Y5§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Holding_Slots_6;\nHolding Slots: §Y6§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Holding_Slots_7;\nHolding Slots: §Y7§!\n;;;;;;;;;;;;;x
# Number of Empty Holding Slots:
JOB_FAKE_MAP_MODE_Empty_Holdings_0;\nEmpty Holding Slots: §YNone§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Empty_Holdings_1;\nEmpty Holding Slots: §Y1§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Empty_Holdings_2;\nEmpty Holding Slots: §Y2§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Empty_Holdings_3;\nEmpty Holding Slots: §Y3§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Empty_Holdings_4;\nEmpty Holding Slots: §Y4§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Empty_Holdings_5;\nEmpty Holding Slots: §Y5§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Empty_Holdings_6;\nEmpty Holding Slots: §Y6§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Empty_Holdings_7;\nEmpty Holding Slots: §Y7§!\n;;;;;;;;;;;;;x

# Prosperity and Depopulation:
JOB_FAKE_MAP_MODE_Prosperity_3;\n§YBooming§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Prosperity_2;\n§YFlourishing§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Prosperity_1;\n§YProspering§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Depopulation_1;\n§YMinor Depopulation§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Depopulation_2;\n§YSignificant Depopulation§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Depopulation_3;\n§YSevere Depopulation§!\n;;;;;;;;;;;;;x
# Hospital Level:
JOB_FAKE_MAP_MODE_HOSPITAL_0;\nHospital: §YNone§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_HOSPITAL_1;\nHospital: §YLevel I§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_HOSPITAL_2;\nHospital: §YLevel II§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_HOSPITAL_3;\nHospital: §YLevel III§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_HOSPITAL_4;\nHospital: §YLevel IV§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_HOSPITAL_5;\nHospital: §YLevel V§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_HOSPITAL_6;\nHospital: §YLevel VI§!\n;;;;;;;;;;;;;x
# Disease Resistance:
JOB_FAKE_MAP_MODE_DISEASE_NEG_30S;\nDisease Resistance §Y< -30%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_NEG_20S;\n§Y-30% <=§! Disease Resistance §Y< -20%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_NEG_10S;\n§Y-20% <=§! Disease Resistance §Y< -10%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_NEG_01S;\n§Y-10% <=§! Disease Resistance §Y< 0%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_0;\n§Y0% <=§! Disease Resistance §Y< 10%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_10;\n§Y10% <=§! Disease Resistance §Y< 20%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_20;\n§Y20% <=§! Disease Resistance §Y< 30%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_30;\n§Y30% <=§! Disease Resistance §Y< 40%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_40;\n§Y40% <=§! Disease Resistance §Y< 50%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_50;\n§Y50% <=§! Disease Resistance §Y< 60%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_60;\n§Y60% <=§! Disease Resistance §Y< 70%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_70;\n§Y70% <=§! Disease Resistance §Y< 80%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_80;\n§Y80% <=§! Disease Resistance §Y< 90%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_90;\n§Y90% <=§! Disease Resistance §Y< 100%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_DISEASE_100;\n§Y100% <=§! Disease Resistance\n;;;;;;;;;;;;;x

# Succession Laws:
JOB_FAKE_MAP_MODE_NOMAD_SUCCESSION;\nSuccession: §YNomadic§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_ELECTIVE_GAVELKIND;\nSuccession: §YElective Gavelkind§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_TANISTRY;\nSuccession: §YTanistry§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_ELDERSHIP;\nSuccession: §YEldership§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_GAVELKIND;\nSuccession: §YGavelkind§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_FEUDAL_ELECTIVE;\nSuccession: §YElective Monarchy§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_ULTIMOGENITURE;\nSuccession: §YUltimogeniture§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_SENIORITY;\nSuccession: §YSeniority§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_PRIMOGENITURE;\nSuccession: §YPrimogeniture§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_TURKISH_SUCCESSION;\nSuccession: §YOpen§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_PATRICIAN_ELECTIVE;\nSuccession: §YPatrician Elective§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_OPEN_ELECTIVE;\nSuccession: §YOpen Elective§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_INVESTITURE;\nSuccession: §YInvestiture§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_PAPAL_SUCCESSION;\nSuccession: §YPapal§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_APPOINTMENT;\nSuccession: §YAppointment§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_OFFMAP_SUCCESSION;\nSuccession: §YAppointment§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_HRE_ELECTIVE;\nSuccession: §YImperial Elective§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_BYZANTINE_ELECTIVE;\nSuccession: §YPrincely Elective§!\n;;;;;;;;;;;;;x
# Power Relative to Liege:
JOB_FAKE_MAP_MODE_Vassal_Power_0_to_25;\nPower Relative to Liege: §Y0-25%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Vassal_Power_25_to_50;\nPower Relative to Liege: §Y25-50%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Vassal_Power_50_to_75;\nPower Relative to Liege: §Y50-75%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Vassal_Power_75_to_100;\nPower Relative to Liege: §Y75-100%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Vassal_Power_100_to_125;\nPower Relative to Liege: §Y100-125%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Vassal_Power_125_to_150;\nPower Relative to Liege: §Y125-150%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Vassal_Power_150_to_175;\nPower Relative to Liege: §Y150-175%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Vassal_Power_175_to_200;\nPower Relative to Liege: §Y175-200%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Vassal_Power_200;\nPower Relative to Liege: §Y>=200%§!\n;;;;;;;;;;;;;x
# Powerful Vassals:
JOB_FAKE_MAP_MODE_POWERFUL_VASSAL;\nPowerful Vassal\n;;;;;;;;;;;;;x

# Relative Power as a Defender (Including Allies):
JOB_FAKE_MAP_MODE_REALM_POWER_DEFENDER_0_to_25;\nRelative Power as a Defender: §Y0-25%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_DEFENDER_25_to_50;\nRelative Power as a Defender: §Y25-50%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_DEFENDER_50_to_75;\nRelative Power as a Defender: §Y50-75%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_DEFENDER_75_to_100;\nRelative Power as a Defender: §Y75-100%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_DEFENDER_100_to_125;\nRelative Power as a Defender: §Y100-125%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_DEFENDER_125_to_150;\nRelative Power as a Defender: §Y125-150%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_DEFENDER_150_to_175;\nRelative Power as a Defender: §Y150-175%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_DEFENDER_175_to_200;\nRelative Power as a Defender: §Y175-200%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_DEFENDER_200;\nRelative Power as a Defender: §Y>=200%§!\n;;;;;;;;;;;;;x
# Relative Power as an Attacker (Including Allies):
JOB_FAKE_MAP_MODE_REALM_POWER_ATTACKER_0_to_25;\nRelative Power as an Attacker: §Y0-25%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_ATTACKER_25_to_50;\nRelative Power as an Attacker: §Y25-50%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_ATTACKER_50_to_75;\nRelative Power as an Attacker: §Y50-75%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_ATTACKER_75_to_100;\nRelative Power as an Attacker: §Y75-100%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_ATTACKER_100_to_125;\nRelative Power as an Attacker: §Y100-125%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_ATTACKER_125_to_150;\nRelative Power as an Attacker: §Y125-150%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_ATTACKER_150_to_175;\nRelative Power as an Attacker: §Y150-175%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_ATTACKER_175_to_200;\nRelative Power as an Attacker: §Y175-200%§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_REALM_POWER_ATTACKER_200;\nRelative Power as an Attacker: §Y>=200%§!\n;;;;;;;;;;;;;x

# Regions:
JOB_FAKE_MAP_MODE_OLD_WORLD_EMPIRE;\nRegion: §YThe Empire§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_OLD_WORLD_BORDER_PRINCES;\nRegion: §YBorder Princes§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_OLD_WORLD_BRETONNIA;\nRegion: §YBretonnia§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_OLD_WORLD_TILEA;\nRegion: §YTilea§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_OLD_WORLD_ESTALIA;\nRegion: §YEstalia§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_OLD_WORLD_KISLEV;\nRegion: §YKislev§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_TROLL_COUNTRY;\nRegion: §YTroll Country§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_NORSCA;\nRegion: §YNorsca§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_CHAOS_WASTES;\nRegion: §YChaos Wastes§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_DARKLANDS;\nRegion: §YDarklands§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_DRAK_ANKOR;\nRegion: §YDrak Ankor§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_KARAZ_ANKOR;\nRegion: §YKaraz Ankor§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_BADLANDS;\nRegion: §YBadlands§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_GREATER_ARABY;\nRegion: §YAraby§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_NEHEKHARA;\nRegion: §YNehekhara§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_NEW_WORLD_LUSTRIA;\nRegion: §YLustria§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_NEW_WORLD_NAGGAROTH;\nRegion: §YNaggaroth§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_NEW_WORLD_ARNHEIM;\nRegion: §YArnheim§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_ULTHUAN;\nRegion: §YUlthuan§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_ATHEL_LOREN;\nRegion: §YAthel Loren§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_ALBION;\nRegion: §YAlbion§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_DRAGON_ISLES;\nRegion: §YDragon Isles§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_MOUNTAINS_MOURN;\nRegion: §YMountains of Mourn§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_WORLD_UNDEREMPIRE;\nRegion: §YUnder-Empire§!\n;;;;;;;;;;;;;x
# Control:
JOB_FAKE_MAP_MODE_NOT_CONTROLLED_TOP_LIEGE;Not completely controlled by top liege\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_NOT_CONTROLLED_LOCAL_COUNT;Not completely controlled by local count\n;;;;;;;;;;;;;x

# Technology:
JOB_FAKE_MAP_MODE_Light_Infantry_0;\nTechnology: §YLight Infantry 0§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Light_Infantry_1;\nTechnology: §YLight Infantry I§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Light_Infantry_2;\nTechnology: §YLight Infantry II§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Light_Infantry_3;\nTechnology: §YLight Infantry III§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Light_Infantry_4;\nTechnology: §YLight Infantry IV§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Light_Infantry_5;\nTechnology: §YLight Infantry V§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Light_Infantry_6;\nTechnology: §YLight Infantry VI§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Light_Infantry_7;\nTechnology: §YLight Infantry VII§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Light_Infantry_8;\nTechnology: §YLight Infantry VIII§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Castle_Infrastructure_0;\nTechnology: §YCastle Infrastructure 0§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Castle_Infrastructure_1;\nTechnology: §YCastle Infrastructure I§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Castle_Infrastructure_2;\nTechnology: §YCastle Infrastructure II§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Castle_Infrastructure_3;\nTechnology: §YCastle Infrastructure III§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Castle_Infrastructure_4;\nTechnology: §YCastle Infrastructure IV§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Castle_Infrastructure_5;\nTechnology: §YCastle Infrastructure V§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Castle_Infrastructure_6;\nTechnology: §YCastle Infrastructure VI§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Castle_Infrastructure_7;\nTechnology: §YCastle Infrastructure VII§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Castle_Infrastructure_8;\nTechnology: §YCastle Infrastructure VIII§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Noble_Customs_0;\nTechnology: §YNoble Customs 0§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Noble_Customs_1;\nTechnology: §YNoble Customs I§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Noble_Customs_2;\nTechnology: §YNoble Customs II§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Noble_Customs_3;\nTechnology: §YNoble Customs III§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Noble_Customs_4;\nTechnology: §YNoble Customs IV§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Noble_Customs_5;\nTechnology: §YNoble Customs V§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Noble_Customs_6;\nTechnology: §YNoble Customs VI§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Noble_Customs_7;\nTechnology: §YNoble Customs VII§!\n;;;;;;;;;;;;;x
JOB_FAKE_MAP_MODE_Noble_Customs_8;\nTechnology: §YNoble Customs VIII§!\n;;;;;;;;;;;;;x
