###ÄNSI
#
# EVENTS
#
EVTDESCOM_600;You have arrived at the [GetCollegeCharacterIsPartOf] equipment stores, everything a wizard could need can be found here at no cost, provided you fill out the correct form in triplicate and get the necessary approval of course. There are many things to see here, thus you decide to start with...;;;;;;;;;;;;;x
EVTOPTACOM_600;Combat Equipment;;;;;;;;;;;;;x
EVTOPTBCOM_600;Other Equipment;;;;;;;;;;;;;x
EVTTITLECOM_601;Combat Equipment;;;;;;;;;;;;;x
EVTDESACOM_601;Combat Equipment will improve your casting in combat.;;;;;;;;;;;;;x
EVTOPTACOM_601;A Power Stone;;;;;;;;;;;;;x
EVTOPTBCOM_601;A Staff;;;;;;;;;;;;;x
EVTTITLECOM_602;A Staff;;;;;;;;;;;;;x
EVTDESCCOM_602;Staff are a reliable choice for those whose choose not to focus on normal weaponry.;;;;;;;;;;;;;x
EVTOPTACOM_602;A basic staff;;;;;;;;;;;;;x
EVTOPTBCOM_602;A good quality staff ;;;;;;;;;;;;;x
EVTOPTCCOM_602;A fine staff ;;;;;;;;;;;;;x
EVTTITLECOM_610;Other;;;;;;;;;;;;;x
EVTDESCCOM_610;Here you will fine equipment to aid in your research and life outside of the college. ;;;;;;;;;;;;;x
EVTOPTACOM_610;Magnifying Eyeglasses;;;;;;;;;;;;;x
#
# DECISIONS
#
found_the_imperial_collages_of_magic;Create the Imperial Colleges of Magic;;;;;;;;;;;;;x
found_new_collages_of_magic;Create a new College of Magic;;;;;;;;;;;;;x
#
# TOOLTIPS
#
EVTTOOLTIPecollege_active_in_empire;A Magic College does not exist in your De Jure Empire.;;;;;;;;;;;;;x
EVTTOOLTIPecollege_active;A Magic College society is established in [From.Capital.GetName].;;;;;;;;;;;;;x
EVTTOOLTIPecollege_learn_on_own;You attempt to learn on your own, while hard and potentially dangerous this will make you stand out amoungst your peers.;;;;;;;;;;;;;x
choose_political_focus_college_allow_tt;Is NOT currently choosing a College Focus;;;;;;;;;;;;;x
college_can_rank_up_to_2_tt;Must be a mage to rank up in a magic society.;;;;;;;;;;;;;x
there_is_a_patriarch_available_to_duel_tt;[GetCollegeOrderCharacterIsPartOf] either has no leader or the leader is able to be dueled.;;;;;;;;;;;;;x
can_establish_local_presence_tt;Has not established a [From.GetCollegeOrderRankIsPartOf] Presence already.;;;;;;;;;;;;;x
powerstone_effect_tt;Power Stones allow for storage of magic\n§GIncreases Battle Magic Pool§!;;;;;;;;;;;;;x
#
# POWERS
#
college_increased_xp;Increased Magic XP;;;;;;;;;;;;;x
college_increased_xp_power_desc;The amount of §GMagic XP§! you gain on the battlefield increases.;;;;;;;;;;;;;x
powerstones_discovery;[GetPowerStonePower];;;;;;;;;;;;;x
powerstones_discovery_power_desc;[GetPowerStonePowerDesc];;;;;;;;;;;;;x

String_powerstones_1;Warpstone Alternative Research;;;;;;;;;;;;;x
String_powerstones_1_desc;Warpstone is known to be unbelievably dangerous and corrupting, not to mention illegal, yet the theory of storing large amounts of magic for future use still has merit, discovering a method of achieving this would make me renowned throughout the colleges!;;;;;;;;;;;;;x
String_powerstones_2;Craft the first [GetCollegeOrderCharacterIsPartOf] Powerstone;;;;;;;;;;;;;x
String_powerstones_2_desc;The so called Power Stone of our wind has yet be crafted, while the glory of first Power Stone forged by human hands has been taken by another I can still be the first to craft one for use by the [GetCollegeOrderCharacterIsPartOf]!;;;;;;;;;;;;;x
String_powerstones_3;Craft a Powerstone;;;;;;;;;;;;;x
String_powerstones_3_desc;The science of crafting a power stone is well understood, but there is still much skill required in making one.;;;;;;;;;;;;;x

college_equipment_requisition;Requisition Equipment;;;;;;;;;;;;;x
college_equipment_requisition_desc;Allows requisition of equipment from the [GetCollegeCharacterIsPartOf] quartermaster.;;;;;;;;;;;;;x
college_equipment_requisition_power_desc;Allows requisition of equipment from the [GetCollegeCharacterIsPartOf] quartermaster.;;;;;;;;;;;;;x


political_focus_college;Choose College Focus;;;;;;;;;;;;;x
political_focus_college_desc;All [From.GetCollegeOrderRankIsPartOf]'s must choose between pure magical research, socialising with their superiors or aiding the realm from the frontlines as their path to advancement.;;;;;;;;;;;;;x
political_focus_college_power_desc;Enables §Gright-clicking§! on your own character portrait, in order to choose a focus between research, socialising or war.;;;;;;;;;;;;;x

favouritism_colleges;Show Favouritism;;;;;;;;;;;;;x
favouritism_colleges_desc;It is natural that certain individuals will show themselves as more worthy of my attention, naturally they will also owe me a favour for my time.;;;;;;;;;;;;;x
favouritism_colleges_power_desc;Enables §Gright-clicking§! on other characters portraits to rank them up.;;;;;;;;;;;;;x

establish_local_college_presence;Establish [From.GetCollegeOrderCharacterIsPartOf] Presence;;;;;;;;;;;;;x
establish_local_college_presence_desc;As a high ranking [From.GetCollegeOrderRankIsPartOf] it is only natural that members of the [From.GetCollegeOrderCharacterIsPartOf] would frequent my demesne, perhaps the [From.GetCollegeOrderCharacterIsPartOf] could use an official building here.;;;;;;;;;;;;;x
establish_local_college_presence_power_desc;Enables §Gright-clicking§! on a city or castle and creating a new building.;;;;;;;;;;;;;x

#
# BUILDINGS
#
ca_college_of_magic;[GetCollegeInLocation];;;;;;;;;;;;;x
ct_college_of_magic;[GetCollegeInLocation];;;;;;;;;;;;;x
ca_college_of_magic_desc;Here the 8 orders train students and advance mankind’s understandings of the Arcane.;;;;;;;;;;;;;x
ca_college_of_magic_local;[GetCollegeOrderLocal] Presence;;;;;;;;;;;;;x
ct_college_of_magic_local;[GetCollegeOrderLocal] Presence;;;;;;;;;;;;;x
ca_college_of_magic_local_desc;A local lord achieved prominence as leader of the [GetCollegeOrderLocal], members still frequent this area heavily.;;;;;;;;;;;;;x
#
# SOCIETY CURRENCY
#
currency_name_college_of_magic;Influence;;;;;;;;;;;;;x
CURRcollege_learn_on_own;Independent Study §G+1§!;;;;;;;;;;;;;x
CURRcollege_magic_power_1;Magic Power 1 §G+0.25§!;;;;;;;;;;;;;x
CURRcollege_magic_power_2;Magic Power 2 §G+1§!;;;;;;;;;;;;;x
CURRcollege_magic_power_3;Magic Power 3 §G+2§!;;;;;;;;;;;;;x
CURRcollege_magic_power_4;Magic Power 4 §G+4§!;;;;;;;;;;;;;x
#
# SOCIETY UI
#
String_college_of_magic_imperial;The Imperial Colleges of Magic;;;;;;;;;;;;;;x
college_of_magic_imperial_rank_1_male;Apprentice;;;;;;;;;;;;;x
college_of_magic_imperial_rank_1_female;Apprentice;;;;;;;;;;;;;x
college_of_magic_imperial_rank_2_male;Journeyman Wizard;;;;;;;;;;;;;x
college_of_magic_imperial_rank_2_female;Journeyman Wizard;;;;;;;;;;;;;x
college_of_magic_imperial_rank_3_male;Magister;;;;;;;;;;;;;x
college_of_magic_imperial_rank_3_female;Magister;;;;;;;;;;;;;x
college_of_magic_imperial_rank_4_male;Lord Magister;;;;;;;;;;;;;x
college_of_magic_imperial_rank_4_female;Lord Magister;;;;;;;;;;;;;x
college_of_magic_imperial_rank_5_male;Patriarch;;;;;;;;;;;;;x
college_of_magic_imperial_rank_5_female;Matriarch;;;;;;;;;;;;;x
college_of_magic_imperial_rank_6_male;Supreme Patriarch;;;;;;;;;;;;;x
college_of_magic_imperial_rank_6_female;Supreme Matriarch;;;;;;;;;;;;;x
college_of_magic_imperial_leader_desc;Lord of Magic;;;;;;;;;;;;;x
college_of_magic_imperial;The Imperial Colleges of Magic;;;;;;;;;;;;;x
college_of_magic_imperial_desc;The Imperial Colleges of Magic where founded in the year [global_college_of_magic_imperial_year_of_founding.GetValue], in the city of [d_imperial_college_of_magic.GetAdjective] on the orders of [d_imperial_college_of_magic.college_of_magic_founder_per.GetTitledNameWithNick] to serve as a place of training for future generations of [d_imperial_college_of_magic.college_of_magic_founder_per.Culture.GetName] mages.;;;;;;;;;;;;;x


String_college_of_magic_dynamic_1;The [d_college_of_magic_dynamic_1.GetName];;;;;;;;;;;;;x
college_of_magic_dynamic_1_rank_1_male;Apprentice;;;;;;;;;;;;;x
college_of_magic_dynamic_1_rank_1_female;Apprentice;;;;;;;;;;;;;x
college_of_magic_dynamic_1_rank_2_male;Journeyman Wizard;;;;;;;;;;;;;x
college_of_magic_dynamic_1_rank_2_female;Journeyman Wizard;;;;;;;;;;;;;x
college_of_magic_dynamic_1_rank_3_male;Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_1_rank_3_female;Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_1_rank_4_male;Lord Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_1_rank_4_female;Lord Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_1_rank_5_male;Patriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_1_rank_5_female;Matriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_1_rank_6_male;Supreme Patriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_1_rank_6_female;Supreme Matriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_1_leader_desc;Lord of Magic;;;;;;;;;;;;;x
college_of_magic_dynamic_1;[d_college_of_magic_dynamic_1.GetName];;;;;;;;;;;;;x
college_of_magic_dynamic_1_desc;The [d_college_of_magic_dynamic_1.GetName] was founded in the year [global_college_of_magic_dynamic_1_year_of_founding.GetValue], in the city of [d_college_of_magic_dynamic_1.GetAdjective] on the orders of [d_college_of_magic_dynamic_1.college_of_magic_founder_per.GetTitledNameWithNick] to serve as a place of training for future generations of [d_college_of_magic_dynamic_1.college_of_magic_founder_per.Culture.GetName] mages.;;;;;;;;;;;;;x

String_college_of_magic_dynamic_2;The [d_college_of_magic_dynamic_2.GetName];;;;;;;;;;;;;x
college_of_magic_dynamic_2_rank_1_male;Apprentice;;;;;;;;;;;;;x
college_of_magic_dynamic_2_rank_1_female;Apprentice;;;;;;;;;;;;;x
college_of_magic_dynamic_2_rank_2_male;Journeyman Wizard;;;;;;;;;;;;;x
college_of_magic_dynamic_2_rank_2_female;Journeyman Wizard;;;;;;;;;;;;;x
college_of_magic_dynamic_2_rank_3_male;Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_2_rank_3_female;Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_2_rank_4_male;Lord Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_2_rank_4_female;Lord Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_2_rank_5_male;Patriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_2_rank_5_female;Matriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_2_rank_6_male;Supreme Patriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_2_rank_6_female;Supreme Matriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_2_leader_desc;Lord of Magic;;;;;;;;;;;;;x
college_of_magic_dynamic_2;[d_college_of_magic_dynamic_2.GetName];;;;;;;;;;;;;x
college_of_magic_dynamic_2_desc;The [d_college_of_magic_dynamic_2.GetName] was founded in the year [global_college_of_magic_dynamic_2_year_of_founding.GetValue], in the city of [d_college_of_magic_dynamic_2.GetAdjective] on the orders of [d_college_of_magic_dynamic_2.college_of_magic_founder_per.GetTitledNameWithNick] to serve as a place of training for future generations of [d_college_of_magic_dynamic_2.college_of_magic_founder_per.Culture.GetName] mages.;;;;;;;;;;;;;x

String_college_of_magic_dynamic_3;The [d_college_of_magic_dynamic_3.GetName];;;;;;;;;;;;;x
college_of_magic_dynamic_3_rank_1_male;Apprentice;;;;;;;;;;;;;x
college_of_magic_dynamic_3_rank_1_female;Apprentice;;;;;;;;;;;;;x
college_of_magic_dynamic_3_rank_2_male;Journeyman Wizard;;;;;;;;;;;;;x
college_of_magic_dynamic_3_rank_2_female;Journeyman Wizard;;;;;;;;;;;;;x
college_of_magic_dynamic_3_rank_3_male;Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_3_rank_3_female;Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_3_rank_4_male;Lord Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_3_rank_4_female;Lord Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_3_rank_5_male;Patriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_3_rank_5_female;Matriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_3_rank_6_male;Supreme Patriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_3_rank_6_female;Supreme Matriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_3_leader_desc;Lord of Magic;;;;;;;;;;;;;x
college_of_magic_dynamic_3;[d_college_of_magic_dynamic_3.GetName];;;;;;;;;;;;;x
college_of_magic_dynamic_3_desc;The [d_college_of_magic_dynamic_3.GetName] was founded in the year [global_college_of_magic_dynamic_3_year_of_founding.GetValue], in the city of [d_college_of_magic_dynamic_3.GetAdjective] on the orders of [d_college_of_magic_dynamic_3.college_of_magic_founder_per.GetTitledNameWithNick] to serve as a place of training for future generations of [d_college_of_magic_dynamic_3.college_of_magic_founder_per.Culture.GetName] mages.;;;;;;;;;;;;;x

String_college_of_magic_dynamic_4;The [d_college_of_magic_dynamic_4.GetName];;;;;;;;;;;;;x
college_of_magic_dynamic_4_rank_1_male;Apprentice;;;;;;;;;;;;;x
college_of_magic_dynamic_4_rank_1_female;Apprentice;;;;;;;;;;;;;x
college_of_magic_dynamic_4_rank_2_male;Journeyman Wizard;;;;;;;;;;;;;x
college_of_magic_dynamic_4_rank_2_female;Journeyman Wizard;;;;;;;;;;;;;x
college_of_magic_dynamic_4_rank_3_male;Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_4_rank_3_female;Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_4_rank_4_male;Lord Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_4_rank_4_female;Lord Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_4_rank_5_male;Patriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_4_rank_5_female;Matriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_4_rank_6_male;Supreme Patriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_4_rank_6_female;Supreme Matriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_4_leader_desc;Lord of Magic;;;;;;;;;;;;;x
college_of_magic_dynamic_4;[d_college_of_magic_dynamic_4.GetName];;;;;;;;;;;;;x
college_of_magic_dynamic_4_desc;The [d_college_of_magic_dynamic_4.GetName] was founded in the year [global_college_of_magic_dynamic_4_year_of_founding.GetValue], in the city of [d_college_of_magic_dynamic_4.GetAdjective] on the orders of [d_college_of_magic_dynamic_4.college_of_magic_founder_per.GetTitledNameWithNick] to serve as a place of training for future generations of [d_college_of_magic_dynamic_4.college_of_magic_founder_per.Culture.GetName] mages.;;;;;;;;;;;;;x

String_college_of_magic_dynamic_5;The [d_college_of_magic_dynamic_5.GetName];;;;;;;;;;;;;x
college_of_magic_dynamic_5_rank_1_male;Apprentice;;;;;;;;;;;;;x
college_of_magic_dynamic_5_rank_1_female;Apprentice;;;;;;;;;;;;;x
college_of_magic_dynamic_5_rank_2_male;Journeyman Wizard;;;;;;;;;;;;;x
college_of_magic_dynamic_5_rank_2_female;Journeyman Wizard;;;;;;;;;;;;;x
college_of_magic_dynamic_5_rank_3_male;Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_5_rank_3_female;Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_5_rank_4_male;Lord Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_5_rank_4_female;Lord Magister;;;;;;;;;;;;;x
college_of_magic_dynamic_5_rank_5_male;Patriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_5_rank_5_female;Matriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_5_rank_6_male;Supreme Patriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_5_rank_6_female;Supreme Matriarch;;;;;;;;;;;;;x
college_of_magic_dynamic_5_leader_desc;Lord of Magic;;;;;;;;;;;;;x
college_of_magic_dynamic_5;[d_college_of_magic_dynamic_5.GetName];;;;;;;;;;;;;x
college_of_magic_dynamic_5_desc;The [d_college_of_magic_dynamic_5.GetName] was founded in the year [global_college_of_magic_dynamic_5_year_of_founding.GetValue], in the city of [d_college_of_magic_dynamic_5.GetAdjective] on the orders of [d_college_of_magic_dynamic_5.college_of_magic_founder_per.GetTitledNameWithNick] to serve as a place of training for future generations of [d_college_of_magic_dynamic_5.college_of_magic_founder_per.Culture.GetName] mages.;;;;;;;;;;;;;x
#
# TITLES
#
d_college_of_magic_dynamic_1;College of Magic;;;;;;;;;;;;;x
d_college_of_magic_dynamic_2;College of Magic;;;;;;;;;;;;;x
d_college_of_magic_dynamic_3;College of Magic;;;;;;;;;;;;;x
d_college_of_magic_dynamic_4;College of Magic;;;;;;;;;;;;;x
d_college_of_magic_dynamic_5;College of Magic;;;;;;;;;;;;;x
#
# ORDERS
#
String_metal_order;Gold Order;;;;;;;;;;;;;x
String_fire_order;Bright Order;;;;;;;;;;;;;x
String_death_order;Amethyst Order;;;;;;;;;;;;;x
String_shadows_order;Grey Order;;;;;;;;;;;;;x
String_beasts_order;Amber Order;;;;;;;;;;;;;x
String_heavens_order;Celestial Order;;;;;;;;;;;;;x
String_light_order;Light Order;;;;;;;;;;;;;x
String_life_order;Jade Order;;;;;;;;;;;;;x
String_generic_order;Order;;;;;;;;;;;;;x

String_metal_order_rank;Gold Wizard;;;;;;;;;;;;;x
String_fire_order_rank;Bright Wizard;;;;;;;;;;;;;x
String_death_order_rank;Amethyst Wizard;;;;;;;;;;;;;x
String_shadows_order_rank;Grey Wizard;;;;;;;;;;;;;x
String_beasts_order_rank;Amber Wizard;;;;;;;;;;;;;x
String_heavens_order_rank;Celestial Wizard;;;;;;;;;;;;;x
String_light_order_rank;Light Wizard;;;;;;;;;;;;;x
String_life_order_rank;Jade Wizard;;;;;;;;;;;;;x
String_generic_order_rank;Wizard;;;;;;;;;;;;;x

title_college_wizard;[GetCollegeOrderRankIsPartOf];;;;;;;;;;;;;x
