#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

#Society
knights_of_bretonnia_rank_3_female;Paladin;;;;;;;;;;;;;x
knights_of_bretonnia_rank_4_female;Grail Knight;;;;;;;;;;;;;x
currency_name_knights_of_bretonnia;Virtues;;;;;;;;;;;;;x
request_to_rank_up_within_bretonnia;Advance to next career.;;;;;;;;;;;;;x
request_bretonnia_currency_tt;Has §Y[Root.Society.GetCurrency]§! greater or equal to [Root.GetSocietyRankUpTooltip1];;;;;;;;;;;;;x
request_bretonnia_virtues_tt;Has all the Virtues for your career.;;;;;;;;;;;;;x
must_have_quest_your_3_years_tt;Has been on the Quest of 3 or more years.;;;;;;;;;;;;;x
#
become_knight_errant;Become Knight Errant;;;;;;;;;;;;;x
become_knight_errant_desc;You must be knighted to gain the benefits of your new station and the associated trait.;;;;;;;;;;;;;x
become_knight;Become Knight of the Realm;;;;;;;;;;;;;x
become_knight_desc;You must be knighted to gain the benefits of your new station and the associated trait.;;;;;;;;;;;;;x
become_grail_knight;Become Grail Knight;;;;;;;;;;;;;x
become_grail_knight_desc;You must be knighted to gain the benefits of your new station and the associated trait.;;;;;;;;;;;;;x
#
#Powers
virtue_chivalry_power;Virtue of Chivalry;;;;;;;;;;;;;x
virtue_chivalry_power_power_desc;Enables §Gright-clicking§! on your own character portrait, in order to take the vow of Chivalry.;;;;;;;;;;;;;x
virtue_knighthood_power;Virtue of Knighthood;;;;;;;;;;;;;x
virtue_knighthood_power_power_desc;Enables §Gright-clicking§! on your own character portrait, in order to take the vow of Knighthood.;;;;;;;;;;;;;x
virtue_quest_power;Virtue of the Quest;;;;;;;;;;;;;x
virtue_quest_power_power_desc;Enables §Gright-clicking§! on your own character portrait, to go back on the Quest for the Holy Grail.;;;;;;;;;;;;;x
virtue_grail_power;Grail Virtue of Knighthood;;;;;;;;;;;;;x
virtue_grail_power_power_desc;Enables §Gright-clicking§! on your own character portrait, in order to upgrade your Virtue of Knighthood.;;;;;;;;;;;;;x
levy_farmers_power_desc;Enables §Gright-clicking§! on a province you control, in order to levy its farmers to help in your wars.;;;;;;;;;;;;;x
blessings_of_the_grail;Blessings of the Grail;;;;;;;;;;;;;x
blessings_of_the_grail_power_desc;Enables you to receive the blessings of the Lady.;;;;;;;;;;;;;x
#

#Modifiers
knights_of_bretonnia_successful_mission;One Successful Mission;;;;;;;;;;;;;x
failed_mission_mission;One Failed Mission;;;;;;;;;;;;;x
knights_of_bretonnia_successful_mission_stacked;Many Successful Missions;;;;;;;;;;;;;x
failed_mission_stacked;Many Failed Missions;;;;;;;;;;;;;x
#
virtue_chivalry;Virtue of Chivalry;;;;;;;;;;;;;x
virtue_chivalry_desc;This knight pursues the Virtue of Chivalry. Every knight must follow a wide-reaching code of conduct.;;;;;;;;;;;;;x
virtue_audacity;Virtue of Audacity;;;;;;;;;;;;;x
virtue_audacity_desc;This knight pursues the Virtue of Audacity. Companion Agilgar of Parravon exemplified this with his daring and cunning when fighting foes much larger than himself.;;;;;;;;;;;;;x
virtue_confidence;Virtue of Confidence;;;;;;;;;;;;;x
virtue_confidence_desc;This knight pursues the Virtue of Confidence. Carleond of Couronne would challenge any foe to a duel, so sure in abilities was he.;;;;;;;;;;;;;x
virtue_discipline;Virtue of Discipline;;;;;;;;;;;;;x
virtue_discipline_desc;This knight pursues the Virtue of Discipline. Marcus of Bordeleaux provided the original example by always facing overwhelming odds with perfect calm and dignity.;;;;;;;;;;;;;x
virtue_duty;Virtue of Duty;;;;;;;;;;;;;x
virtue_duty_desc;This knight pursues the Virtue of Duty. Companion Thierulf of Lyonesse embodied such loyalty, shown in his steadfast duty to Gilles.;;;;;;;;;;;;;x
virtue_empathy;Virtue of Empathy;;;;;;;;;;;;;x
virtue_empathy_desc;This knight pursues the Virtue of Empathy. Martrud of Montfort treated the peasantry well, earning their respect and loyalty.;;;;;;;;;;;;;x
virtue_heroism;Virtue of Heroism;;;;;;;;;;;;;x
virtue_heroism_desc;This knight pursues the Virtue of Heroism. Gilles of Bastonne slew many monsters and pursued them to their darkest lairs, refusing to let such evil blight the innocent.;;;;;;;;;;;;;x
virtue_ideal;Virtue of the Ideal;;;;;;;;;;;;;x
virtue_ideal_desc;This knight pursues the Virtue of the Ideal. Landuin of Mousillon embodied all aspects of the true knight - master of combat as well as great wisdom and heroism.;;;;;;;;;;;;;x
virtue_impetuous_knight;Virtue of the Impetuous Knight;;;;;;;;;;;;;x
virtue_impetuous_knight_desc;This knight pursues the Virtue of the Impetuous Knight. Companion Balduin of Brionne refused to give the enemy a chance to plan or regroup, and always led the charge himself.;;;;;;;;;;;;;x
virtue_joust;Virtue of the Joust;;;;;;;;;;;;;x
virtue_joust_desc;This knight pursues the Virtue of the Joust. Folgar of Artois mastered the lance and other tools of war, winning glory in tournaments and battles.;;;;;;;;;;;;;x
virtue_knightly_temper;Virtue of Knightly Temper;;;;;;;;;;;;;x
virtue_knightly_temper_desc;This knight pursues the Virtue of Knightly Temper. Beren of Gisoreux fought with great aggressiveness, often overwhelming his foe before they could react to his onslaught.;;;;;;;;;;;;;x
virtue_noble_disdain;Virtue of Noble Disdain;;;;;;;;;;;;;x
virtue_noble_disdain_desc;This knight pursues the Virtue of Noble Disdain. Fredemund of Aquitaine had nothing but contempt for those who would use the weapons or tactics of cowards.;;;;;;;;;;;;;x
virtue_penitent;Virtue of the Penitent;;;;;;;;;;;;;x
virtue_penitent_desc;This knight pursues the Virtue of the Penitent. Companion Corduin of L'Anguille never forgot those who were lost, but channelled his grief into great acts of valour;;;;;;;;;;;;;x
virtue_purity;Virtue of Purity;;;;;;;;;;;;;x
virtue_purity_desc;This knight pursues the Virtue of Purity. Rademund of Quenelles championed the Lady in all things, winning glory not for himself, but for her.;;;;;;;;;;;;;x
virtue_stoicism;Virtue of Stoicism;;;;;;;;;;;;;x
virtue_stoicism_desc;This knight pursues the Grail Virtue of Stoicism. Lambard of Carcassonne faced many nightmarish creatures, but never showed fear.;;;;;;;;;;;;;x
virtue_quest;Virtue of the Quest;;;;;;;;;;;;;x
virtue_quest_desc;This knight pursues the Virtue of the Quest. A special virtue has you renounce the use of Lance and you receive visions that direct your quest.;;;;;;;;;;;;;x
virtue_audacity_grail;Grail Virtue of Audacity;;;;;;;;;;;;;x
virtue_audacity_grail_desc;This knight pursues the Grail Virtue of Audacity. Companion Agilgar of Parravon exemplified this with his daring and cunning when fighting foes much larger than himself.;;;;;;;;;;;;;x
virtue_confidence_grail;Grail Virtue of Confidence;;;;;;;;;;;;;x
virtue_confidence_grail_desc;This knight pursues the Grail Virtue of Confidence. Carleond of Couronne would challenge any foe to a duel, so sure in abilities was he.;;;;;;;;;;;;;x
virtue_discipline_grail;Grail Virtue of Discipline;;;;;;;;;;;;;x
virtue_discipline_grail_desc;This knight pursues the Grail Virtue of Discipline. Marcus of Bordeleaux provided the original example by always facing overwhelming odds with perfect calm and dignity.;;;;;;;;;;;;;x
virtue_duty_grail;Grail Virtue of Duty;;;;;;;;;;;;;x
virtue_duty_grail_desc;This knight pursues the Grail Virtue of Duty. Companion Thierulf of Lyonesse embodied such loyalty, shown in his steadfast duty to Gilles.;;;;;;;;;;;;;x
virtue_empathy_grail;Grail Virtue of Empathy;;;;;;;;;;;;;x
virtue_empathy_grail_desc;This knight pursues the Grail Virtue of Empathy. Martrud of Montfort treated the peasantry well, earning their respect and loyalty.;;;;;;;;;;;;;x
virtue_heroism_grail;Grail Virtue of Heroism;;;;;;;;;;;;;x
virtue_heroism_grail_desc;This knight pursues the Grail Virtue of Heroism. Gilles of Bastonne slew many monsters and pursued them to their darkest lairs, refusing to let such evil blight the innocent.;;;;;;;;;;;;;x
virtue_ideal_grail;Grail Virtue of the Ideal;;;;;;;;;;;;;x
virtue_ideal_grail_desc;This knight pursues the Grail Virtue of the Ideal. Landuin of Mousillon embodied all aspects of the true knight - master of combat as well as great wisdom and heroism.;;;;;;;;;;;;;x
virtue_impetuous_knight_grail;Grail Virtue of the Impetuous Knight;;;;;;;;;;;;;x
virtue_impetuous_knight_grail_desc;This knight pursues the Grail Virtue of the Impetuous Knight. Companion Balduin of Brionne refused to give the enemy a chance to plan or regroup, and always led the charge himself.;;;;;;;;;;;;;x
virtue_joust_grail;Grail Virtue of the Joust;;;;;;;;;;;;;x
virtue_joust_grail_desc;This knight pursues the Grail Virtue of the Joust. Folgar of Artois mastered the lance and other tools of war, winning glory in tournaments and battles.;;;;;;;;;;;;;x
virtue_knightly_temper_grail;Grail Virtue of Knightly Temper;;;;;;;;;;;;;x
virtue_knightly_temper_grail_desc;This knight pursues the Grail Virtue of Knightly Temper. Beren of Gisoreux fought with great aggressiveness, often overwhelming his foe before they could react to his onslaught.;;;;;;;;;;;;;x
virtue_noble_disdain_grail;Grail Virtue of Noble Disdain;;;;;;;;;;;;;x
virtue_noble_disdain_grail_desc;This knight pursues the Grail Virtue of Noble Disdain. Fredemund of Aquitaine had nothing but contempt for those who would use the weapons or tactics of cowards.;;;;;;;;;;;;;x
virtue_penitent_grail;Grail Virtue of the Penitent;;;;;;;;;;;;;x
virtue_penitent_grail_desc;This knight pursues the Grail Virtue of the Penitent. Companion Corduin of L'Anguille never forgot those who were lost, but channelled his grief into great acts of valour;;;;;;;;;;;;;x
virtue_purity_grail;Grail Virtue of Purity;;;;;;;;;;;;;x
virtue_purity_grail_desc;This knight pursues the Grail Virtue of Purity. Rademund of Quenelles championed the Lady in all things, winning glory not for himself, but for her.;;;;;;;;;;;;;x
virtue_stoicism_grail;Grail Virtue of Stoicism;;;;;;;;;;;;;x
virtue_stoicism_grail_desc;This knight pursues the Grail Virtue of Stoicism. Lambard of Carcassonne faced many nightmarish creatures, but never showed fear.;;;;;;;;;;;;;x
#

#Triggers
is_bretonnian_tt;You are a Bretonnian;;;;;;;;;;;;;x
is_member_of_bretonnia_trigger_tt;You are a Knight of Bretonnia;;;;;;;;;;;;;x
has_virtue_chivalry_tt;You have taken the Virtue of Chivalry;;;;;;;;;;;;;x
has_virtue_knighthood_tt;You have taken a Virtue of Knighthood;;;;;;;;;;;;;x
has_virtue_quest_tt;You have taken the Virtue of the Quest;;;;;;;;;;;;;x
has_virtue_grail_tt;You have taken a Grail Virtue of Knighthood;;;;;;;;;;;;;x
#

#Name of Quest
quest_troll_rumors_fallback;Rumors of a Troll;;;;;;;;;;;;;x
quest_troll_rumors_desc;There are rumors of a troll taking peasants and sheeps.;;;;;;;;;;;;;x
quest_troll_rumors_tooltip;You are on the hunt for the Troll.;;;;;;;;;;;;;x
quest_orc_rumors_fallback;Rumors of an Orc Warband;;;;;;;;;;;;;x
quest_orc_rumors_desc;You hear rumors that an Orc Warband is raiding the area.;;;;;;;;;;;;;x
quest_orc_rumors_tooltip;You are on the hunt for the Orc Warband.;;;;;;;;;;;;;x
quest_dark_elf_raiders_fallback;Attacking Dark Elf Raiders;;;;;;;;;;;;;x
quest_dark_elf_raiders_desc;You have spoted a black ship in shallow water with a raiding party on the beach.;;;;;;;;;;;;;x
quest_dark_elf_raiders_tooltip;You have decided to attack the raiding party.;;;;;;;;;;;;;x
quest_the_village_fallback;Help the Village;;;;;;;;;;;;;x
quest_the_village_desc;You have been asked to help with saving this Village from Beastmen.;;;;;;;;;;;;;x
quest_the_village_tooltip;You have decided to help the Village with their Beastmen problem.;;;;;;;;;;;;;x
quest_ladys_onlyfans_fallback;Donate money;;;;;;;;;;;;;x
quest_ladys_onlyfans_desc;As every good knight he should be charitable and donate money to the Lady.;;;;;;;;;;;;;x
quest_ladys_onlyfans_tooltip;In the decisions menu you'll be able to donate money.;;;;;;;;;;;;;x
#

#Events
EVTDESC_bretonnia_8;With Bretonnia stabilized your lords and vassals and even they fey enchantress have made their way to the court to ask of you when will you be taking on the Grail Quest to adhere to the Laws of the realm that demand Royarch must be an Grail Knight.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_8;I Shall go on Grail Quest;;;;;;;;;;;;;x
EVTOPTB_bretonnia_8;I Shall Abdicate;;;;;;;;;;;;;x
EVTDESC_bretonnia_11;I have comitted to the under taking of becoming true knight within the ranks of my fellow country men and aim to become an honourable Grail Knight at the end of my journey... yet my familial roots beckon me.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_11;I accept the Lady as the one True God.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_11;I shan't forsake my roots even for The Lady;;;;;;;;;;;;;x
EVTDESC_bretonnia_100;You are about the take the Virtue of Chivalry, meaning that you'll up hold the Royal Laws of Bretonnia and are subject to them, though this is but a formality as you are already bound to the Royal Laws of Bretonnia.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_100;I accept the responsibility;;;;;;;;;;;;;x
EVTOPTB_bretonnia_100;I don't want to be an officer of the Law;;;;;;;;;;;;;x
EVTDESC_bretonnia_101;The Knights of Bretonnia aspire to a set of virtues, each exemplified by one of the original Companions of the Grail but all Knights choose one of the Champions as a patron.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_101;Virtue of Audacity;;;;;;;;;;;;;x
EVTOPTB_bretonnia_101;Virtue of Confidence;;;;;;;;;;;;;x
EVTOPTC_bretonnia_101;Next;;;;;;;;;;;;;x
EVTOPTD_bretonnia_101;Close;;;;;;;;;;;;;x
EVTDESC_bretonnia_102;The Knights of Bretonnia aspire to a set of virtues, each exemplified by one of the original Companions of the Grail but all Knights choose one of the Champions as a patron.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_102;Virtue of Discipline;;;;;;;;;;;;;x
EVTOPTB_bretonnia_102;Virtue of Duty;;;;;;;;;;;;;x
EVTOPTC_bretonnia_102;Next;;;;;;;;;;;;;x
EVTOPTD_bretonnia_102;Back;;;;;;;;;;;;;x
EVTDESC_bretonnia_103;The Knights of Bretonnia aspire to a set of virtues, each exemplified by one of the original Companions of the Grail but all Knights choose one of the Champions as a patron.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_103;Virtue of Empathy;;;;;;;;;;;;;x
EVTOPTB_bretonnia_103;Virtue of Heroism;;;;;;;;;;;;;x
EVTOPTC_bretonnia_103;Next;;;;;;;;;;;;;x
EVTOPTD_bretonnia_103;Back;;;;;;;;;;;;;x
EVTDESC_bretonnia_104;The Knights of Bretonnia aspire to a set of virtues, each exemplified by one of the original Companions of the Grail but all Knights choose one of the Champions as a patron.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_104;Virtue of the Ideal;;;;;;;;;;;;;x
EVTOPTB_bretonnia_104;Virtue of the Impetuous Knight;;;;;;;;;;;;;x
EVTOPTC_bretonnia_104;Next;;;;;;;;;;;;;x
EVTOPTD_bretonnia_104;Back;;;;;;;;;;;;;x
EVTDESC_bretonnia_105;The Knights of Bretonnia aspire to a set of virtues, each exemplified by one of the original Companions of the Grail but all Knights choose one of the Champions as a patron.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_105;Virtue of the Joust;;;;;;;;;;;;;x
EVTOPTB_bretonnia_105;Virtue of Knightly Temper;;;;;;;;;;;;;x
EVTOPTC_bretonnia_105;Next;;;;;;;;;;;;;x
EVTOPTD_bretonnia_105;Back;;;;;;;;;;;;;x
EVTDESC_bretonnia_106;The Knights of Bretonnia aspire to a set of virtues, each exemplified by one of the original Companions of the Grail but all Knights choose one of the Champions as a patron.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_106;Virtue of Noble Disdain;;;;;;;;;;;;;x
EVTOPTB_bretonnia_106;Virtue of the Penitent;;;;;;;;;;;;;x
EVTOPTC_bretonnia_106;Next;;;;;;;;;;;;;x
EVTOPTD_bretonnia_106;Back;;;;;;;;;;;;;x
EVTDESC_bretonnia_107;The Knights of Bretonnia aspire to a set of virtues, each exemplified by one of the original Companions of the Grail but all Knights choose one of the Champions as a patron.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_107;Virtue of Purity;;;;;;;;;;;;;x
EVTOPTB_bretonnia_107;Virtue of Stoicism;;;;;;;;;;;;;x
EVTOPTC_bretonnia_107;Next;;;;;;;;;;;;;x
EVTOPTD_bretonnia_107;Back;;;;;;;;;;;;;x
EVTDESC_bretonnia_108;Will you start to follow the visions again, or will you continue to ignore the Lady?;;;;;;;;;;;;;x
EVTOPTA_bretonnia_108;Lady guides me;;;;;;;;;;;;;x
EVTOPTB_bretonnia_108;Forgive me;;;;;;;;;;;;;x
EVTDESC_bretonnia_109_virtue_audacity;As a knight who pursues the Virtue of Audacity, your patron is Thierulf of Lyonesse who was the most loyal of the Companions, always fighting at the side of his liege.;;;;;;;;;;;;;x
EVTDESC_bretonnia_109_virtue_confidence;;As a knight who pursues the Virtue of Confidence, your patron is Carleond of Couronne who would challenge any foe to single combat, such was his confidence in his prowess.;;;;;;;;;;;;;x
EVTDESC_bretonnia_109_virtue_discipline;;As a knight who pursues the Virtue of Discipline, your patron Marcus of Bordeleaux who took the field against any odds, ever undaunted.;;;;;;;;;;;;;x
EVTDESC_bretonnia_109_virtue_duty;;As a knight who pursues the Virtue of Duty, your patron Thierulf of Lyonesse who was the most loyal of the Companions, always fighting at the side of his liege.;;;;;;;;;;;;;x
EVTDESC_bretonnia_109_virtue_empathy;;As a knight who pursues the Virtue of Empathy, your patron Martrud of Montfort who always championed the peasants and was loved by them in return.;;;;;;;;;;;;;x
EVTDESC_bretonnia_109_virtue_heroism;;As a knight who pursues the Virtue of Heroism, your patron Gilles of Bastonne who was known as the slayer of monsters, renowned for killing creatures of great size.;;;;;;;;;;;;;x
EVTDESC_bretonnia_109_virtue_ideal;;As a knight who pursues the Virtue of the Ideal, your patron Landuin of Mousillon who was the peerless knight, pure in heart, skilled in arm, and wise in mind. Alas, Mousillon has fallen far.;;;;;;;;;;;;;x
EVTDESC_bretonnia_109_virtue_impetuous_knight;;As a knight who pursues the Virtue of the Impetuous Knight, your patron Balduin of Brionne who was always in the forefront of battle, first to engage with his enemies.;;;;;;;;;;;;;x
EVTDESC_bretonnia_109_virtue_joust;;As a knight who pursues the Virtue of the Joust,your patron Folgar of Artois who was unmatched in his skill with the lance.;;;;;;;;;;;;;x
EVTDESC_bretonnia_109_virtue_knightly_temper;;As a knight who pursues the Virtue of Knightly Temper, your patron Beren of Gisoreux who was ever swift to deal death to his foes, striking twice before they could respond.;;;;;;;;;;;;;x
EVTDESC_bretonnia_109_virtue_noble_disdain;;As a knight who pursues the Virtue of Noble Disdain, your patron Fredemund of Aquitaine who never lost his contempt for those who used cowardly weapons rather than fighting face-to-face.;;;;;;;;;;;;;x
EVTDESC_bretonnia_109_virtue_penitent;;As a knight who pursues the Virtue of the Penitent, your patron Corduin of L’Anguille who ever mourned the loss of his beloved to the curse of a hag, yet he fought bravely when summoned.;;;;;;;;;;;;;x
EVTDESC_bretonnia_109_virtue_purity;;As a knight who pursues the Virtue of Purity, your patron Rademund of Quenelles who was the most virtuous champion of the Lady, upholding her honour in every battle.;;;;;;;;;;;;;x
EVTDESC_bretonnia_109_virtue_stoicism;;As a knight who pursues the Virtue of Stoicism, your patron Lambard of Carcassonne who stood firm in the face of fear, and his bravery steeled those around him.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_109;The Lady's will be done;;;;;;;;;;;;;x
EVTOPTB_bretonnia_109;I need more time my dear Lady;;;;;;;;;;;;;x
EVTDESCA_bretonnia_203;The Knights of Bretonnia has seen it fit for you to become a Knight of the Realm.;;;;;;;;;;;;;x
EVTDESCB_bretonnia_203;You are now recognized as seeing the Lady's vision and will be allowed to take up the Quest for the Holy Grail.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_203;For the Lady;;;;;;;;;;;;;x
EVTOPTB_bretonnia_203;For the Lady;;;;;;;;;;;;;x
EVTDESC_bretonnia_204;For whatever reason you have decided to halt your quest for the Holy Grail, be it temporary or permanent.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_204;May the Lady forgive me;;;;;;;;;;;;;x
EVTOPTB_bretonnia_204;No, it's is not for the best;;;;;;;;;;;;;x
EVTDESC_bretonnia_414;While on your travels, a bunch of peasants approach you, begging your assistance in defending their Village from a band of Beastmen. They claim that their Village is deep within the forest next door.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_414;Of course I'll help my subjects;;;;;;;;;;;;;x
EVTOPTB_bretonnia_414;Get away from me you peasant;;;;;;;;;;;;;x
EVTDESC_bretonnia_415;You holdup in the Village waiting till night, when the hordes of Beastmen come charging out of the forest.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_415;Prepare yourself men;;;;;;;;;;;;;x
EVTDESC_bretonnia_416;After successfully defending the Village against the Beastmen, the Villagers stage a wild victory celebration and they drag a statue of a hermaphroditic figure to the centre of the village, prostrating themselves before it.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_416;You join in the fun. What harm can come from participating in local culture?;;;;;;;;;;;;;x
EVTOPTB_bretonnia_416;We will take our leave and leave them to their celebration;;;;;;;;;;;;;x
EVTOPTC_bretonnia_416;This cannot be anything good, burn the Village and her people!;;;;;;;;;;;;;x
EVTDESC_bretonnia_417;We would like for you to donate a small amount of your money to the church to show your generosity.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_417;Of course, for the Lady's glory;;;;;;;;;;;;;x
EVTOPTB_bretonnia_417;"My Money" HA!;;;;;;;;;;;;;x
EVTDESC_bretonnia_418;The Lady has received your gift and sends her thanks.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_418;The Lady be praised;;;;;;;;;;;;;x
EVTDESC_bretonnia_419;After sending in your donation you have confusingy received a small container of soapy water.;;;;;;;;;;;;;x
EVTOPTA_bretonnia_419;Down the hatch 'gulp';;;;;;;;;;;;;x
EVTOPTB_bretonnia_419;What in the name of the Lady is this?;;;;;;;;;;;;;x
#
EVTDESC_bretonnia_400;We have come across an unusual story. Sheep and peasants have gone missing, and despite repeated punishments the shepherds insist that they are not lacking in their duties. They claim a foul beast, as tall as a house and reeking like a tannery lurks in the hills, periodically emerging to devour whatever it can catch. After some conference with your retainers you determine it could very well be a troll! Do you want to investigate?;;;;;;;;;;;;x
EVTOPTBRETONNIA.6.b;No, I seek greater glories than mere trolls!;;;;;;;;;;;;x
EVTDESCBRETONNIA.4;You have quested for a long time now, perhaps it is time to return home and see to your responsibilities there?;;;;;;;;;;;;x
EVTOPTBRETONNIA.7.b;No, wait... what if there is a dragon over there instead?;;;;;;;;;;;;x
EVTDESCBRETONNIA.7;After a week of searching, you finally come upon some troll tracks which lead to a dark cave which emanates horrendous smells and sounds. It seems there are more than one after all. Girding yourself as best as you are able, you light some torches and prepare to destroy this threat to the local community.;;;;;;;;;;;;x
EVTOPTBRETONNIA.8.a;I dedicate this victory to the Lady!;;;;;;;;;;;;x
EVTDESCBRETONNIA.8;Your band marches into the troll lair, and though they are strong and ferocious opponents they are no match for your superior knightly valour. Swords cut them to pieces, torches and oil cauterise their wounds, and faith wreathes you like an unbreakable barrier. After slaying half a dozen of them, you take a moment to rest and examine the lair. Though trolls are usually far too stupid to gather treasure and are more likely to simply eat it, for whatever reason these ones had a small pile of loot. Perhaps it was dessert?;;;;;;;;;;;;x
EVTOPTBRETONNIA.9.a;Men, advance in the other direction - quickly!;;;;;;;;;;;;x
EVTDESCBRETONNIA.9;Your band marches into the troll lair, full of pride and zeal, but quickly find yourselves in trouble! Six trolls loom out of the darkness like living nightmares, snatching your retainers up into their maws and ignoring the few wounds you manage to inflict. You are hard pressed to make it back to the exit alive!;;;;;;;;;;;;x
EVTOPTBRETONNIA.10.b;No, a mere mob of orcs is an unworthy foe!;;;;;;;;;;;;x
EVTDESCBRETONNIA.10;You hear rumours that an orc warband is raiding this area. Do you want to investigate?;;;;;;;;;;;;x
EVTOPTBRETONNIA.11.a;I hope there's enough for all of us! Onward to glory!;;;;;;;;;;;;x
EVTOPTBRETONNIA.11.b; No, wait. I think I see a giant over there, this way men!;;;;;;;;;;;;x
EVTDESCBRETONNIA.11;After some hard riding you find the trail of destruction left behind and quickly catch up to the orcs. The greenskins seem to be meandering across the countryside, looting and burning at random according to the whims of a larger-looking boss. It's only a small war party of less than two-score orcs with a mob of lesser attendant greenskins, but your band of faithful are but a handful.;;;;;;;;;;;;x
EVTOPTBRETONNIA.12.a;For the Lady! Charge!;;;;;;;;;;;;x
EVTDESCBRETONNIA.12;The orcs are too unprepared to do more than turn and roar defiance as your band approaches, and you smash into them with your fellow knights in a glorious charge. With lance and sword you drive a deep wedge into their hastily formed ranks. The orcs fight poorly and the boss only slightly more challenging, your lance taking it in the throat before you crush it into the mud. The assorted goblins and snotlings that were following the mob attempt to scatter, with most of them ridden down with ease. It is a righteous slaughter, and their kind will now know the folly of trespassing in these lands!;;;;;;;;;;;;x
EVTOPTBRETONNIA.13.a;Men, advance backwards! Double quick!;;;;;;;;;;;;x
EVTDESCBRETONNIA.13;As soon as you begin to charge the orcs, the boss in control of the mob spots you, shouting and beating his underlings into crude ranks to take the impact. Some of them brace with great shields and pikes, and as your charge is broken you find yourself being attacked from all directions!;;;;;;;;;;;;x
EVTDESCBRETONNIA.14;As you travel along the coast you spot a sleek black ship moored in the shallow water. On the beach nearby is a dark elf raiding party, and they have captured a number of humans! Surely taken in lightning-quick raids on nearby farms and villages, they are preparing them for transport back to their terrible slave-markets.;;;;;;;;;;;;x
EVTOPTB_bretonnia_406;The peasants are not my concern.;;;;;;;;;;;;x
EVTDESCBRETONNIA.15;Your mighty charge takes the foul slavers completely by surprise, and rather than form a line and try to repel you, they make a mad dash for their ships. You slay many of the cowardly elves, and free the captives. The surviving raiders make it back to their vessel and flee, but after taking such losses and failing to carry cargo they are unlikely to return any time soon.;;;;;;;;;;;;x
EVTOPTBRETONNIA.16.a;Arghh, men *cough* advance... backwards!;;;;;;;;;;;;x
